skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	mutrate_mean	mutrate_var	mutrate_se	mutrate_lci	mutrate_uci
HepG2_skew	[-0.5,-0.2)	dELS	CpG ti (CGI)	13189	13189	17572.575	34052.265553	13161	-6256.835998701516	53685.88843335821	748	3052	4120	1.3323659868071878	0.8067306886852956	0.007820929210061608	1.317036965555467	1.3476950080589085
HepG2_skew	[-0.5,-0.2)	dELS	CpG ti (non-CGI)	532070	532070	1100727.357	2478920.413353	531098	-463047.2710032128	1950067.2186836847	10797	54718	128150	2.0687641795252505	0.37922729151274986	8.442389905788412e-4	2.067109471103716	2.070418887946785
HepG2_skew	[-0.5,-0.2)	dELS	non-CpG ti	1053650	1053650	159575.077	32153.415909	1052168	261010.12581582656	2729013.3355690097	73545	94766	243945	0.15144979547287998	0.007579187314543008	8.481313849622168e-5	0.1512835617214274	0.15161602922433257
HepG2_skew	[-0.5,-0.2)	dELS	non-CpG tv	950072	950072	62033.144	8534.146342	948247	104371.07196348946	2535283.2225859263	58988	87730	223170	0.06529309778627304	0.004719447498995384	7.048023120862381e-5	0.06515495653310414	0.06543123903944194
HepG2_skew	[-0.5,-0.2)	non-cCRE	CpG ti (CGI)	10280	10280	11850.034	22106.035356	10240	-1499.8449873907978	39353.16143481056	770	3025	2562	1.1527270428015564	0.8216928403621075	0.008940425613579925	1.1352038085989398	1.170250277004173
HepG2_skew	[-0.5,-0.2)	non-cCRE	CpG ti (non-CGI)	1183088	1183088	2635755.597	6246835.399443	1175103	-1078715.9221014946	3179462.4118047166	4516	52026	16628	2.227860984981675	0.3167462231768378	5.17424749271062e-4	2.226846832473104	2.2288751374902462
HepG2_skew	[-0.5,-0.2)	non-cCRE	non-CpG ti	2020149	2020149	315725.079	68244.253759	2001294	-74277.91564078839	2332548.0413990594	35696	72224	32654	0.1562880158839769	0.009355852936160192	6.805342571133114e-5	0.1561546311695827	0.1564214005983711
HepG2_skew	[-0.5,-0.2)	non-cCRE	non-CpG tv	1982063	1982063	132291.328	19344.457202	1955306	-231597.84643759803	2521257.184414472	31445	71140	33888	0.06674425989486713	0.005304965447161032	5.173477356097257e-5	0.06664285973868762	0.06684566005104663
HepG2_skew	[-0.5,-0.2)	pELS	CpG ti (CGI)	16018	16018	8533.768	8739.900264	16007	7524.298005253426	82523.83115717964	2368	6271	8146	0.5327611437133225	0.2618118414269743	0.004042876714734081	0.5248371053524437	0.5406851820742014
HepG2_skew	[-0.5,-0.2)	pELS	CpG ti (non-CGI)	73196	73196	125802.512	259853.239958	73102	-51355.92297849899	260717.86328415884	2165	16973	18897	1.7187074703535712	0.5961544203067856	0.0028538800135211183	1.71311386552707	1.7243010751800725
