skew_type	skew_bin	ccre_class	pleio_bin	pleio_set	COMMON	SINGLETON	gw_SINGLETON	gw_COMMON	odds	lci	uci	pval	log2odds	log2lci	log2uci
HepG2_skew	[-0.2,-0.05)	dELS	5	all	1652	39472	271223115	11777645	1.0369585653244853	0.9871324397043658	1.0899209857986742	0.15207053281928248	0.05235824825416331	-0.018684436460433843	0.1242235501138456
HepG2_skew	[-0.2,-0.05)	dELS	6	all	2471	62746	271223115	11777645	1.102264707517449	1.0588186018555656	1.147918658832246	1.547861699434533e-6	0.1404707269613066	0.08245544615772975	0.19902041670266793
HepG2_skew	[-0.2,-0.05)	non-cCRE	0	all	1130833	21390793	271223115	11777645	0.8061194178025113	0.8045191936871938	0.8077358778525497	0	-0.31093452076205047	-0.31380125466329484	-0.3080444727086359
HepG2_skew	[-0.2,-0.05)	pELS	0	all	24833	539530	271223115	11777645	0.9432724255599513	0.9313677431958132	0.9554284970913733	5.222243049683137e-19	-0.08425360050446476	-0.10257717787545795	-0.06578018688781834
HepG2_skew	[-0.2,-0.05)	pELS	1	all	7049	180350	271223115	11777645	1.110939480066367	1.0848008446000617	1.1378816863901835	1.4300011769523552e-18	0.15178022610027353	0.11743020683527773	0.18635055823167265
HepG2_skew	[-0.2,-0.05)	pELS	2	all	2965	88611	271223115	11777645	1.2974393828138304	1.2507564272692162	1.3461841479954784	8.312212035589143e-48	0.3756671365355595	0.3228008659349332	0.42887577341645966
HepG2_skew	[-0.2,-0.05)	pELS	3	all	1825	61538	271223115	11777645	1.4635749257437909	1.3969976887932662	1.5340800920255449	4.241437661354819e-65	0.5494966044634835	0.48232963394046735	0.6173738057559129
HepG2_skew	[-0.2,-0.05)	pELS	4	all	1197	41200	271223115	11777645	1.4935060000104492	1.4100333054124672	1.5831553048642117	3.610129138654096e-48	0.5787030335428666	0.4957292399190506	0.6628027883665853
HepG2_skew	[-0.2,-0.05)	pELS	5	all	1048	34380	271223115	11777645	1.4232895165045376	1.3383699089091	1.5148933595930352	1.2324549158636287e-32	0.5092291555686517	0.4204769141801463	0.5992162392419528
HepG2_skew	[-0.2,-0.05)	pELS	6	all	1503	54705	271223115	11777645	1.5796247124872225	1.5006964790147541	1.6637496225106745	4.935784083758816e-79	0.6595818433742308	0.5856322164659775	0.7344383388031086
HepG2_skew	[-0.5,-0.2)	Other cCREs	0	all	19152	347154	271223115	11777645	0.786807564581254	0.7754249163182467	0.7983743219213844	3.416590742001989e-213	-0.34591726674295875	-0.3669410016976263	-0.32486277480389797
HepG2_skew	[-0.5,-0.2)	Other cCREs	1	all	1136	23750	271223115	11777645	0.9070905537118398	0.8546443205234275	0.9635387069870782	0.0015004588489527081	-0.14068151450853125	-0.2266039600104048	-0.05358547169106876
HepG2_skew	[-0.5,-0.2)	Other cCREs	2	all	226	4620	271223115	11777645	0.8839777174255133	0.7735451657549289	1.0144841114968213	0.07209235838977508	-0.17791809106802384	-0.37044256467611025	0.020746270275210157
HepG2_skew	[-0.5,-0.2)	Other cCREs	3	all	115	2346	271223115	11777645	0.8785910793931426	0.728934895541038	1.067988367723041	0.1729974902194973	-0.18673624351110363	-0.4561381281738758	0.09489593361753204
HepG2_skew	[-0.5,-0.2)	Other cCREs	4	all	69	1651	271223115	11777645	1.0248113241077044	0.806679501600583	1.3211370091416403	0.9039231847827326	0.03535832257963325	-0.3099324985747563	0.40178008971835877
HepG2_skew	[-0.5,-0.2)	Other cCREs	5	all	56	1198	271223115	11777645	0.9134396166314697	0.700135682852991	1.213422542964793	0.4799281006369958	-0.1306187329373352	-0.514293558529296	0.27908201912184616
HepG2_skew	[-0.5,-0.2)	Other cCREs	6	all	63	1641	271223115	11777645	1.1141035992629647	0.867785369924413	1.4535743412618307	0.4306409955784498	0.1558833935339085	-0.20458983105975978	0.5396048582145013
HepG2_skew	[-0.5,-0.2)	PLS	0	all	498	11165	271223115	11777645	0.9716834384541233	0.8882670146857616	1.064985393486098	0.5313273641407015	-0.041441715375213316	-0.17093467635459567	0.0908336437002411
HepG2_skew	[-0.5,-0.2)	PLS	1	all	288	8015	271223115	11777645	1.204466266595775	1.070961009041954	1.3592019973331928	0.0015722865744874027	0.26839398868100117	0.09890595619853558	0.4427598776616804
HepG2_skew	[-0.5,-0.2)	PLS	2	all	179	6344	271223115	11777645	1.5307245402361436	1.3197971410070033	1.785144506822591	2.0458195307777405e-9	0.6142146876774375	0.4003161976489328	0.8360408646397738
HepG2_skew	[-0.5,-0.2)	PLS	3	all	143	5914	271223115	11777645	1.7837411564622254	1.5117823340734107	2.119231252898735	6.875065339570802e-14	0.8349062770396688	0.596250435750504	1.083541024806182
HepG2_skew	[-0.5,-0.2)	PLS	4	all	147	5435	271223115	11777645	1.594981590786069	1.354547112729755	1.8907879985551834	2.2308264810560345e-9	0.673539772557596	0.4378105730301753	0.9189876125848135
HepG2_skew	[-0.5,-0.2)	PLS	5	all	136	6536	271223115	11777645	2.0720258307378203	1.7494159385181702	2.472201190964912	2.3331702913355162e-21	1.0510419883744035	0.8068733430592578	1.3057961564284826
HepG2_skew	[-0.5,-0.2)	PLS	6	all	708	32529	271223115	11777645	1.9925066492881325	1.8495586066788878	2.149363746839658	4.2757289033030176e-92	0.9945845387096028	0.8871810156418997	1.103909657430231
HepG2_skew	[-0.5,-0.2)	dELS	0	all	43356	856177	271223115	11777645	0.8570547299604236	0.8488228719299158	0.8653891243684476	3.024816557522547e-205	-0.22254075971952916	-0.23646456401722665	-0.20857910483971304
HepG2_skew	[-0.5,-0.2)	dELS	1	all	9409	210046	271223115	11777645	0.9692679758988945	0.9494405435148483	0.9896395440177347	0.003220017070851122	-0.045032508656372164	-0.0748504370739699	-0.015024946211654521
HepG2_skew	[-0.5,-0.2)	dELS	2	all	2635	64721	271223115	11777645	1.0662152878465474	1.0254448642598528	1.1089960085780173	0.0011874506227372206	0.09249877332144767	0.0362499236097732	0.14925417306043157
HepG2_skew	[-0.5,-0.2)	dELS	3	all	1097	28194	271223115	11777645	1.1150813523393575	1.0497621450881323	1.185458176865001	3.3763214258905844e-4	0.15714896784524615	0.07006247934422022	0.24544476522918937
HepG2_skew	[-0.5,-0.2)	dELS	4	all	661	16284	271223115	11777645	1.0682266054927356	0.9883118764527813	1.1562917755451456	0.09809455789238873	0.09521772187819415	-0.016961717438441118	0.20950548954943926
HepG2_skew	[-0.5,-0.2)	dELS	5	all	441	12434	271223115	11777645	1.221686651737763	1.1110149377585434	1.3463009878957826	2.2500605963211688e-5	0.28887429828769856	0.15187821410350924	0.42900098439170753
HepG2_skew	[-0.5,-0.2)	dELS	6	all	553	17841	271223115	11777645	1.3985423810273987	1.285081609897589	1.5246694218387362	3.0606810943818594e-16	0.48392397349348837	0.3618599815638552	0.6084964720700713
HepG2_skew	[-0.5,-0.2)	non-cCRE	0	all	141384	2358975	271223115	11777645	0.7221137295044983	0.7182105292192917	0.7260373807175807	0	-0.46970202221980795	-0.47752129131237775	-0.46188426624269624
HepG2_skew	[-0.5,-0.2)	pELS	0	all	4484	94515	271223115	11777645	0.9150930514078514	0.8880630885626059	0.9431398681039167	9.997243113399992e-9	-0.12800964331683579	-0.1712659247045944	-0.08445635574032816
HepG2_skew	[-0.5,-0.2)	pELS	1	all	1490	40412	271223115	11777645	1.1770248384203061	1.117692754900202	1.2402830244186942	2.520460801582857e-10	0.23514476548060217	0.16052365696398038	0.31066937168797765
HepG2_skew	[-0.5,-0.2)	pELS	2	all	767	22736	271223115	11777645	1.2856214244656894	1.1963766345974107	1.383265055809398	1.3054776708221123e-12	0.362465876372734	0.25867163980961017	0.4680776265266953
HepG2_skew	[-0.5,-0.2)	pELS	3	all	467	16792	271223115	11777645	1.5582122088754287	1.421355066459656	1.7117491596468475	3.588651407588023e-24	0.6398917236718523	0.5072669969682337	0.7754713041644591
HepG2_skew	[-0.5,-0.2)	pELS	4	all	339	11782	271223115	11777645	1.504934397089323	1.3509518343037759	1.681140171231726	2.6591522219671606e-15	0.589700598575178	0.43397623894945286	0.7494400195830356
HepG2_skew	[-0.5,-0.2)	pELS	5	all	264	10840	271223115	11777645	1.7765050727422622	1.5725678925148998	2.014415543421741	4.005681755112901e-24	0.8290418082355053	0.6531223039599979	1.010361320184534
HepG2_skew	[-0.5,-0.2)	pELS	6	all	402	18541	271223115	11777645	1.9980316709139292	1.8101165165842688	2.2108395595141968	1.453011320629638e-53	0.9985794515529214	0.8560825660863743	1.1445943326657695
HepG2_skew	[-1.0,-0.5)	Other cCREs	0	all	4688	78238	271223115	11777645	0.7244900271182466	0.7034194325686548	0.7463076909092784	5.3617366969305605e-93	-0.464962264216373	-0.5075429036785111	-0.4221575413116496
HepG2_skew	[-1.0,-0.5)	Other cCREs	1	all	333	7014	271223115	11777645	0.9120428717567403	0.8171062517284752	1.0208971938793439	0.10187453067933112	-0.1328264531540006	-0.29140440467438183	0.029837591633807416
HepG2_skew	[-1.0,-0.5)	Other cCREs	2	all	61	1658	271223115	11777645	1.161949972553664	0.90166247176497	1.522542557952941	0.27684052830526096	0.21654795522915546	-0.14934061865940143	0.6064825547585719
HepG2_skew	[-1.0,-0.5)	Other cCREs	3	all	29	1052	271223115	11777645	1.5242003729651237	1.061239079339675	2.2706915683755575	0.022026274992637263	0.6080525734881199	0.08574970782914264	1.1831317558051064
HepG2_skew	[-1.0,-0.5)	Other cCREs	4	all	25	763	271223115	11777645	1.2760076707715697	0.8640319578848998	1.9661001846003174	0.24664187457025638	0.351637001948268	-0.2108434206590331	0.975336837519544
HepG2_skew	[-1.0,-0.5)	Other cCREs	5	all	13	610	271223115	11777645	1.8951752604008083	1.1208248611117368	3.4869652892458682	0.012129039930700657	0.9223312708868424	0.16456086177789464	1.8019720029783701
HepG2_skew	[-1.0,-0.5)	Other cCREs	6	all	20	731	271223115	11777645	1.5136536062680663	0.9827905546673593	2.4602567894475356	0.06701297606090613	0.5980350879546024	-0.025044102470192058	1.2988089048035334
HepG2_skew	[-1.0,-0.5)	PLS	0	all	136	3022	271223115	11777645	0.9581683809596259	0.8072187555380718	1.1455805076251475	0.6240144145135216	-0.061648888790677064	-0.3089683993734518	0.19607885006136644
HepG2_skew	[-1.0,-0.5)	PLS	1	all	70	2287	271223115	11777645	1.3993696046683737	1.104918987741588	1.7981056527817965	0.004500557858215882	0.484777060713827	0.14394059561850786	0.846477792969264
HepG2_skew	[-1.0,-0.5)	PLS	2	all	34	1743	271223115	11777645	2.163773361634436	1.5497590214676256	3.1167886653805903	3.9535100943087895e-7	1.113549396036606	0.6320439022339268	1.6400603359886978
HepG2_skew	[-1.0,-0.5)	PLS	3	all	38	1718	271223115	11777645	1.9140283954811865	1.3943661886464114	2.701246594283923	1.1992467970587213e-5	0.9366122330193487	0.47960949174235806	1.433625348144369
HepG2_skew	[-1.0,-0.5)	PLS	4	all	36	1684	271223115	11777645	1.977586383293286	1.4288127048975752	2.818615813696099	7.186605097663148e-6	0.9837407146863969	0.5148168139670948	1.4949868473841592
HepG2_skew	[-1.0,-0.5)	PLS	5	all	39	1891	271223115	11777645	2.0539720385953233	1.5026633546915322	2.884445259593747	6.263592132777655e-7	1.0384165419022418	0.5875218349917056	1.5282938844903144
HepG2_skew	[-1.0,-0.5)	PLS	6	all	130	10498	271223115	11777645	3.4803302129193465	2.929699689652379	4.166800503287562	7.664945003465826e-70	1.799224195137299	1.5507527880420429	2.058940028812359
HepG2_skew	[-1.0,-0.5)	dELS	0	all	9721	180812	271223115	11777645	0.8074906731926537	0.791169537094255	0.8242310961983692	4.913988123312101e-88	-0.3084824986305396	-0.33794121672907806	-0.27887920093056756
HepG2_skew	[-1.0,-0.5)	dELS	1	all	2433	53617	271223115	11777645	0.9565553231886091	0.918475244723333	0.9966573670702076	0.032651904875102084	-0.06407968441138638	-0.12268725737890901	-0.004830477713448179
HepG2_skew	[-1.0,-0.5)	dELS	2	all	806	18951	271223115	11777645	1.0197975035263502	0.9503937293639845	1.0955777287222097	0.6054544555375401	0.028282711352729598	-0.07340277752533263	0.13169184385709562
HepG2_skew	[-1.0,-0.5)	dELS	3	all	354	9158	271223115	11777645	1.1203492796179995	1.0075432992710507	1.2491287131775874	0.03527440853946659	0.16394857640445315	0.010841840044878584	0.320922143315371
HepG2_skew	[-1.0,-0.5)	dELS	4	all	178	5708	271223115	11777645	1.384979016407656	1.1933718352699356	1.6162050160909105	7.610478957357336e-6	0.4698641184015802	0.25504363340826747	0.6926102159964205
HepG2_skew	[-1.0,-0.5)	dELS	5	all	115	4516	271223115	11777645	1.6909475762625683	1.4062220733042172	2.05110964735261	1.792819989667108e-9	0.7578319331728574	0.4918244455879319	1.0364046168609713
HepG2_skew	[-1.0,-0.5)	dELS	6	all	175	6862	271223115	11777645	1.6933273684497414	1.457869616786945	1.9779570142194265	7.295030553658652e-14	0.759860914274434	0.543861699345195	0.9840110731919028
HepG2_skew	[-1.0,-0.5)	non-cCRE	0	all	26360	389979	271223115	11777645	0.6419049632996842	0.6339498486592728	0.649982156057121	0	-0.6395683787321895	-0.6575593806305463	-0.6215279824712922
HepG2_skew	[-1.0,-0.5)	pELS	0	all	1011	18823	271223115	11777645	0.8077123582457608	0.7581628654983187	0.8612888138842082	1.340890540240814e-10	-0.30808648163138835	-0.39942029925114814	-0.21543100071454874
HepG2_skew	[-1.0,-0.5)	pELS	1	all	372	8919	271223115	11777645	1.0384567743743642	0.9361620917424318	1.1549264128606187	0.49944059967104504	0.054441165442436906	-0.09516974808410583	0.20780093200224525
HepG2_skew	[-1.0,-0.5)	pELS	2	all	150	5292	271223115	11777645	1.522166687868806	1.2947518770883903	1.801477777505111	6.454193321584634e-8	0.6061263526615087	0.3726756500417669	0.8491808552168737
HepG2_skew	[-1.0,-0.5)	pELS	3	all	96	3904	271223115	11777645	1.748184534635838	1.4291336521628402	2.160973917872659	4.12736268883343e-9	0.8058574806922373	0.5151408431629453	1.1116816595260408
HepG2_skew	[-1.0,-0.5)	pELS	4	all	87	3115	271223115	11777645	1.5376268489485108	1.2440046184417008	1.9227829449733833	2.5500734798656406e-5	0.6207054327609084	0.3149918415702599	0.9431959119837835
HepG2_skew	[-1.0,-0.5)	pELS	5	all	74	2982	271223115	11777645	1.7271466725929352	1.373521678454984	2.201962297545003	4.5943583725276567e-7	0.7883906044865867	0.45787968081980224	1.138789766990149
HepG2_skew	[-1.0,-0.5)	pELS	6	all	108	5479	271223115	11777645	2.1831855477863233	1.8060958893194672	2.663829578169666	5.113487233319623e-20	1.1264347494287894	0.8528744904783798	1.4135017871411082
HepG2_skew	[-1.5,-1.0)	Other cCREs	0	all	851	14503	271223115	11777645	0.7392177667920998	0.6898236518604092	0.7930033682970806	2.10307778594574e-16	-0.43592866314039336	-0.5357004998132425	-0.334601101070121
HepG2_skew	[-1.5,-1.0)	Other cCREs	1	all	69	1242	271223115	11777645	0.7710898601806957	0.6058793108420623	0.9956153590887907	0.037923611358548014	-0.375029098193461	-0.7228976526583191	-0.006339608330653843
HepG2_skew	[-1.5,-1.0)	Other cCREs	2	all	7	235	271223115	11777645	1.281017722441192	0.6395522905218465	3.0020213173163977	0.6295001030434167	0.3572904350091119	-0.6448657745725237	1.58593422155469
HepG2_skew	[-1.5,-1.0)	Other cCREs	3	all	1	121	271223115	11777645	2.648876971179766	0.7177495742156099	22.118090595357206	0.2529846219703409	1.4053808383505457	-0.4784475252921888	4.467154941241682
HepG2_skew	[-1.5,-1.0)	Other cCREs	4	all	3	84	271223115	11777645	0.9227805145680648	0.3474307254035082	3.4643167773234285	0.7884487214116784	-0.11594055449111129	-1.5252027489359388	1.7925708562131046
HepG2_skew	[-1.5,-1.0)	Other cCREs	5	all	1	58	271223115	11777645	1.281017538941043	0.33927781555257275	10.824720782011548	1	0.35729022834938395	-1.5594609956331613	3.4362579067582937
HepG2_skew	[-1.5,-1.0)	Other cCREs	6	all	1	94	271223115	11777645	2.0626498985526047	0.5555116040382665	17.277545451467308	0.4439188171843942	1.0444989678628194	-0.8481110466148339	4.110826369302918
HepG2_skew	[-1.5,-1.0)	PLS	0	all	31	610	271223115	11777645	0.829131621874191	0.5810801601366399	1.2230645508997309	0.27803771370851366	-0.2703269519695322	-0.7831908974288124	0.29050054843222367
HepG2_skew	[-1.5,-1.0)	PLS	1	all	13	514	271223115	11777645	1.5974019309704037	0.9433591361209445	2.942620979774817	0.08160560008953623	0.675727362755608	-0.08412098648595	1.5571017299054408
HepG2_skew	[-1.5,-1.0)	PLS	2	all	7	322	271223115	11777645	1.753267033180706	0.8792049964741113	4.095767251858357	0.12873970814139277	0.8100457440189052	-0.18572850981957695	2.034133734349076
HepG2_skew	[-1.5,-1.0)	PLS	3	all	11	301	271223115	11777645	1.0928430069155508	0.6164705455405153	2.138675115288707	0.8877329950311555	0.1280861645851873	-0.6978961294040559	1.0967173403053327
HepG2_skew	[-1.5,-1.0)	PLS	4	all	1	328	271223115	11777645	7.144800898121146	1.9618584988946255	59.258125764980726	1.6011694150468422e-4	2.8368938087604936	0.9722209894140124	5.888941091886389
HepG2_skew	[-1.5,-1.0)	PLS	5	all	4	406	271223115	11777645	3.5347337172383306	1.5023237967513208	10.945153374289802	0.0011481172148265434	1.8216015363106142	0.5871957912957868	3.4522202660144394
HepG2_skew	[-1.5,-1.0)	PLS	6	all	19	2154	271223115	11777645	4.678986820844849	3.021955645127263	7.675171424339778	2.26814228017563e-19	2.2261961651101587	1.5954824854449834	2.9401989733209937
HepG2_skew	[-1.5,-1.0)	dELS	0	all	1846	32642	271223115	11777645	0.7674318438270026	0.7322658474218522	0.8046900086414235	1.7332022988552576e-26	-0.3818894654976732	-0.4495605841818065	-0.31349497517154723
HepG2_skew	[-1.5,-1.0)	dELS	1	all	530	10738	271223115	11777645	0.8782115551118888	0.8048433260384054	0.9599594935907485	0.004001010055089895	-0.1873595779668081	-0.31322012500944013	-0.058954563666762286
HepG2_skew	[-1.5,-1.0)	dELS	2	all	163	3801	271223115	11777645	1.006700158809719	0.8608653737699287	1.184325294135377	0.9682915545070007	0.00963404698639771	-0.21614045515210692	0.24406539496988588
HepG2_skew	[-1.5,-1.0)	dELS	3	all	48	1966	271223115	11777645	1.7431906913496074	1.31330028454069	2.364566792522753	3.497173652845047e-5	0.8017303975854939	0.39319682444590154	1.2415758945469804
HepG2_skew	[-1.5,-1.0)	dELS	4	all	35	1126	271223115	11777645	1.359425421595376	0.9759902675991338	1.9510764615498335	0.07737068661390134	0.44299700693768745	-0.03506133332509424	0.9642703174329614
HepG2_skew	[-1.5,-1.0)	dELS	5	all	15	771	271223115	11777645	2.0952207939582586	1.2819241749072618	3.6842061834703532	0.0016742869872762587	1.0671022828574641	0.35831092988141494	1.8813538028913799
HepG2_skew	[-1.5,-1.0)	dELS	6	all	33	1082	271223115	11777645	1.3831957602247005	0.9837147363986156	2.0077937898139306	0.060958554986251565	0.4680053519469579	-0.02368808018560308	1.0056111051006535
HepG2_skew	[-1.5,-1.0)	non-cCRE	0	all	5770	77070	271223115	11777645	0.5798073463941558	0.5644905374839183	0.5956397725598878	1.388647524880932e-299	-0.786354481841153	-0.8249786974842049	-0.747488004904272
HepG2_skew	[-1.5,-1.0)	pELS	0	all	182	3353	271223115	11777645	0.7958717780502186	0.6856662935404026	0.9286924149688226	0.003629457951234537	-0.3293920762687552	-0.5444214919446835	-0.10672724303374413
HepG2_skew	[-1.5,-1.0)	pELS	1	all	54	1629	271223115	11777645	1.2869408045047064	0.9837290203557281	1.7158804731118948	0.0670222606856302	0.3639456953522654	-0.023667131790997116	0.7789490593324295
HepG2_skew	[-1.5,-1.0)	pELS	2	all	40	879	271223115	11777645	0.9320556850202967	0.6813943385008775	1.3079994822022978	0.6207337374102239	-0.1015119446185775	-0.5534381343193194	0.38736196971648096
HepG2_skew	[-1.5,-1.0)	pELS	3	all	13	676	271223115	11777645	2.09987301483994	1.2428309659375778	3.8618342931522296	0.002997858497619895	1.0703020867485855	0.3136300927005129	1.949286261239253
HepG2_skew	[-1.5,-1.0)	pELS	4	all	14	505	271223115	11777645	1.4648514486510915	0.8796800015449633	2.636849072968328	0.15412607146485147	0.5507543676093781	-0.18494928039008388	1.398814997098749
HepG2_skew	[-1.5,-1.0)	pELS	5	all	11	537	271223115	11777645	1.946871658394569	1.105316071471459	3.791892526507765	0.018141863450795985	0.9611577819007635	0.14445897553622575	1.9229180745548526
HepG2_skew	[-1.5,-1.0)	pELS	6	all	22	1073	271223115	11777645	2.0277451690171633	1.3442352210390354	3.2125330772695455	2.639329233997343e-4	1.0198763572251324	0.4267856102401982	1.683711308833229
HepG2_skew	[0.05,0.2)	Other cCREs	0	all	91385	2144419	271223115	11777645	1.0191226680618917	1.0123811863146606	1.025899310447863	2.1499900715644428e-8	0.02732771387209497	0.017752602345173583	0.036889140841676646
HepG2_skew	[0.05,0.2)	Other cCREs	1	all	3878	89828	271223115	11777645	1.0056096205283358	0.9737967634010681	1.0387379582463434	0.7435150941822869	0.008070357001258273	-0.03830738934397776	0.05483175239491615
HepG2_skew	[0.05,0.2)	Other cCREs	2	all	689	15657	271223115	11777645	0.9854115482755109	0.9130087625645475	1.0649893072599026	0.6953406313239441	-0.02120171584718535	-0.13129938840431205	0.09083894553040564
HepG2_skew	[0.05,0.2)	Other cCREs	3	all	371	8809	271223115	11777645	1.0284074456201766	0.9269551844045089	1.1438978628677443	0.6195657387174852	0.04041196036435067	-0.10942850447268467	0.1939582415284826
HepG2_skew	[0.05,0.2)	Other cCREs	4	all	274	6667	271223115	11777645	1.0529199156086626	0.9331572609847866	1.192189645446919	0.4172292089350971	0.07439571010724713	-0.09980786212300029	0.2536137482022416
HepG2_skew	[0.05,0.2)	Other cCREs	5	all	214	4969	271223115	11777645	1.003806006811778	0.8755504547937133	1.1560660860566112	1	0.005480484375664963	-0.19173777655599714	0.2092238712823621
HepG2_skew	[0.05,0.2)	Other cCREs	6	all	297	6794	271223115	11777645	0.9901578858178768	0.881585925937379	1.1157029222046453	0.8584177756723048	-0.014269506134434756	-0.18182690267341853	0.15795293243801836
HepG2_skew	[0.05,0.2)	PLS	0	all	1659	39309	271223115	11777645	1.0283206174965094	0.9789969100465001	1.0807271414304551	0.27091649369209697	0.04029014892437936	-0.03062378854932755	0.11200232196716695
HepG2_skew	[0.05,0.2)	PLS	1	all	770	19805	271223115	11777645	1.1155211720417926	1.0380202827219551	1.2003168883217328	0.0026759880282211518	0.1577178954823988	0.0538346339621653	0.2634153332148074
HepG2_skew	[0.05,0.2)	PLS	2	all	431	13752	271223115	11777645	1.382462683784528	1.2560611977663327	1.5248740313105968	3.7448147991572964e-12	0.4672405389441888	0.32890675687535426	0.6086900676527218
HepG2_skew	[0.05,0.2)	PLS	3	all	349	11592	271223115	11777645	1.4383592930260078	1.29312292492619	1.6043165507964132	1.5740670182820846e-12	0.5244240968628521	0.37085942499502117	0.6819588308242466
HepG2_skew	[0.05,0.2)	PLS	4	all	357	10536	271223115	11777645	1.2781171110221474	1.1502273124791003	1.4240617727449911	2.532625013907663e-6	0.3540200332724986	0.20191900045620584	0.5100117286778586
HepG2_skew	[0.05,0.2)	PLS	5	all	384	12630	271223115	11777645	1.4246785842272065	1.2871891933013426	1.5807445209790776	5.630719066092018e-13	0.5106364755968144	0.3642241189645438	0.6606042189931596
HepG2_skew	[0.05,0.2)	PLS	6	all	1833	60010	271223115	11777645	1.4209992873754993	1.3563973974079961	1.4893722191613588	2.832181954967538e-55	0.506905831076055	0.4397799213027438	0.574704352731375
HepG2_skew	[0.05,0.2)	dELS	0	all	199255	4938867	271223115	11777645	1.0777526203601042	1.072908494510709	1.082611335349693	1.0400323322869754e-236	0.10802607017210683	0.10152703774864152	0.1145153988064036
HepG2_skew	[0.05,0.2)	dELS	1	all	31760	790034	271223115	11777645	1.080384419403787	1.0682853874804323	1.0926475880418727	2.0137948418218393e-42	0.11154473950693376	0.09529710779546861	0.1278281631631236
HepG2_skew	[0.05,0.2)	dELS	2	all	7761	192669	271223115	11777645	1.0779404152048317	1.0537356335738288	1.10283390787219	5.919570369768905e-11	0.10827743313279599	0.07551296187854954	0.14121553042865695
HepG2_skew	[0.05,0.2)	dELS	3	all	3049	76123	271223115	11777645	1.0838350640591357	1.0452868626364094	1.1241865080256253	1.0999299798052014e-5	0.11614522683146117	0.06389892174128714	0.16888140556067144
HepG2_skew	[0.05,0.2)	dELS	4	all	1716	44219	271223115	11777645	1.1183766433923426	1.0657030705049775	1.1742603308972024	3.9284070270005715e-6	0.1614061363428845	0.09180552591836151	0.231752286181265
HepG2_skew	[0.05,0.2)	dELS	5	all	1363	34415	271223115	11777645	1.095677862526433	1.0379224497752202	1.157438152109153	8.496551003886501e-4	0.1318236975244229	0.05369865419260321	0.2109351049072667
HepG2_skew	[0.05,0.2)	dELS	6	all	2061	54142	271223115	11777645	1.1402407927181037	1.091153616973722	1.1920787771493337	2.554326322273805e-9	0.18933852068585655	0.12585422434255164	0.2534795777860943
HepG2_skew	[0.05,0.2)	non-cCRE	0	all	1063108	25273917	271223115	11777645	1.0356754697804047	1.0335964834020794	1.0377927766179291	4.0681271580870913e-252	0.050572003520598444	0.047673066681809734	0.05351839938806658
HepG2_skew	[0.05,0.2)	pELS	0	all	21922	543732	271223115	11777645	1.0771596445682103	1.0626804831672758	1.0918979156473803	1.1490814309609886e-27	0.10723208586949898	0.08770788601061377	0.12683798128185292
HepG2_skew	[0.05,0.2)	pELS	1	all	5893	164174	271223115	11777645	1.2096928458511982	1.1786462267745892	1.2417536338031465	1.9106338324747008e-49	0.2746407780616601	0.2371307552412531	0.3123789686089408
HepG2_skew	[0.05,0.2)	pELS	2	all	2556	75376	271223115	11777645	1.2801698236050851	1.2306653237774978	1.3321850880336967	2.897226358166618e-37	0.35633520664826457	0.29943847800960466	0.4137945381432539
HepG2_skew	[0.05,0.2)	pELS	3	all	1583	50767	271223115	11777645	1.3918468697795854	1.323907920529562	1.4641266573520686	2.230404063311246e-42	0.4770004954094026	0.4048027843694912	0.5500403623855221
HepG2_skew	[0.05,0.2)	pELS	4	all	993	33473	271223115	11777645	1.4624204313955973	1.3729631035194403	1.559186543739414	4.7149518633927224e-36	0.5483581314626684	0.45729285557622296	0.6407935448591668
HepG2_skew	[0.05,0.2)	pELS	5	all	864	27454	271223115	11777645	1.3783230437538585	1.2880545916304136	1.4765345384531328	1.7111445157131762e-22	0.4629140585805756	0.3651937405064312	0.562215103760907
HepG2_skew	[0.05,0.2)	pELS	6	all	1253	42261	271223115	11777645	1.4635515447261782	1.3835712161480649	1.5492995607263194	3.056742956361618e-45	0.5494735568237578	0.4683969052701404	0.6316161195894612
HepG2_skew	[0.2,0.5)	Other cCREs	0	all	15808	336691	271223115	11777645	0.924751237193017	0.9100614472248889	0.9396654584926014	2.1212516870752424e-21	-0.11286276940450296	-0.13596413571476296	-0.08978087775555257
HepG2_skew	[0.2,0.5)	Other cCREs	1	all	850	18282	271223115	11777645	0.9329519801168682	0.8708974177898279	1.0004786757663278	0.0484990783805787	-0.10012526871936331	-0.19942529978497367	6.904179242901188e-4
HepG2_skew	[0.2,0.5)	Other cCREs	2	all	146	3207	271223115	11777645	0.9476273613000413	0.8030706386481837	1.125761027825768	0.5166100423544114	-0.07760824008085136	-0.3164012011108247	0.17090061022394737
HepG2_skew	[0.2,0.5)	Other cCREs	3	all	80	1606	271223115	11777645	0.861514809419286	0.6889562094752721	1.0907065706080807	0.20005272741041294	-0.21505249833020287	-0.5375158077206214	0.1252630301061345
HepG2_skew	[0.2,0.5)	Other cCREs	4	all	51	1213	271223115	11777645	1.0137881394393102	0.7680023078821405	1.3652957031890376	0.9999999999999997	0.01975619068908724	-0.38081744856968563	0.4492134517475858
