skew_type	skew_bin	ccre_class	pleio_bin	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	pleio_set	phyloP_mean	phyloP_var	phyloP_se	phyloP_lci	phyloP_uci	frac_conserved	frac_conserved_se	frac_conserved_lci	frac_conserved_uci	mutrate_mean	mutrate_var	mutrate_se	mutrate_lci	mutrate_uci
HepG2_skew	[-0.2,-0.05)	dELS	6	124142	124131	33349.07400000001	32803.544644	124068	-6176.692048479099	521656.18022258644	9361	25389	57884	all	-0.049784731344739167	4.2021542817054796	0.005819773813317116	-0.061191488018840716	-0.03837797467063762	0.0754505593706677	7.498362141895237e-4	0.07398088039085624	0.07692023835047918	0.26866031853445155	0.1920887118370338	0.0012439725439404564	0.26622213234832826	0.27109850472057484
HepG2_skew	[-0.2,-0.05)	non-cCRE	0	44212274	44186224	20108115.430999998	38852006.154037006	43677507	-7731343.6105363285	59986480.17665451	651121	1322863	368472	all	-0.17700972746764893	1.3420628263709637	1.7529014591098597e-4	-0.17735329615363446	-0.1766661587816634	0.014907467131766472	1.8336292271404424e-5	0.01487152799891452	0.014943406264618424	0.4550765738887305	0.672184039725197	1.2333906540869626e-4	0.4548348293205295	0.45531831845693155
HepG2_skew	[-0.2,-0.05)	pELS	0	1103364	1101766	489987.26	844739.9323560001	1101649	-60615.8509867104	2514527.2435220797	47849	179852	117447	all	-0.05502283484731561	2.2794867213158	0.001438457089591898	-0.057842210742915734	-0.05220345895171549	0.043433979425388666	1.9420064285207336e-4	0.043053346165398604	0.04381461268537873	0.44472897148759355	0.5689311261241516	7.185966102709732e-4	0.44332052213146245	0.44613742084372465
HepG2_skew	[-0.2,-0.05)	pELS	1	356233	356005	127159.22499999998	182944.17186700003	355796	33993.8929522933	1010919.3751795776	24198	97258	76094	all	0.09554321283064819	2.8321687753630442	0.0028213634414441524	0.09001334048541765	0.10107308517587874	0.06801088264061428	4.2207934075267744e-4	0.06718360713273903	0.06883815814848952	0.35718381764301055	0.38630171130934904	0.0010416822578904277	0.35514212041754534	0.35922551486847576
HepG2_skew	[-0.2,-0.05)	pELS	2	169407	169331	45969.07800000001	50189.181364	169239	49505.36102883739	580624.4952625644	16279	57873	53734	all	0.2925174518216096	3.34524937190761	0.004445944363723854	0.28380340086871086	0.30123150277450833	0.09618941260584145	7.167242903345388e-4	0.09478463299678576	0.09759419221489714	0.2714746738636163	0.22269970416428783	0.0011468102963123666	0.26922692568284406	0.2737224220443885
HepG2_skew	[-0.2,-0.05)	pELS	3	115829	115816	26209.625999999997	21272.966260000012	115810	48305.01700416347	426776.5440827307	13194	45144	47555	all	0.41710575083467294	3.5111972618374003	0.005506232985537683	0.4063135341830191	0.4278979674863268	0.1139279854934807	9.336340631159305e-4	0.11209806272977348	0.11575790825718792	0.22630401671617045	0.13246662884403088	0.0010694708736290659	0.2242078538038575	0.2284001796284834
HepG2_skew	[-0.2,-0.05)	pELS	4	77041	77033	15914.817999999997	11062.181871999997	77035	34475.38300632569	321987.2995101282	9458	30404	35127	all	0.4475288246423793	3.9795229622531796	0.0071873941867051155	0.43344153203643726	0.46161611724832136	0.12277536184851041	0.0011824069626703386	0.12045784420167654	0.12509287949534428	0.20659740630638815	0.10092197724792006	0.001144601918553876	0.20435398654602255	0.20884082606675375
HepG2_skew	[-0.2,-0.05)	pELS	5	64094	64081	12277.983999999999	7099.029425999997	64087	29913.581009722086	298362.73518889607	8258	26422	31598	all	0.4667651943408505	4.4377885456334045	0.008321437034370762	0.4504551777534838	0.4830752109282172	0.1288560862577434	0.0013234649693925316	0.12626209491773402	0.13145007759775276	0.1916010049780746	0.07407233696153678	0.0010751359482326457	0.18949373851953863	0.1937082714366106
HepG2_skew	[-0.2,-0.05)	pELS	6	103276	103242	18585.476999999995	8848.429202999998	103237	52496.391991597244	601484.4119045598	15311	42400	55397	all	0.5085036565533408	5.567726419281793	0.00734380701609183	0.49410979480180084	0.5228975183048808	0.14830923021784825	0.0011061330603334837	0.14614120941959463	0.15047725101610188	0.18001856802464108	0.0532995442450683	7.185112016147958e-4	0.1786102860694761	0.18142684997980607
HepG2_skew	[-0.5,-0.2)	Other cCREs	0	743887	743366	408257.306	821048.132062	738923	-153474.4408120229	1268110.7996282047	15752	27679	56224	all	-0.20770018095528614	1.6730238516372988	0.0015047053804140835	-0.21064940350089775	-0.20475095840967453	0.021317512108839486	1.6803106323294055e-4	0.020988171224902923	0.02164685299277605	0.5492009400483745	0.802879925507904	0.0010392593798383778	0.5471639916638913	0.5512378884328577
HepG2_skew	[-0.5,-0.2)	Other cCREs	1	49614	49604	23749.738	43783.71253800001	49454	-8209.924001964166	108066.21505505271	1567	2754	9683	all	-0.16601132369402202	2.1576704083485194	0.006605289250762001	-0.17895769062551553	-0.15306495676252851	0.03168601124277106	7.876643266550136e-4	0.030142189162527235	0.033229833323014886	0.47878675106846225	0.653441377381465	0.0036294846695702036	0.4716729611161046	0.48590054102081986
HepG2_skew	[-0.5,-0.2)	Other cCREs	2	9448	9433	4037.7079999999996	6809.442545999999	9397	-139.8689959025948	28569.713839815944	539	647	3153	all	-0.014884430765413941	3.0404035727362926	0.017987508147897565	-0.050139946735293164	0.020371085204465286	0.0573587315100564	0.0023987135051286262	0.05265725304000429	0.06206020998010851	0.4280407081522315	0.5387128026259616	0.007557074978808926	0.413228841193766	0.442852575110697
HepG2_skew	[-0.5,-0.2)	Other cCREs	3	4706	4706	1834.6640000000004	2927.7774059999997	4702	898.8109996622667	19135.121536619175	412	347	2174	all	0.1911550403365093	4.0338883819876274	0.029290084604584012	0.13374647451152463	0.24856360616149395	0.08762228838792004	0.004123379590101182	0.07954046439132172	0.09570411238451836	0.38985635359116033	0.470249094345383	0.009996271025364087	0.3702636623814467	0.40944904480087396
HepG2_skew	[-0.5,-0.2)	Other cCREs	4	3282	3282	1139.2800000000004	1595.0372559999994	3261	833.9329989815596	13055.2575063262	323	280	1654	all	0.25572922385205754	3.939262720169333	0.034756182871953624	0.18760710542302844	0.32385134228108664	0.099049371358479	0.00523119559539145	0.08879622799151175	0.10930251472544623	0.34712979890310797	0.3656078082004469	0.010554518920954522	0.3264429418180371	0.3678166559881788
HepG2_skew	[-0.5,-0.2)	Other cCREs	5	2373	2373	785.7899999999997	1043.9578	2367	658.8599983883328	11018.403459817393	271	199	1293	all	0.27835234405928716	4.579462483034278	0.043985357258546	0.192141043832537	0.3645636442860373	0.1144909167722856	0.006544596830663472	0.10166350698418519	0.127318326560386	0.3311378002528444	0.33041864584288255	0.01180003795952101	0.3080097258521832	0.35426587465350556
HepG2_skew	[-0.5,-0.2)	Other cCREs	6	3242	3242	870.4020000000003	810.7560819999999	3238	1682.0960078975186	18526.248043457374	492	390	1886	all	0.5194861049714388	5.453327939489244	0.04103858569191591	0.4390504770152836	0.599921732927594	0.1519456454601606	0.006308375715259204	0.13958122905825254	0.16431006186206865	0.2684768661320174	0.17805408230945996	0.007410874562814299	0.25395155198890135	0.2830021802751334
HepG2_skew	[-0.5,-0.2)	PLS	0	23385	23270	11492.051999999998	20154.435200000004	23327	8851.256995241743	111875.48372259425	2847	4758	5332	all	0.3794425770669929	4.652188114466153	0.01412209696196907	0.35176326702153354	0.4071218871124523	0.12204741286920735	0.002143237876094081	0.11784666663206296	0.12624815910635176	0.49385698324022337	0.6222444053478976	0.0051710925256888375	0.48372164188987327	0.5039923245905735
HepG2_skew	[-0.5,-0.2)	PLS	1	15759	15738	5853.229	8398.058817000001	15759	12800.949981323214	103575.96228421759	3004	4660	6298	all	0.8122945606525296	5.913048625663386	0.019370525261741232	0.7743283311395168	0.8502607901655423	0.1906212323116949	0.003128939834890603	0.18448851023530932	0.19675395438808047	0.3719169525988055	0.39531954784628887	0.005011865117769736	0.3620936969679768	0.38174020822963417
HepG2_skew	[-0.5,-0.2)	PLS	2	12182	12180	3285.993	3361.549683	12179	16232.927000303867	102508.91940875138	3304	4238	6013	all	1.3328620576651504	6.640882486877827	0.02335108595150048	1.2870939292002095	1.3786301861300914	0.2712866409393218	0.004028902471719348	0.2633899920947519	0.27918328978389173	0.269785960591133	0.20322152106078176	0.004084709774987323	0.2617799294321579	0.27779199175010816
HepG2_skew	[-0.5,-0.2)	PLS	3	11223	11221	2795.640000000001	2520.783105999998	11217	15143.312989089754	97029.44304105353	3104	4455	6458	all	1.3500323606213565	6.828234705667318	0.024672653544004906	1.3016739596751068	1.3983907615676061	0.2767228314165998	0.004224122598983773	0.2684435511225916	0.285002111710608	0.24914357009179225	0.16259067519684314	0.003806554359388045	0.24168272354739168	0.2566044166361928
HepG2_skew	[-0.5,-0.2)	PLS	4	10311	10308	2244.353	1514.3757890000009	10289	14914.863987277844	91910.8177340109	2961	4080	6452	all	1.4495931565047957	6.832264090965504	0.02576889161748055	1.3990861289345338	1.5001001840750576	0.2877830692973078	0.0044632599639278245	0.27903507976800923	0.29653105882660635	0.21772923942568878	0.09951630128138526	0.0031071334626646416	0.21163925783886609	0.22381922101251148
HepG2_skew	[-0.5,-0.2)	PLS	5	12229	12226	2365.7849999999994	1276.6721630000004	12229	17377.335993573186	119941.81852960942	3606	5215	7773	all	1.4209940300575015	7.789395471413034	0.02523808533018342	1.371527382810342	1.470460677304661	0.29487284324147517	0.004123401615554807	0.28679097607498777	0.30295471040796257	0.19350441681662026	0.06698423854899735	0.0023406911693807297	0.18891666212463404	0.19809217150860647
