skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	total	prop
K562_skew	[0.2,0.5)	pELS	non-CpG tv	168318	168318	11047.941	1316.054775	168074	38251.753041991265	509912.6363252487	13495	45133	40531	396440	0.42457370598325095
K562_skew	[0.5,1.0)	PLS	CpG ti (CGI)	1336	1336	632.815	552.659571	1336	942.1429996924712	8899.861504019356	275	532	820	28597	0.04671818722243592
K562_skew	[0.5,1.0)	PLS	CpG ti (non-CGI)	705	705	894.103	1579.428879	705	-132.6989983970997	3825.730177578855	62	238	305	28597	0.024652935622617757
K562_skew	[0.5,1.0)	PLS	non-CpG ti	12912	12912	1896.628	349.51051	12904	9325.471997237068	89058.81308334108	2435	4685	5029	28597	0.4515158932755184
K562_skew	[0.5,1.0)	PLS	non-CpG tv	13644	13644	1079.025	156.014963	13632	9854.47100237804	91825.74841637096	2561	5066	6163	28597	0.4771129838794279
K562_skew	[0.5,1.0)	dELS	CpG ti (CGI)	1243	1243	1436.372	2551.610316	1241	-534.4099965295754	4923.217244202161	75	255	451	576675	0.002155460181211254
K562_skew	[0.5,1.0)	dELS	CpG ti (non-CGI)	28144	28144	54813.923	116562.857889	28099	-25128.188983694425	105527.59318229456	559	2996	6617	576675	0.04880391901851129
K562_skew	[0.5,1.0)	dELS	non-CpG ti	323591	323591	48280.76	9691.009166	323119	-16564.560985602322	774118.9133000225	15229	28791	56967	576675	0.5611323535787055
K562_skew	[0.5,1.0)	dELS	non-CpG tv	223697	223697	13130.476	1373.873572	223284	12914.74301653414	524719.7183459242	11524	21333	41710	576675	0.38790826722157196
K562_skew	[0.5,1.0)	non-cCRE	CpG ti (CGI)	1050	1050	1000.09	1670.3365	1044	55.76700156170401	3438.643427506081	88	305	333	1270070	8.267260859637658e-4
K562_skew	[0.5,1.0)	non-cCRE	CpG ti (non-CGI)	53802	53802	114252.11	258001.020784	53412	-46823.071975462386	141498.36593296824	261	2665	866	1270070	0.04236144464478336
K562_skew	[0.5,1.0)	non-cCRE	non-CpG ti	706489	706489	105684.506	21178.873466	701042	-129462.11186882285	910360.6121453831	8421	26939	8466	1270070	0.5562598911871
K562_skew	[0.5,1.0)	non-cCRE	non-CpG tv	508729	508729	32627.655	4025.483339	503436	-55191.328813168	588361.7528389717	6737	20948	7274	1270070	0.40055193808215295
K562_skew	[0.5,1.0)	pELS	CpG ti (CGI)	1840	1840	919.895	850.236619	1838	935.2449996456272	8513.893202787636	269	743	928	105369	0.01746244151505661
K562_skew	[0.5,1.0)	pELS	CpG ti (non-CGI)	4017	4017	6246.898	11982.645248	4008	-2865.0640049455706	13913.108938738307	108	1000	1038	105369	0.03812316715542522
K562_skew	[0.5,1.0)	pELS	non-CpG ti	53951	53951	7896.459	1506.875573	53895	10808.001013020994	179625.06283164982	4503	13888	12687	105369	0.5120196642276191
K562_skew	[0.5,1.0)	pELS	non-CpG tv	45561	45561	3169.165	412.216569	45489	12713.43197918544	157880.49409515757	4266	12987	12666	105369	0.432394727101899
K562_skew	[1.0,1.5)	PLS	CpG ti (CGI)	215	215	109.535	106.446203	215	134.1660003820436	1304.479739582158	43	85	133	5370	0.04003724394785847
K562_skew	[1.0,1.5)	PLS	CpG ti (non-CGI)	144	144	202.471	368.962715	144	-74.98200045526033	971.7496027696368	8	49	57	5370	0.026815642458100558
K562_skew	[1.0,1.5)	PLS	non-CpG ti	2342	2342	334.257	58.613969	2341	1742.7230004644953	16600.214672509774	455	803	866	5370	0.4361266294227188
K562_skew	[1.0,1.5)	PLS	non-CpG tv	2669	2669	235.619	37.616145	2666	2284.75100384152	17771.471875220384	535	968	1162	5370	0.49702048417132216
K562_skew	[1.0,1.5)	dELS	CpG ti (CGI)	321	321	388.963	707.414209	321	-73.35799907718315	1548.0866417325606	32	61	109	113447	0.0028295151039692545
K562_skew	[1.0,1.5)	dELS	CpG ti (non-CGI)	6282	6282	12362.136	26416.387122	6278	-5691.288994923934	23898.667881104193	127	690	1627	113447	0.05537387502534223
K562_skew	[1.0,1.5)	dELS	non-CpG ti	62908	62908	8895.202	1616.914116	62822	-3467.7279993678667	145657.91298763122	2956	5768	11282	113447	0.5545144428675945
K562_skew	[1.0,1.5)	dELS	non-CpG tv	43936	43936	2614.134	272.682312	43842	2329.0940017529065	104391.53586130126	2356	4298	8902	113447	0.387282167003094
K562_skew	[1.0,1.5)	non-cCRE	CpG ti (CGI)	225	225	206.706	338.876844	225	-1.7800006568431932	1173.8691056485925	24	72	68	214525	0.0010488288078312551
K562_skew	[1.0,1.5)	non-cCRE	CpG ti (non-CGI)	7320	7320	15655.572	35524.225252000004	7277	-6714.333999523663	21232.91757444686	39	429	182	214525	0.034121897214776833
K562_skew	[1.0,1.5)	non-cCRE	non-CpG ti	121589	121589	17391.4	3224.50216	120692	-26474.725992268777	163053.26769585782	1315	4958	1537	214525	0.5667824262906421
K562_skew	[1.0,1.5)	non-cCRE	non-CpG tv	85391	85391	5355.014	562.2386300000001	84596	-10312.075957515744	99315.78676327328	1099	3967	1521	214525	0.3980468476867498
K562_skew	[1.0,1.5)	pELS	CpG ti (CGI)	427	427	181.762	143.031832	427	282.63300020340824	2137.0322717810764	64	181	240	21431	0.01992440856702907
K562_skew	[1.0,1.5)	pELS	CpG ti (non-CGI)	823	823	1328.973	2612.887781	823	-558.1269983334935	3395.201105941953	28	189	235	21431	0.038402314404367505
K562_skew	[1.0,1.5)	pELS	non-CpG ti	10583	10583	1488.609	265.522385	10572	1607.5179993769834	33327.17362868142	854	2761	2509	21431	0.49381736736503196
K562_skew	[1.0,1.5)	pELS	non-CpG tv	9598	9598	726.698	99.431494	9586	2790.525998775616	33266.56241100844	925	2728	2879	21431	0.44785590966357147
K562_skew	[1.5,Inf)	PLS	CpG ti (CGI)	38	38	12.111	5.1986490000000005	38	41.584999628365	242.13889512189564	9	13	25	1515	0.025082508250825083
K562_skew	[1.5,Inf)	PLS	CpG ti (non-CGI)	29	29	40.231	75.568799	29	5.835000041872263	214.9485406279719	5	11	15	1515	0.01914191419141914
K562_skew	[1.5,Inf)	PLS	non-CpG ti	680	680	92.172	14.848384	680	449.0360025217529	4025.0665521171886	128	224	250	1515	0.44884488448844884
K562_skew	[1.5,Inf)	PLS	non-CpG tv	768	768	68.495	10.692011	768	618.7419964484873	5018.733714763726	151	274	347	1515	0.5069306930693069
K562_skew	[1.5,Inf)	dELS	CpG ti (CGI)	65	65	70.193	122.440091	64	-60.881999837234616	227.73717038012495	0	15	25	38064	0.0017076502732240437
K562_skew	[1.5,Inf)	dELS	CpG ti (non-CGI)	2095	2095	4204.088	9068.551012	2095	-1891.3370004225296	8168.404448394888	39	251	558	38064	0.05503888188314418
K562_skew	[1.5,Inf)	dELS	non-CpG ti	21590	21590	2940.85	499.250964	21557	-2053.967994526029	48307.31227772153	901	2043	3792	38064	0.5672026061370323
K562_skew	[1.5,Inf)	dELS	non-CpG tv	14314	14314	842.856	82.362104	14290	144.33900581300298	34366.9576513404	716	1493	2912	38064	0.3760508617065994
K562_skew	[1.5,Inf)	non-cCRE	CpG ti (CGI)	62	62	61.673	101.815677	62	-9.130999535089355	230.44403120220628	5	17	13	68367	9.068702736700454e-4
K562_skew	[1.5,Inf)	non-cCRE	CpG ti (non-CGI)	1498	1498	3303.404	7670.038928	1493	-1505.28099964303	5509.605336264231	18	92	51	68367	0.02191115596706013
K562_skew	[1.5,Inf)	non-cCRE	non-CpG ti	42415	42415	5678.297	950.766097	42173	-14335.775992879524	65923.23409285511	383	1854	558	68367	0.6204016557695965
K562_skew	[1.5,Inf)	non-cCRE	non-CpG tv	24392	24392	1455.001	139.113151	24185	-4013.533988223761	32560.658072315284	346	1316	513	68367	0.35678031798967336
K562_skew	[1.5,Inf)	pELS	CpG ti (CGI)	120	120	54.686	53.297724	120	67.55100122559821	776.9584741519385	24	45	67	7545	0.015904572564612324
K562_skew	[1.5,Inf)	pELS	CpG ti (non-CGI)	263	263	434.763	881.756717	263	-198.89800017792743	1016.9551666207368	10	63	91	7545	0.03485752153744202
K562_skew	[1.5,Inf)	pELS	non-CpG ti	3743	3743	502.865	83.811029	3739	538.4530035227075	10268.701956012294	292	993	920	7545	0.49609012591119944
K562_skew	[1.5,Inf)	pELS	non-CpG tv	3419	3419	266.356	36.803916	3412	1209.1830039698405	11367.029266746596	333	1003	1086	7545	0.4531477799867462
SKNSH_skew	(-Inf,-1.5)	PLS	CpG ti (CGI)	1344	1344	608.054	485.215564	1344	5000.84900051402	35988.13387293581	804	621	940	6181	0.217440543601359
SKNSH_skew	(-Inf,-1.5)	PLS	CpG ti (non-CGI)	759	759	1101.544	2129.10368	759	659.7790006510913	7697.71375266004	166	209	396	6181	0.12279566413201748
SKNSH_skew	(-Inf,-1.5)	PLS	non-CpG ti	1539	1539	213.036	36.187756	1534	5473.335000091932	36624.894176307134	860	601	971	6181	0.24898883675780617
SKNSH_skew	(-Inf,-1.5)	PLS	non-CpG tv	2539	2539	185.961	21.177857	2537	8272.028993583637	56996.886635303	1376	1025	1682	6181	0.4107749555088173
SKNSH_skew	(-Inf,-1.5)	dELS	CpG ti (CGI)	408	408	497.003	921.536053	407	82.93199926509992	2575.2493341319964	59	95	196	53041	0.007692162666616391
SKNSH_skew	(-Inf,-1.5)	dELS	CpG ti (non-CGI)	18018	18018	38085.375	87583.09151700001	18000	-13915.906995457362	64559.85153633053	479	1817	6294	53041	0.3396994777624856
SKNSH_skew	(-Inf,-1.5)	dELS	non-CpG ti	17066	17066	2404.723	429.773083	17041	9456.629988869883	62586.53516949582	1803	1558	7588	53041	0.3217510982070474
SKNSH_skew	(-Inf,-1.5)	dELS	non-CpG tv	17549	17549	1058.734	108.361498	17513	2934.0390037260936	57747.28380450855	1347	1725	7386	53041	0.33085726136385063
SKNSH_skew	(-Inf,-1.5)	non-cCRE	CpG ti (CGI)	274	274	354.077	669.508607	271	237.15299817465703	2483.0072044292097	53	87	78	78356	0.00349686048292409
SKNSH_skew	(-Inf,-1.5)	non-cCRE	CpG ti (non-CGI)	31755	31755	72221.581	173890.793479	31651	-31715.68497672492	93308.90156185933	103	1117	595	78356	0.4052657103476441
SKNSH_skew	(-Inf,-1.5)	non-cCRE	non-CpG ti	23356	23356	3652.227	701.522051	22978	1390.7770093441936	20055.210183822863	302	864	576	78356	0.29807545050793816
SKNSH_skew	(-Inf,-1.5)	non-cCRE	non-CpG tv	22971	22971	1540.511	175.015385	22691	-6702.868997523212	39085.50974845644	291	912	651	78356	0.2931619786614937
SKNSH_skew	(-Inf,-1.5)	pELS	CpG ti (CGI)	422	422	218.997	203.726065	422	963.6920004880526	7341.855855003916	156	172	265	7526	0.05607228275312251
SKNSH_skew	(-Inf,-1.5)	pELS	CpG ti (non-CGI)	2132	2132	3891.31	8378.490738	2131	-786.6190025493272	8486.337775303993	121	489	840	7526	0.2832846133404199
SKNSH_skew	(-Inf,-1.5)	pELS	non-CpG ti	2312	2312	333.593	60.900937	2311	3195.8419999865587	21198.121972892113	537	585	1204	7526	0.3072017007706617
SKNSH_skew	(-Inf,-1.5)	pELS	non-CpG tv	2660	2660	162.165	15.191765	2658	3034.629001355615	23146.073789438244	580	731	1334	7526	0.3534414031357959
SKNSH_skew	[-0.05,0.05)	PLS	CpG ti (CGI)	47656	47656	23592.68	20379.924466	47641	46.014015014516005	228368.09134138504	5068	19033	26800	718791	0.06630021800495554
SKNSH_skew	[-0.05,0.05)	PLS	CpG ti (non-CGI)	33649	33649	48229.627	89865.67370500001	33595	-20199.896004011734	148152.53527839438	1649	9198	9571	718791	0.046813329604850365
SKNSH_skew	[-0.05,0.05)	PLS	non-CpG ti	343940	343940	49360.019	9030.182093	343703	135835.2299435852	1543670.485393284	40925	104799	98808	718791	0.47849792220548115
SKNSH_skew	[-0.05,0.05)	PLS	non-CpG tv	293546	293546	21765.259	3167.804761	293218	71632.96291340106	1379606.7696432583	33123	95165	99638	718791	0.40838853018471294
SKNSH_skew	[-0.05,0.05)	dELS	CpG ti (CGI)	55944	55944	71529.696	131630.682854	55859	-39360.04600688025	223262.90393321056	2085	11809	13707	40879118	0.0013685226770303606
SKNSH_skew	[-0.05,0.05)	dELS	CpG ti (non-CGI)	2621712	2621712	5170966.624	11005908.489120005	2617739	-2105706.42587918	8935050.069332633	50690	224637	333734	40879118	0.06413328193626879
SKNSH_skew	[-0.05,0.05)	dELS	non-CpG ti	23193704	23193704	3356030.627999994	657083.364638	23167881	3193862.7823065897	48873048.1559771	1218787	1542540	2090769	40879118	0.5673729066268015
SKNSH_skew	[-0.05,0.05)	dELS	non-CpG tv	15007758	15007758	872928.8550000004	119868.39891699998	14986105	1959555.4603652037	32883479.861419138	805510	1012960	1428703	40879118	0.36712528875989936
SKNSH_skew	[-0.05,0.05)	non-cCRE	CpG ti (CGI)	58677	58677	60064.014	101862.815334	58558	-26317.58400637936	183011.60778404903	2272	17373	13310	273753758	2.1434226302018472e-4
SKNSH_skew	[-0.05,0.05)	non-cCRE	CpG ti (non-CGI)	13510818	13510818	29253124.737	66960635.70288498	13400756	-10713994.14661679	31927733.96296719	68903	414215	68556	273753758	0.04935390877812169
SKNSH_skew	[-0.05,0.05)	non-cCRE	non-CpG ti	156907607	156907607	23883449.7060002	5020777.063379931	155381788	-8739804.014671717	161226862.14764246	2224167	3244999	484873	273753758	0.5731706046570509
SKNSH_skew	[-0.05,0.05)	non-cCRE	non-CpG tv	103276656	103276656	6341587.329999997	1085863.779704005	101883252	-5158357.506710383	108692300.23378272	1543976	2146061	349503	273753758	0.3772611443018072
SKNSH_skew	[-0.05,0.05)	pELS	CpG ti (CGI)	76553	76553	40224.038	38466.96567	76516	-9612.337987500245	256867.5543973311	5300	29673	32198	5735965	0.01334614140776661
SKNSH_skew	[-0.05,0.05)	pELS	CpG ti (non-CGI)	361410	361410	601250.209	1180674.541467	360988	-275075.47892276384	1168695.7996830023	6834	75333	49381	5735965	0.06300770663698262
SKNSH_skew	[-0.05,0.05)	pELS	non-CpG ti	3130222	3130222	446917.056	84868.77459	3127839	475717.3518698923	6841666.731922147	170634	633540	363456	5735965	0.5457184623685813
SKNSH_skew	[-0.05,0.05)	pELS	non-CpG tv	2167780	2167780	133180.405	18733.750299	2165359	239756.3500150369	5038630.861066184	118349	462787	288882	5735965	0.3779276895866694
SKNSH_skew	[-0.2,-0.05)	PLS	CpG ti (CGI)	52243	52243	25384.408	21557.149472	52223	11554.901998334908	272467.6407786846	6951	20910	29819	428537	0.12191012678018467
SKNSH_skew	[-0.2,-0.05)	PLS	CpG ti (non-CGI)	45036	45036	65446.641	124236.227927	44954	-23821.07999299595	203794.56871069336	2545	12683	13666	428537	0.10509244242620824
SKNSH_skew	[-0.2,-0.05)	PLS	non-CpG ti	156464	156464	22646.355	4111.055017	156360	114761.53096136912	900065.1451056376	26980	53429	60922	428537	0.3651119973304522
SKNSH_skew	[-0.2,-0.05)	PLS	non-CpG tv	174794	174794	13982.907	1979.204137	174626	83130.81599674412	978336.9182633816	26202	61723	75690	428537	0.40788543346315487
SKNSH_skew	[-0.2,-0.05)	dELS	CpG ti (CGI)	56778	56778	72971.424	136029.135076	56663	-34678.30102567375	233047.6087339183	2668	12073	14754	13573527	0.00418299532612268
SKNSH_skew	[-0.2,-0.05)	dELS	CpG ti (non-CGI)	3058309	3058309	6170354.3270000005	13493209.723949	3053151	-2593596.493767775	11106494.32109462	60534	276321	461833	13573527	0.22531424588465473
SKNSH_skew	[-0.2,-0.05)	dELS	non-CpG ti	5774512	5774512	781989.62	139047.757008	5766458	1258926.7775752037	12604847.749068132	346489	446274	804318	13573527	0.42542457829862496
SKNSH_skew	[-0.2,-0.05)	dELS	non-CpG tv	4683928	4683928	291164.129	37516.261321	4675304	597252.7208007649	10977041.739606308	268595	367466	678649	13573527	0.34507818049059763
SKNSH_skew	[-0.2,-0.05)	non-cCRE	CpG ti (CGI)	55869	55869	57638.333	99562.281649	55707	-20413.98298145155	179547.67702735163	2628	16530	13216	53504032	0.0010442016781090442
SKNSH_skew	[-0.2,-0.05)	non-cCRE	CpG ti (non-CGI)	10650992	10650992	23439924.655	54637254.218845	10542672	-9233944.080089992	27928519.539738532	51946	379197	85418	53504032	0.19906895988698572
SKNSH_skew	[-0.2,-0.05)	non-cCRE	non-CpG ti	23107652	23107652	3044777.568999992	558132.076211	22827553	471753.2467040493	23578410.449621934	412857	590286	151697	53504032	0.43188618009199753
SKNSH_skew	[-0.2,-0.05)	non-cCRE	non-CpG tv	19689519	19689519	1180083.173000001	155903.19899499978	19347134	-635860.5120737643	22483469.27319592	352091	518892	143168	53504032	0.3680006583429077
SKNSH_skew	[-0.2,-0.05)	pELS	CpG ti (CGI)	75983	75983	39790.911	38197.720753	75938	944.0350022930623	268378.5032774776	6311	29643	33201	2110033	0.03601033727908521
SKNSH_skew	[-0.2,-0.05)	pELS	CpG ti (non-CGI)	417839	417839	702955.84	1409747.323908	417318	-318901.1098956041	1416685.4052613357	8981	90422	68912	2110033	0.1980248650139595
SKNSH_skew	[-0.2,-0.05)	pELS	non-CpG ti	847672	847672	116509.845	20633.434655	846889	273091.7230029689	2223466.975377146	65081	194687	160794	2110033	0.4017340013165671
SKNSH_skew	[-0.2,-0.05)	pELS	non-CpG tv	768539	768539	52500.529	7154.885303	767464	143340.18699530463	2139916.764926124	54761	187422	161708	2110033	0.3642307963903882
SKNSH_skew	[-0.5,-0.2)	PLS	CpG ti (CGI)	18303	18303	8393.493	6703.4012569999995	18295	16510.90099948156	141661.15558365925	4141	7553	11250	154039	0.11882055843000798
SKNSH_skew	[-0.5,-0.2)	PLS	CpG ti (non-CGI)	12790	12790	17862.932	33713.983488	12778	-2304.777985387249	67314.57137503446	1207	3811	5350	154039	0.08303092074085135
SKNSH_skew	[-0.5,-0.2)	PLS	non-CpG ti	55314	55314	8737.804	1794.242136	55279	72678.4619784509	483176.97327955	14775	20240	27130	154039	0.3590908795824434
SKNSH_skew	[-0.5,-0.2)	PLS	non-CpG tv	67632	67632	5494.475	786.905807	67582	68492.84098632552	526537.9419696585	15601	25466	35492	154039	0.43905764124669727
SKNSH_skew	[-0.5,-0.2)	dELS	CpG ti (CGI)	13791	13791	17533.41	32638.983458	13773	-6044.5059868549	56700.34110264673	836	3200	4315	2675486	0.0051545775234854525
SKNSH_skew	[-0.5,-0.2)	dELS	CpG ti (non-CGI)	614048	614048	1242307.014	2732321.085784	613025	-514456.0519585996	2202682.9493770027	13244	60697	140894	2675486	0.22950895650360345
SKNSH_skew	[-0.5,-0.2)	dELS	non-CpG ti	1085352	1085352	163599.978	33028.475134	1083341	252652.21177694167	2746175.488854946	73065	95422	239836	2675486	0.40566536322746594
SKNSH_skew	[-0.5,-0.2)	dELS	non-CpG tv	962295	962295	62659.885	8153.394681	959926	108435.3780107656	2519306.3866461404	58989	87043	219494	2675486	0.3596711027454451
SKNSH_skew	[-0.5,-0.2)	non-cCRE	CpG ti (CGI)	11081	11081	12615.144	23097.28542	11024	-2156.855989739763	41109.740740786416	789	3354	2720	6566660	0.001687463642095068
SKNSH_skew	[-0.5,-0.2)	non-cCRE	CpG ti (non-CGI)	1753829	1753829	3778072.295	8629518.066189	1743208	-1605165.4936857854	4590538.543613249	6157	71979	19552	6566660	0.2670808295236848
SKNSH_skew	[-0.5,-0.2)	non-cCRE	non-CpG ti	2461531	2461531	387202.726	84364.430212	2428762	-121808.00554199833	2671743.3608188475	37957	83885	33821	6566660	0.374852817109459
SKNSH_skew	[-0.5,-0.2)	non-cCRE	non-CpG tv	2340219	2340219	152338.983	19792.110333	2301380	-273281.19420712	2888134.1421029717	34633	81643	35075	6566660	0.3563788897247611
SKNSH_skew	[-0.5,-0.2)	pELS	CpG ti (CGI)	17377	17377	9081.315	8894.120855	17358	7661.937010393829	87928.27809259258	2498	6751	8795	452836	0.03837371587064633
SKNSH_skew	[-0.5,-0.2)	pELS	CpG ti (non-CGI)	85387	85387	143000.93	287225.66547	85279	-59098.44498449263	293571.30755552615	2462	19299	20914	452836	0.1885605384730896
SKNSH_skew	[-0.5,-0.2)	pELS	non-CpG ti	174960	174960	26904.338	5430.970124	174768	88947.38998599256	666980.8163407348	19808	44672	51601	452836	0.38636504164863217
SKNSH_skew	[-0.5,-0.2)	pELS	non-CpG tv	175112	175112	12743.474	1827.252208	174838	63810.97502668542	666990.9794830044	18285	47152	55874	452836	0.3867007040076319
SKNSH_skew	[-1.0,-0.5)	PLS	CpG ti (CGI)	6215	6215	2842.02	2302.704942	6212	11346.442996444875	78642.00751091535	2222	2685	3955	52722	0.1178824779029627
SKNSH_skew	[-1.0,-0.5)	PLS	CpG ti (non-CGI)	4901	4901	6949.405	13193.185653	4896	1310.8899937794786	34643.52032519124	748	1488	2490	52722	0.09295929592959296
SKNSH_skew	[-1.0,-0.5)	PLS	non-CpG ti	18334	18334	3081.55	728.242854	18325	40590.35799698741	258020.2932949662	7301	6894	10359	52722	0.3477485679602443
SKNSH_skew	[-1.0,-0.5)	PLS	non-CpG tv	23272	23272	1698.679	193.321783	23249	40740.22899064036	270577.0582825626	7818	9036	13441	52722	0.4414096582072
SKNSH_skew	[-1.0,-0.5)	dELS	CpG ti (CGI)	4190	4190	5400.85	10015.313572	4182	-1382.5310052023283	21234.056993009075	331	1021	1432	701697	0.00597123829801182
SKNSH_skew	[-1.0,-0.5)	dELS	CpG ti (non-CGI)	187611	187611	381468.463	844629.851843	187265	-149282.49796965375	679216.3412511842	4706	19378	55761	701697	0.26736753898050014
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG ti	265766	265766	41203.618	8847.901622	265271	91160.80891995726	849683.8733543165	22809	24208	81579	701697	0.378747522078618
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG tv	244130	244130	15018.148	1622.161128	243584	39187.791967433994	740379.5353039422	17302	23122	75314	701697	0.3479137006428701
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG ti (CGI)	3220	3220	3941.256	7399.259926	3195	-330.98400105605856	14632.842290297098	270	958	731	1220503	0.0026382565221060496
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG ti (non-CGI)	391858	391858	863745.49	2024948.104682	389340	-352016.1556384502	1024674.3989097922	1440	17807	6279	1220503	0.3210627093911281
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG ti	422121	422121	71347.204	17030.110498000002	416963	-22116.95785849774	476252.97158483526	6458	16160	8488	1220503	0.34585822402730676
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG tv	403304	403304	26193.641	2982.236689	397529	-67673.71884045098	536745.1157776803	5575	16878	8993	1220503	0.3304408100594591
SKNSH_skew	[-1.0,-0.5)	pELS	CpG ti (CGI)	4745	4745	2505.641	2488.178697	4742	3955.3140026384535	34578.594530715345	959	1986	2493	114956	0.04127666237516963
SKNSH_skew	[-1.0,-0.5)	pELS	CpG ti (non-CGI)	25397	25397	42707.641	86298.855323	25361	-15048.08299674583	95152.8788921883	1026	5953	8022	114956	0.22092800723755177
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG ti	41249	41249	6594.268	1440.32778	41192	32349.740005269185	231109.0239237036	6567	10805	15593	114956	0.35882424579839245
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG tv	43565	43565	2942.534	335.99203	43479	25543.235990137768	223495.05676735504	6142	12172	17139	114956	0.3789710845888862
SKNSH_skew	[-1.5,-1.0)	PLS	CpG ti (CGI)	2163	2163	996.415	866.049297	2163	6009.184003890958	40757.63337009151	1056	969	1457	14363	0.15059527953770105
SKNSH_skew	[-1.5,-1.0)	PLS	CpG ti (non-CGI)	1460	1460	2157.804	4193.389328	1459	1071.1659999028782	13614.975074743536	295	435	777	14363	0.10165007310450463
SKNSH_skew	[-1.5,-1.0)	PLS	non-CpG ti	4562	4562	724.151	158.385835	4559	13024.993991442028	83143.01828026383	2218	1762	2854	14363	0.31762166678270554
SKNSH_skew	[-1.5,-1.0)	PLS	non-CpG tv	6178	6178	435.729	46.227043	6172	15162.594992084783	97490.26859116122	2709	2530	3876	14363	0.43013298057508875
SKNSH_skew	[-1.5,-1.0)	dELS	CpG ti (CGI)	910	910	1179.887	2221.686001	908	31.872999384999375	5397.214934550035	111	226	342	144955	0.006277810354937739
SKNSH_skew	[-1.5,-1.0)	dELS	CpG ti (non-CGI)	41722	41722	87302.886	198869.444136	41666	-30871.03499978679	144828.32121783268	1161	4356	14495	144955	0.28782725673484877
SKNSH_skew	[-1.5,-1.0)	dELS	non-CpG ti	53346	53346	8302.739	1828.180301	53252	21099.70700133627	178924.72339835291	4964	4917	20344	144955	0.3680176606533062
SKNSH_skew	[-1.5,-1.0)	dELS	non-CpG tv	48977	48977	2817.334	261.571288	48854	8054.852010323432	146646.93115382234	3502	4833	18321	144955	0.33787727225690734
SKNSH_skew	[-1.5,-1.0)	non-cCRE	CpG ti (CGI)	661	661	838.407	1597.434607	656	186.20800056017464	4663.564292719529	106	212	175	231750	0.0028522114347357065
SKNSH_skew	[-1.5,-1.0)	non-cCRE	CpG ti (non-CGI)	84785	84785	191435.808	460446.009088	84398	-72894.26090276567	211725.2177631426	288	4091	1495	231750	0.36584681769147787
SKNSH_skew	[-1.5,-1.0)	non-cCRE	non-CpG ti	76184	76184	13197.252	3137.778658	75266	-1358.9069671101156	76307.24375709693	1062	3107	1728	231750	0.3287335490830636
SKNSH_skew	[-1.5,-1.0)	non-cCRE	non-CpG tv	70120	70120	4222.7	420.294216	69130	-10919.917966546376	87639.15851074677	846	3021	1685	231750	0.30256742179072277
SKNSH_skew	[-1.5,-1.0)	pELS	CpG ti (CGI)	1112	1112	579.95	546.787308	1112	1716.501993652083	13630.894006169076	335	460	616	22517	0.04938490917973087
SKNSH_skew	[-1.5,-1.0)	pELS	CpG ti (non-CGI)	5466	5466	9553.902	19938.283944	5459	-2769.997994140141	23014.079742248887	298	1290	1948	22517	0.24274992228094328
SKNSH_skew	[-1.5,-1.0)	pELS	non-CpG ti	7717	7717	1216.413	267.889273	7704	8459.944008616963	55688.07562669035	1566	1986	3437	22517	0.3427188346582582
SKNSH_skew	[-1.5,-1.0)	pELS	non-CpG tv	8222	8222	505.461	47.590627	8205	6688.171006102348	52857.373160562005	1470	2379	3747	22517	0.36514633388106765
SKNSH_skew	[0.05,0.2)	PLS	CpG ti (CGI)	17536	17536	8241.215	6839.539971	17533	3518.161994856084	99015.33214324187	2397	7137	10469	339627	0.05163311515279998
SKNSH_skew	[0.05,0.2)	PLS	CpG ti (non-CGI)	7120	7120	9207.654	16444.915786	7108	-3360.7269939214466	35250.30876978591	503	2098	2651	339627	0.020964175404193423
SKNSH_skew	[0.05,0.2)	PLS	non-CpG ti	169809	169809	26469.102	5497.28199	169711	48994.593989059205	872580.2143851692	21773	56051	57710	339627	0.49998675017003946
SKNSH_skew	[0.05,0.2)	PLS	non-CpG tv	145162	145162	10938.518	1453.253762	145044	44418.75096741924	766578.0857465079	18954	51419	56850	339627	0.4274159592729671
SKNSH_skew	[0.05,0.2)	dELS	CpG ti (CGI)	14594	14594	16867.048	29516.147816	14567	-8646.523001857568	58602.418761181514	689	3213	4498	12845957	0.001136077288753185
SKNSH_skew	[0.05,0.2)	dELS	CpG ti (non-CGI)	339253	339253	651604.857	1363840.046983	338568	-303406.6579754001	1253100.3872088226	6209	34362	59318	12845957	0.026409320847018247
SKNSH_skew	[0.05,0.2)	dELS	non-CpG ti	7788909	7788909	1283013.488	307303.818002	7779602	-806601.3654802906	18986571.67755927	340773	571153	867512	12845957	0.6063315485175608
SKNSH_skew	[0.05,0.2)	dELS	non-CpG tv	4703201	4703201	271823.302	27875.91518	4695735	359193.86753814144	10680474.495553846	242504	355389	551665	12845957	0.3661230533466677
