skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	total	prop
SKNSH_skew	[-0.5,-0.2)	dELS	non-CpG transition	1085352	1085352	163599.978	33028.475134	1083341	252652.21177694167	2746175.488854946	73065	95422	239836	2675486	0.40566536322746594
SKNSH_skew	[-0.5,-0.2)	dELS	non-CpG transversion	962295	962295	62659.885	8153.394681	959926	108435.3780107656	2519306.3866461404	58989	87043	219494	2675486	0.3596711027454451
SKNSH_skew	[-0.5,-0.2)	non-cCRE	CpG transition	1764910	1764910	3790687.439	8652615.351609001	1754232	-1607322.3496755252	4631648.284354036	6946	75333	22272	6566660	0.2687682931657799
SKNSH_skew	[-0.5,-0.2)	non-cCRE	non-CpG transition	2461531	2461531	387202.726	84364.430212	2428762	-121808.00554199833	2671743.3608188475	37957	83885	33821	6566660	0.374852817109459
SKNSH_skew	[-0.5,-0.2)	non-cCRE	non-CpG transversion	2340219	2340219	152338.983	19792.110333	2301380	-273281.19420712	2888134.1421029717	34633	81643	35075	6566660	0.3563788897247611
SKNSH_skew	[-0.5,-0.2)	pELS	CpG transition	102764	102764	152082.245	296119.786325	102637	-51436.5079740988	381499.58564811875	4960	26050	29709	452836	0.22693425434373593
SKNSH_skew	[-0.5,-0.2)	pELS	non-CpG transition	174960	174960	26904.338	5430.970124	174768	88947.38998599256	666980.8163407348	19808	44672	51601	452836	0.38636504164863217
SKNSH_skew	[-0.5,-0.2)	pELS	non-CpG transversion	175112	175112	12743.474	1827.252208	174838	63810.97502668542	666990.9794830044	18285	47152	55874	452836	0.3867007040076319
SKNSH_skew	[-1.0,-0.5)	PLS	CpG transition	11116	11116	9791.425	15495.890595	11108	12657.332990224353	113285.5278361066	2970	4173	6445	52722	0.21084177383255567
SKNSH_skew	[-1.0,-0.5)	PLS	non-CpG transition	18334	18334	3081.55	728.242854	18325	40590.35799698741	258020.2932949662	7301	6894	10359	52722	0.3477485679602443
SKNSH_skew	[-1.0,-0.5)	PLS	non-CpG transversion	23272	23272	1698.679	193.321783	23249	40740.22899064036	270577.0582825626	7818	9036	13441	52722	0.4414096582072
SKNSH_skew	[-1.0,-0.5)	dELS	CpG transition	191801	191801	386869.31299999997	854645.165415	191447	-150665.02897485608	700450.3982441933	5037	20399	57193	701697	0.27333877727851197
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG transition	265766	265766	41203.618	8847.901622	265271	91160.80891995726	849683.8733543165	22809	24208	81579	701697	0.378747522078618
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG transversion	244130	244130	15018.148	1622.161128	243584	39187.791967433994	740379.5353039422	17302	23122	75314	701697	0.3479137006428701
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG transition	395078	395078	867686.746	2032347.3646079998	392535	-352347.13963950623	1039307.2412000893	1710	18765	7010	1220503	0.3237009659132341
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG transition	422121	422121	71347.204	17030.110498000002	416963	-22116.95785849774	476252.97158483526	6458	16160	8488	1220503	0.34585822402730676
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG transversion	403304	403304	26193.641	2982.236689	397529	-67673.71884045098	536745.1157776803	5575	16878	8993	1220503	0.3304408100594591
SKNSH_skew	[-1.0,-0.5)	pELS	CpG transition	30142	30142	45213.28200000001	88787.03401999999	30103	-11092.768994107377	129731.47342290364	1985	7939	10515	114956	0.2622046696127214
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG transition	41249	41249	6594.268	1440.32778	41192	32349.740005269185	231109.0239237036	6567	10805	15593	114956	0.35882424579839245
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG transversion	43565	43565	2942.534	335.99203	43479	25543.235990137768	223495.05676735504	6142	12172	17139	114956	0.3789710845888862
SKNSH_skew	[-1.5,-1.0)	PLS	CpG transition	3623	3623	3154.219	5059.438625000001	3622	7080.350003793836	54372.608444835045	1351	1404	2234	14363	0.25224535264220566
SKNSH_skew	[-1.5,-1.0)	PLS	non-CpG transition	4562	4562	724.151	158.385835	4559	13024.993991442028	83143.01828026383	2218	1762	2854	14363	0.31762166678270554
SKNSH_skew	[-1.5,-1.0)	PLS	non-CpG transversion	6178	6178	435.729	46.227043	6172	15162.594992084783	97490.26859116122	2709	2530	3876	14363	0.43013298057508875
SKNSH_skew	[-1.5,-1.0)	dELS	CpG transition	42632	42632	88482.773	201091.130137	42574	-30839.16200040179	150225.5361523827	1272	4582	14837	144955	0.2941050670897865
SKNSH_skew	[-1.5,-1.0)	dELS	non-CpG transition	53346	53346	8302.739	1828.180301	53252	21099.70700133627	178924.72339835291	4964	4917	20344	144955	0.3680176606533062
SKNSH_skew	[-1.5,-1.0)	dELS	non-CpG transversion	48977	48977	2817.334	261.571288	48854	8054.852010323432	146646.93115382234	3502	4833	18321	144955	0.33787727225690734
SKNSH_skew	[-1.5,-1.0)	non-cCRE	CpG transition	85446	85446	192274.215	462043.44369499997	85054	-72708.0529022055	216388.78205586213	394	4303	1670	231750	0.3686990291262136
SKNSH_skew	[-1.5,-1.0)	non-cCRE	non-CpG transition	76184	76184	13197.252	3137.778658	75266	-1358.9069671101156	76307.24375709693	1062	3107	1728	231750	0.3287335490830636
SKNSH_skew	[-1.5,-1.0)	non-cCRE	non-CpG transversion	70120	70120	4222.7	420.294216	69130	-10919.917966546376	87639.15851074677	846	3021	1685	231750	0.30256742179072277
SKNSH_skew	[-1.5,-1.0)	pELS	CpG transition	6578	6578	10133.852	20485.071251999998	6571	-1053.4960004880581	36644.973748417964	633	1750	2564	22517	0.29213483146067415
SKNSH_skew	[-1.5,-1.0)	pELS	non-CpG transition	7717	7717	1216.413	267.889273	7704	8459.944008616963	55688.07562669035	1566	1986	3437	22517	0.3427188346582582
SKNSH_skew	[-1.5,-1.0)	pELS	non-CpG transversion	8222	8222	505.461	47.590627	8205	6688.171006102348	52857.373160562005	1470	2379	3747	22517	0.36514633388106765
SKNSH_skew	[0.05,0.2)	PLS	CpG transition	24656	24656	17448.869	23284.455757000003	24641	157.43500093463763	134265.64091302778	2900	9235	13120	339627	0.0725972905569934
SKNSH_skew	[0.05,0.2)	PLS	non-CpG transition	169809	169809	26469.102	5497.28199	169711	48994.593989059205	872580.2143851692	21773	56051	57710	339627	0.49998675017003946
SKNSH_skew	[0.05,0.2)	PLS	non-CpG transversion	145162	145162	10938.518	1453.253762	145044	44418.75096741924	766578.0857465079	18954	51419	56850	339627	0.4274159592729671
SKNSH_skew	[0.05,0.2)	dELS	CpG transition	353847	353847	668471.9049999999	1393356.194799	353135	-312053.18097725767	1311702.805970004	6898	37575	63816	12845957	0.027545398135771434
SKNSH_skew	[0.05,0.2)	dELS	non-CpG transition	7788909	7788909	1283013.488	307303.818002	7779602	-806601.3654802906	18986571.67755927	340773	571153	867512	12845957	0.6063315485175608
SKNSH_skew	[0.05,0.2)	dELS	non-CpG transversion	4703201	4703201	271823.302	27875.91518	4695735	359193.86753814144	10680474.495553846	242504	355389	551665	12845957	0.3661230533466677
SKNSH_skew	[0.05,0.2)	non-cCRE	CpG transition	1135782	1135782	2412134.87	5458681.293955999	1126445	-1008245.4791545204	3000768.958316339	5197	50956	12940	59192793	0.019187842682131927
SKNSH_skew	[0.05,0.2)	non-cCRE	non-CpG transition	35109711	35109711	5949550.042	1434868.440346001	34720214	-5964827.61260711	44865175.02146408	437712	866664	173672	59192793	0.5931416515520732
SKNSH_skew	[0.05,0.2)	non-cCRE	non-CpG transversion	22947300	22947300	1447791.632000001	168426.53623599946	22603861	-2117957.0541657037	24969620.93912612	310277	568447	119224	59192793	0.3876705057657948
SKNSH_skew	[0.05,0.2)	pELS	CpG transition	70161	70161	89256.111	161241.693399	70084	-37347.55999467569	251101.47283853934	3069	19436	19686	1923601	0.03647378016542932
SKNSH_skew	[0.05,0.2)	pELS	non-CpG transition	1111278	1111278	177386.663	40093.766531	1110374	-32561.64506507944	2978239.370715701	60210	244655	165348	1923601	0.5777071232547706
SKNSH_skew	[0.05,0.2)	pELS	non-CpG transversion	742162	742162	46039.853	5158.776881	741304	88132.28901048105	1929566.0497534457	46007	174916	128240	1923601	0.38581909657980007
SKNSH_skew	[0.2,0.5)	PLS	CpG transition	8405	8405	5685.633	7502.807279000001	8397	2469.8189947111555	51578.6061240804	1295	3220	4621	97966	0.08579507175959006
SKNSH_skew	[0.2,0.5)	PLS	non-CpG transition	44813	44813	6864.085	1313.268283	44792	27858.23799702933	285500.00722190505	7874	16070	17712	97966	0.45743421186942407
SKNSH_skew	[0.2,0.5)	PLS	non-CpG transversion	44748	44748	3464.976	474.391514	44712	24672.14899046359	273825.1286831471	7408	16623	19153	97966	0.4567707163709859
SKNSH_skew	[0.2,0.5)	dELS	CpG transition	106571	106571	204754.938	434438.074896	106319	-95848.86697950884	405737.93849862233	2116	11761	21955	2177729	0.0489367593488446
SKNSH_skew	[0.2,0.5)	dELS	non-CpG transition	1218747	1218747	187948.297	39289.340381	1217050	-73260.76300019234	2881579.1934089307	55515	101278	179036	2177729	0.5596412593118795
SKNSH_skew	[0.2,0.5)	dELS	non-CpG transversion	852411	852411	49818.244	4988.737094	850601	68088.23801714834	1975016.5563147056	45015	73960	129369	2177729	0.3914219813392759
SKNSH_skew	[0.2,0.5)	non-cCRE	CpG transition	268952	268952	571158.8960000001	1294486.945794	266539	-240208.08276533146	724572.4718833109	1324	13947	3891	6756065	0.03980897164251676
SKNSH_skew	[0.2,0.5)	non-cCRE	non-CpG transition	3747530	3747530	577953.941	119066.213871	3714460	-580264.1752590943	4610346.124552707	45104	120608	30313	6756065	0.5546912292880545
SKNSH_skew	[0.2,0.5)	non-cCRE	non-CpG transversion	2739583	2739583	166294.772	17651.442118	2700434	-247407.40723523463	3089046.7735091425	38394	91804	25074	6756065	0.40549979906942873
SKNSH_skew	[0.2,0.5)	pELS	CpG transition	21322	21322	26894.913	48962.786809	21284	-9076.753998798551	83226.23045949232	1244	5986	6547	371326	0.05742124171213435
SKNSH_skew	[0.2,0.5)	pELS	non-CpG transition	194609	194609	29558.456	5877.593742	194401	26283.807019695163	595763.2305872052	14460	47660	39052	371326	0.5240920377242638
SKNSH_skew	[0.2,0.5)	pELS	non-CpG transversion	155395	155395	10316.97	1221.175916	155170	35208.69902823201	474704.6075072737	12523	40922	35106	371326	0.4184867205636018
SKNSH_skew	[0.5,1.0)	PLS	CpG transition	2269	2269	1696.828	2434.368944	2267	1297.5700033920587	15439.512629089477	420	839	1223	25775	0.08803103782735208
SKNSH_skew	[0.5,1.0)	PLS	non-CpG transition	11807	11807	1818.232	344.841014	11803	9449.319997555813	87058.38985872826	2347	4295	4586	25775	0.4580795344325897
SKNSH_skew	[0.5,1.0)	PLS	non-CpG transversion	11699	11699	900.963	122.877785	11691	8098.996995375261	81595.56407298337	2210	4308	4995	25775	0.4538894277400582
SKNSH_skew	[0.5,1.0)	dELS	CpG transition	32366	32366	63252.492999999995	136610.12557899999	32310	-28318.7469848306	122988.17316891447	676	3481	7331	523910	0.06177778626099903
SKNSH_skew	[0.5,1.0)	dELS	non-CpG transition	289869	289869	43793.189	8827.427049	289493	-24069.271973837887	688586.9068692607	13116	25360	47412	523910	0.5532801435361036
SKNSH_skew	[0.5,1.0)	dELS	non-CpG transversion	201675	201675	11779.478	1186.12018	201244	17559.33798329381	484726.6290232741	11061	18453	34561	523910	0.38494207020289745
SKNSH_skew	[0.5,1.0)	non-cCRE	CpG transition	62375	62375	133256.525	306779.498101	61788	-55608.095951236784	172355.60054357455	359	3403	1171	1294511	0.04818421782433676
SKNSH_skew	[0.5,1.0)	non-cCRE	non-CpG transition	733412	733412	107581.397	20632.509611	728018	-126793.19480986524	912184.1520200385	8183	26587	7128	1294511	0.566555247502725
SKNSH_skew	[0.5,1.0)	non-cCRE	non-CpG transversion	498724	498724	31105.718	3357.995546	491804	-47996.51681707847	564490.5125896025	6798	19565	6032	1294511	0.38526053467293825
SKNSH_skew	[0.5,1.0)	pELS	CpG transition	6018	6018	7631.098	14064.526724	6011	-1926.0659999503996	25206.538572213572	419	1710	1961	91825	0.06553770759597059
SKNSH_skew	[0.5,1.0)	pELS	non-CpG transition	47038	47038	7004.926	1342.409998	46995	9446.013029138676	160630.48144496253	3984	11834	10317	91825	0.5122570106180234
SKNSH_skew	[0.5,1.0)	pELS	non-CpG transversion	38769	38769	2662.203	329.173205	38709	11858.018979851278	136096.0180802285	3669	10632	9533	91825	0.42220528178600597
SKNSH_skew	[1.0,1.5)	PLS	CpG transition	376	376	272.783	384.026763	376	338.0510000521317	3296.2418905077084	84	132	223	5370	0.07001862197392923
SKNSH_skew	[1.0,1.5)	PLS	non-CpG transition	2674	2674	405.365	73.132247	2673	2243.6119981530364	20370.766132339668	540	956	1005	5370	0.49795158286778396
SKNSH_skew	[1.0,1.5)	PLS	non-CpG transversion	2320	2320	198.22	30.224424	2319	2137.3590033329097	19805.92851891075	516	880	947	5370	0.43202979515828677
SKNSH_skew	[1.0,1.5)	dELS	CpG transition	6837	6837	13466.98	29254.44695	6829	-5813.131002661771	25414.817161619267	157	758	1740	99559	0.06867284725640073
SKNSH_skew	[1.0,1.5)	dELS	non-CpG transition	54683	54683	7893.263	1469.889647	54595	-4088.308989431824	130305.14423873051	2515	4817	9315	99559	0.5492522022117539
SKNSH_skew	[1.0,1.5)	dELS	non-CpG transversion	38039	38039	2256.552	217.190122	37957	2851.796008304462	91125.60106325796	2080	3593	7043	99559	0.3820749505318454
SKNSH_skew	[1.0,1.5)	non-cCRE	CpG transition	10987	10987	23222.463	52468.125919000006	10896	-9784.057000072906	30107.357582561293	72	586	251	209212	0.05251610806263503
SKNSH_skew	[1.0,1.5)	non-cCRE	non-CpG transition	122964	122964	17266.453	3035.875199	122029	-26694.067976098733	162769.96903453517	1240	4768	1388	209212	0.5877483127162878
SKNSH_skew	[1.0,1.5)	non-cCRE	non-CpG transversion	75261	75261	4529.483	424.859403	74439	-7908.23896442354	90010.63187613086	1040	3198	1105	209212	0.3597355792210772
SKNSH_skew	[1.0,1.5)	pELS	CpG transition	1198	1198	1542.149	2898.7921589999996	1193	-257.11700099753205	5814.652524786742	96	363	426	18127	0.06608925911623545
SKNSH_skew	[1.0,1.5)	pELS	non-CpG transition	9340	9340	1343.924	241.259098	9336	2173.8429967171983	33294.53203363879	856	2436	2215	18127	0.5152534892701495
SKNSH_skew	[1.0,1.5)	pELS	non-CpG transversion	7589	7589	555.361	71.671117	7576	2628.9229985907436	28856.568154579123	779	2182	2078	18127	0.41865725161361506
SKNSH_skew	[1.5,Inf)	PLS	CpG transition	73	73	72.416	119.167048	73	32.399999648332596	449.38137842579584	16	23	39	1628	0.04484029484029484
SKNSH_skew	[1.5,Inf)	PLS	non-CpG transition	927	927	139.24	24.257566	927	915.7490017184756	8369.39661420165	220	355	352	1628	0.5694103194103194
SKNSH_skew	[1.5,Inf)	PLS	non-CpG transversion	628	628	61.332	10.655722	628	587.6620010840711	5380.660095861941	132	225	243	1628	0.3857493857493858
SKNSH_skew	[1.5,Inf)	dELS	CpG transition	1881	1881	3721.6659999999997	8030.1492260000005	1881	-1839.7219983292757	7382.479695445737	38	206	617	33013	0.056977554296792174
SKNSH_skew	[1.5,Inf)	dELS	non-CpG transition	19371	19371	2661.235	444.146671	19347	-1874.6109976602029	43531.941458247886	846	1719	3230	33013	0.586768848635386
SKNSH_skew	[1.5,Inf)	dELS	non-CpG transversion	11761	11761	731.187	71.546331	11735	652.7520001082449	28838.703225109464	623	1130	2146	33013	0.3562535970678218
SKNSH_skew	[1.5,Inf)	non-cCRE	CpG transition	2000	2000	4390.615	10305.059303	1987	-2266.9979985501855	7125.021154961766	13	129	89	66971	0.02986367233578713
SKNSH_skew	[1.5,Inf)	non-cCRE	non-CpG transition	39134	39134	5533.021	937.756547	38677	-9461.611990748675	52257.60427074164	350	1352	470	66971	0.5843424765943468
SKNSH_skew	[1.5,Inf)	non-cCRE	non-CpG transversion	25837	25837	1652.519	155.174421	25643	-3321.586988002294	29113.30259828308	280	1094	337	66971	0.3857938510698661
SKNSH_skew	[1.5,Inf)	pELS	CpG transition	288	288	410.782	825.4329720000001	288	-117.61499840626495	1200.1044383229919	19	75	105	5991	0.04807210816224337
SKNSH_skew	[1.5,Inf)	pELS	non-CpG transition	3305	3305	463.537	77.033823	3302	634.2989984136077	10669.5799981834	300	852	839	5991	0.5516608245701886
SKNSH_skew	[1.5,Inf)	pELS	non-CpG transversion	2398	2398	203.024	30.351988	2396	545.4339990529697	8098.228209091068	219	700	660	5991	0.400267067267568
mean_skew	(-Inf,-1.5)	PLS	CpG transition	1231	1231	1168.539	1943.267593	1231	3269.3510021776897	25575.623965370425	558	454	797	4082	0.30156785889269966
mean_skew	(-Inf,-1.5)	PLS	non-CpG transition	1187	1187	183.159	33.536805	1186	4352.4110050092	28644.33936754447	676	468	834	4082	0.2907888290053895
mean_skew	(-Inf,-1.5)	PLS	non-CpG transversion	1664	1664	121.169	13.491667	1662	5633.541996321759	38793.855935553234	909	630	1179	4082	0.40764331210191085
mean_skew	(-Inf,-1.5)	dELS	CpG transition	14032	14032	29798.38	69178.871986	14021	-11246.956999616117	50430.28346000841	366	1451	5267	38649	0.3630624336981552
mean_skew	(-Inf,-1.5)	dELS	non-CpG transition	12557	12557	1850.553	335.435241	12524	7579.218996405953	46150.11605372056	1345	1249	6159	38649	0.32489844497917153
mean_skew	(-Inf,-1.5)	dELS	non-CpG transversion	12060	12060	753.141	78.784055	12026	1643.9380019167438	40183.982323197015	906	1201	5547	38649	0.3120391213226733
mean_skew	(-Inf,-1.5)	non-cCRE	CpG transition	32868	32868	74047.288	177484.32119	32805	-30628.932963648476	89110.5105874666	92	1423	589	73072	0.449802934092402
mean_skew	(-Inf,-1.5)	non-cCRE	non-CpG transition	20702	20702	3439.024	678.360646	20360	1683.9040134887907	13073.297458867348	207	927	489	73072	0.2833096124370484
mean_skew	(-Inf,-1.5)	non-cCRE	non-CpG transversion	19502	19502	1280.063	137.585869	19253	-5780.657991890447	29286.3216821245	174	897	531	73072	0.2668874534705496
mean_skew	(-Inf,-1.5)	pELS	CpG transition	1976	1976	3309.264	7082.576132	1976	-33.95800479361753	11777.848336634825	205	492	921	5941	0.33260393873085337
mean_skew	(-Inf,-1.5)	pELS	non-CpG transition	1912	1912	295.413	54.684489	1912	2836.0659975432795	18108.815943117897	471	494	1127	5941	0.3218313415249958
mean_skew	(-Inf,-1.5)	pELS	non-CpG transversion	2053	2053	128.221	12.142301	2050	2353.766004528386	17968.832594825093	449	608	1154	5941	0.3455647197441508
mean_skew	[-0.05,0.05)	PLS	CpG transition	93075	93075	85345.007	133311.887025	92999	-27570.078982193038	433959.0769229538	7309	32037	39876	776399	0.11988037078873105
mean_skew	[-0.05,0.05)	PLS	non-CpG transition	371032	371032	53114.477	9750.584259	370779	134964.29294758264	1650271.324894403	43196	113056	105663	776399	0.47788830227756607
mean_skew	[-0.05,0.05)	PLS	non-CpG transversion	312292	312292	23041.053	3282.889277	311973	68698.52292564316	1468064.1428659323	34312	101340	104107	776399	0.4022313269337029
mean_skew	[-0.05,0.05)	dELS	CpG transition	3377617	3377617	6618574.917	14051276.320419	3372465	-2707415.4848272586	11651843.570654957	67386	293940	424831	44808536	0.07537887423949759
mean_skew	[-0.05,0.05)	dELS	non-CpG transition	25226647	25226647	3651882.191999992	720950.214856	25197906	3263210.357167375	53712251.16431491	1324779	1671032	2255260	44808536	0.562987529876004
mean_skew	[-0.05,0.05)	dELS	non-CpG transversion	16204272	16204272	944803.8020000004	126622.32316199996	16180196	2158499.0852664458	35772183.708061814	880111	1087000	1516348	44808536	0.36163359588449845
mean_skew	[-0.05,0.05)	non-cCRE	CpG transition	16738570	16738570	36204416.874	82893206.66627996	16581401	-13331976.82220553	40124971.90241964	89007	530687	100983	300125299	0.05577193943920069
mean_skew	[-0.05,0.05)	non-cCRE	non-CpG transition	171136042	171136042	26044896.523000214	5504380.580336891	169407964	-9806748.995797344	178022984.46743843	2450042	3528482	527897	300125299	0.5702153153040257
mean_skew	[-0.05,0.05)	non-cCRE	non-CpG transversion	112250687	112250687	6879695.923999997	1135556.9773360055	110656856	-5386881.365919189	118735098.11984491	1709620	2321111	375889	300125299	0.3740127452567736
mean_skew	[-0.05,0.05)	pELS	CpG transition	536500	536500	796276.824	1516195.619028	535946	-356485.32788157667	1746143.213055951	14233	126511	94743	6257649	0.08573507398705169
mean_skew	[-0.05,0.05)	pELS	non-CpG transition	3394315	3394315	484677.167	92695.749645	3391737	480052.50191691174	7481674.7785465	184111	684599	387343	6257649	0.5424265566828692
mean_skew	[-0.05,0.05)	pELS	non-CpG transversion	2326834	2326834	142678.534	19499.769456	2324301	257499.87797505347	5408929.093305122	127210	494625	302537	6257649	0.3718383693300791
mean_skew	[-0.2,-0.05)	PLS	CpG transition	88635	88635	78795.111	124356.356631	88543	-4691.648983156436	436976.0221763849	9284	30984	41579	415314	0.21341683641774659
mean_skew	[-0.2,-0.05)	PLS	non-CpG transition	156146	156146	23292.371	4333.823155	156047	119219.67497298318	919040.6539512672	27642	53823	62346	415314	0.37597095209889386
mean_skew	[-0.2,-0.05)	PLS	non-CpG transversion	170533	170533	13773.983	1967.814461	170352	85176.25399094437	972469.9131515888	26332	60789	75512	415314	0.4106122114833596
mean_skew	[-0.2,-0.05)	dELS	CpG transition	2467825	2467825	4980550.099	10966989.145485	2463529	-2106136.713886077	9018514.497627474	49967	234155	404154	12032884	0.20509006818315542
mean_skew	[-0.2,-0.05)	dELS	non-CpG transition	5323394	5323394	744519.073	135585.302665	5315895	1057550.8496238068	11676710.124667056	313387	419663	773966	12032884	0.4424038326971323
mean_skew	[-0.2,-0.05)	dELS	non-CpG transversion	4241665	4241665	265019.37	35022.769378	4233821	447315.2878087405	10001119.262419043	236746	340045	645362	12032884	0.35250609911971226
mean_skew	[-0.2,-0.05)	non-cCRE	CpG transition	7966982	7966982	17550716.159	41072384.866032995	7902742	-7122122.449169303	21312896.910262648	37154	313475	81124	43048644	0.18506929045198264
mean_skew	[-0.2,-0.05)	non-cCRE	non-CpG transition	18896381	18896381	2613223.307999996	497890.05325	18679631	-118226.69005642104	19428955.881929006	314657	513400	142093	43048644	0.4389541514942956
mean_skew	[-0.2,-0.05)	non-cCRE	non-CpG transversion	16185281	16185281	990053.9900000008	139720.85710599998	15931159	-986493.4408011042	18415454.623270053	260515	451535	132673	43048644	0.37597655805372177
mean_skew	[-0.2,-0.05)	pELS	CpG transition	402642	402642	601021.576	1177301.494106	402158	-250554.96292997323	1388372.8565854437	13497	99651	89366	1898261	0.21211097947015717
mean_skew	[-0.2,-0.05)	pELS	non-CpG transition	791981	791981	112639.901	20522.623493	791241	249867.14598132603	2140823.2950117267	61535	184776	157616	1898261	0.4172139658350459
mean_skew	[-0.2,-0.05)	pELS	non-CpG transversion	703638	703638	48600.852	6839.63709	702651	126714.66899284636	2007070.9956783704	50807	172970	154683	1898261	0.370675054694797
mean_skew	[-0.5,-0.2)	PLS	CpG transition	31495	31495	26115.403	40198.629286999996	31471	17028.641997385304	218048.91753046887	5729	11545	17213	154097	0.20438425147796518
mean_skew	[-0.5,-0.2)	PLS	non-CpG transition	54353	54353	8863.303	1858.765703	54326	77441.8519702961	496549.8628061314	15389	19936	27662	154097	0.3527193910329208
mean_skew	[-0.5,-0.2)	PLS	non-CpG transversion	68249	68249	5650.2300000000005	841.262428	68203	74515.56998784925	538744.2443876057	16431	25653	36951	154097	0.442896357489114
mean_skew	[-0.5,-0.2)	dELS	CpG transition	572120	572120	1157322.6030000001	2570441.928707	571133	-486241.4689125603	2080725.9470007757	12378	60610	139728	2448537	0.2336578944896483
mean_skew	[-0.5,-0.2)	dELS	non-CpG transition	982580	982580	149588.316	30403.130198	981117	219158.41178114252	2488813.8536387305	65622	87739	233002	2448537	0.401292690288119
mean_skew	[-0.5,-0.2)	dELS	non-CpG transversion	893837	893837	59108.985	8204.306203	891989	91462.2140012554	2355139.61479306	54385	82967	218153	2448537	0.3650494152222327
mean_skew	[-0.5,-0.2)	non-cCRE	CpG transition	1426054	1426054	3072777.908	7071964.711204	1417598	-1302614.6757365458	3773402.5454960247	5558	65411	21104	5379211	0.26510467799088006
mean_skew	[-0.5,-0.2)	non-cCRE	non-CpG transition	1985358	1985358	312242.292	67520.98394800001	1967215	-95836.34452367992	2177227.192886167	30953	71042	32030	5379211	0.36907977768486866
mean_skew	[-0.5,-0.2)	non-cCRE	non-CpG transversion	1967799	1967799	135784.688	20163.119592	1942569	-271817.11829714756	2473190.2525489805	28475	72307	34265	5379211	0.3658155443242513
mean_skew	[-0.5,-0.2)	pELS	CpG transition	97119	97119	141715.904	277846.99835199997	96998	-46181.57097074562	367528.3563050808	4965	25525	30043	427421	0.22722093673450766
mean_skew	[-0.5,-0.2)	pELS	non-CpG transition	162334	162334	25532.798	5236.720746	162159	84667.59497265378	632885.4097481355	19080	42072	51504	427421	0.37979884001955916
mean_skew	[-0.5,-0.2)	pELS	non-CpG transversion	167968	167968	12589.527	1930.083939	167672	63963.992996360874	660386.5407905194	18162	46251	57395	427421	0.3929802232459332
mean_skew	[-1.0,-0.5)	PLS	CpG transition	11633	11633	9967.101	15525.868478999999	11628	15283.6399916195	128107.10841617937	3391	4411	7182	52994	0.21951541683964224
mean_skew	[-1.0,-0.5)	PLS	non-CpG transition	17876	17876	3078.054	709.836554	17868	42390.55100091814	261746.6783030247	7544	6771	10958	52994	0.3373212061742839
mean_skew	[-1.0,-0.5)	PLS	non-CpG transversion	23485	23485	1835.101	235.413343	23468	45103.97897903192	287358.929251986	8467	9074	14586	52994	0.4431633769860739
mean_skew	[-1.0,-0.5)	dELS	CpG transition	162325	162325	329015.077	735320.538405	162022	-128769.9579857982	615333.5546153107	4517	17812	55394	615611	0.2636811233067635
mean_skew	[-1.0,-0.5)	dELS	non-CpG transition	237136	237136	37768.097	8177.885565	236794	94598.96790480804	834308.180757893	22404	22539	83107	615611	0.3852042929707234
mean_skew	[-1.0,-0.5)	dELS	non-CpG transversion	216150	216150	14063.288	1705.52454	215701	39281.57397429646	696274.7344776669	16372	21588	77257	615611	0.3511145837225131
mean_skew	[-1.0,-0.5)	non-cCRE	CpG transition	280200	280200	625658.98	1494244.392546	278498	-251235.93275860013	760171.5795013735	1373	13990	6388	914992	0.3062321856365957
mean_skew	[-1.0,-0.5)	non-cCRE	non-CpG transition	319072	319072	55807.033	13653.397531	316193	-13549.876903305878	375755.67277305	5351	13049	8185	914992	0.348715617185724
mean_skew	[-1.0,-0.5)	non-cCRE	non-CpG transversion	315720	315720	21496.421	2690.584643	312383	-53210.63284171047	426113.87112422165	4456	14038	8658	914992	0.34505219717768026
mean_skew	[-1.0,-0.5)	pELS	CpG transition	26419	26419	38882.117000000006	76879.352437	26386	-7209.724991910278	123440.03388519319	2053	7161	10634	106801	0.24736659769103286
mean_skew	[-1.0,-0.5)	pELS	non-CpG transition	39019	39019	6446.466	1421.373182	38964	35523.72899084888	241861.19867038063	6959	10590	16846	106801	0.3653430211327609
mean_skew	[-1.0,-0.5)	pELS	non-CpG transversion	41363	41363	3011.094	391.138518	41275	28172.82101436915	228765.0953416079	6424	12030	18679	106801	0.38729038117620623
mean_skew	[-1.5,-1.0)	PLS	CpG transition	2998	2998	2633.453	4272.940843	2997	6900.210006385577	51199.147970521226	1266	1179	2005	12484	0.2401473886574816
mean_skew	[-1.5,-1.0)	PLS	non-CpG transition	4317	4317	722.844	159.534072	4309	13633.10897966649	87414.59127619192	2267	1659	2918	12484	0.3458026273630247
