Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Synthesis of DNA	412	0.681408971378862	0.798268964054947	0	0	0.880100945017182	0.337600216577457	MCM6
KEAP1-NFE2L2 Pathway	413	0.681408971378862	0.798268964054947	0	0	0.880100945017182	0.337600216577457	AKT2
Transcriptional Regulation by RUNX2	414	0.681408971378862	0.798268964054947	0	0	0.880100945017182	0.337600216577457	AKT2
Mitotic Spindle Checkpoint	415	0.685154825002873	0.79879829357306	0	0	0.870974598788394	0.329324592571548	CENPH
O-linked Glycosylation	416	0.685154825002873	0.79879829357306	0	0	0.870974598788394	0.329324592571548	GALNT12
Estrogen-dependent Gene Expression	417	0.688856859514702	0.80118843372813	0	0	0.862034504523459	0.32129903548093	MYB
RNA Polymerase II Transcription	418	0.695220721906038	0.805784677698433	0	0	0.887790210194582	0.322734733716752	NR4A2;PHC1;TAF12;PPP1R13L;SST;AKT2;HNF4A;JMY;MYB;NFATC2;ESRRG;RFFL
Respiratory Syncytial Virus Infection Pathway	419	0.696131505063182	0.805784677698433	0	0	0.844690721649485	0.305961079329873	NCL
EML4 and NUDC in Mitotic Spindle Formation	420	0.699705118487415	0.806073592556761	0	0	0.836276411146269	0.298631205504935	CENPH
Integration of Energy Metabolism	421	0.699705118487415	0.806073592556761	0	0	0.836276411146269	0.298631205504935	PRKACB
DNA Replication Pre-Initiation	422	0.703236917583426	0.808222523762942	0	0	0.828027087123509	0.291516404165137	MCM6
Negative Regulation of the PI3K AKT Network	423	0.706727389012773	0.810313909388168	0	0	0.819937944149735	0.284608885955256	AKT2
Gastrulation	424	0.713586268220146	0.816248443600875	0	0	0.804221894943544	0.271386239336055	MYB
Resolution of Sister Chromatid Cohesion	425	0.720285538506298	0.821972908648364	0	0	0.78909336159553	0.258907500902753	CENPH
Glycosaminoglycan Metabolism	426	0.733219949410433	0.834769191230188	0	0	0.760471812018204	0.235981669347904	HAS1
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	427	0.736359468114525	0.836380192120714	0	0	0.753635861561119	0.230640361489085	TASP1
HCMV Infection	428	0.739462227363794	0.836640242289253	0	0	0.746920901377612	0.225444686831832	CEBPD
Transmission Across Chemical Synapses	429	0.740038482354824	0.836640242289253	0	0	0.759230733323998	0.228568759014344	GRIK3;PRKACB
Signaling by Nuclear Receptors	430	0.742271373108775	0.837213060366874	0	0	0.7557796417203	0.225252844605375	AKT2;MYB
Glycerophospholipid Biosynthesis	431	0.745559175414149	0.838970301800144	0	0	0.733841326759301	0.215471056238709	PEMT
Transport of Small Molecules	432	0.751505090037146	0.841765282953127	0	0	0.805688888888889	0.230167023712428	CA2;SLCO4C1;AQP4;ATP1A1;ZDHHC8;PRKACB
Late Phase of HIV Life Cycle	433	0.751514159832379	0.841765282953127	0	0	0.721208917085206	0.20602430964412	TAF12
Cell Cycle Checkpoints	434	0.759552753743801	0.848808952916459	0	0	0.729246573806159	0.20056140419781	CENPH;MCM6
G2 M Checkpoints	435	0.76580192763714094	0.853825137710375	0	0	0.69143991887781	0.184498104758089	MCM6
Formation of the Cornified Envelope	436	0.768559843459906	0.854048953241877	0	0	0.685776548487134	0.180521657440385	DSG3
DNA Replication	437	0.77128544643287	0.854048953241877	0	0	0.68020452278018	0.176646900568437	MCM6
Diseases of Glycosylation	438	0.77128544643287	0.854048953241877	0	0	0.68020452278018	0.176646900568437	GALNT12
HIV Life Cycle	439	0.773979113083646	0.85507943017213806	0	0	0.674721649484536	0.172870697925163	TAF12
Signaling by Hedgehog	440	0.779272122762582	0.858970408045119	0	0	0.664014936277295	0.165601985725742	PRKACB
Gene Expression (Transcription)	441	0.791049615169377	0.869018282505768	0	0	0.820049745863523	0.192215222786944	PHC1;TAF12;NFATC2;ESRRG;NR4A2;PPP1R13L;SST;AKT2;HNF4A;JMY;MYB;TASP1;RFFL
CDC42 GTPase Cycle	442	0.791971300757834	0.869018282505768	0	0	0.638667603873789	0.148956524600277	DOCK6
SARS-CoV-2 Infection	443	0.80552090125353	0.880705634993968	0	0	0.65963628974906	0.142656986620956	AKT2;ZDHHC8
Protein Localization	444	0.806254230798601	0.880705634993968	0	0	0.610675332436874	0.131512696666721	AGPS
Metabolism of Steroids	445	0.808537982927152	0.881215554426222	0	0	0.606244900986427	0.128843786893611	SCAP
Cellular Senescence	446	0.821688858705407	0.891827922044896	0	0	0.580945609669392	0.11409392589067	PHC1
Nervous System Development	447	0.823715753149719	0.891827922044896	0	0	0.695400925463275	0.134858940388759	MAG;COL6A6;NRTN;PRKACB
Fatty Acid Metabolism	448	0.823791565105388	0.891827922044896	0	0	0.576931224403333	0.111831042389334	ELOVL7
Ion Channel Transport	449	0.829952809900245	0.896496910471311	0	0	0.565211374801079	0.105347733368279	ATP1A1
Major Pathway of rRNA Processing in the Nucleolus and Cytosol	450	0.839748852751328	0.905062652409765	0	0	0.546692997723926	0.0954812532287754	NCL
Separation of Sister Chromatids	451	0.843508183358151	0.907098600728833	0	0	0.53961802802009	0.0918352585424556	CENPH
rRNA Processing in the Nucleus and Cytosol	452	0.852527050375484	0.914613409022398	0	0	0.52269962220657	0.0833969022747854	NCL
Cellular Response to Chemical Stress	453	0.854267782035353	0.914613409022398	0	0	0.51944126256841	0.0818174905130503	AKT2
mRNA Splicing - Major Pathway	454	0.861028650762941	0.919821355991247	0	0	0.506800397466153	0.0758312759451039	TRA2B
rRNA Processing	455	0.865893675495944	0.9199036511051	0	0	0.497712438235832	0.0716671840258844	NCL
Disease	456	0.867505920467441	0.9199036511051	0	0	0.761624018610061	0.108251862796564	GALNT12;TAF12;CEBPD;CTNND1;ATP1A1;ZDHHC8;CD79B;PSTPIP1;SV2C;AKT2;NCL;AP1S1;PRKACB;AP1M2
Signaling by NOTCH	457	0.869042507626216	0.9199036511051	0	0	0.491830951950323	0.0690349856272625	RFNG
Mitotic Prometaphase	458	0.870589228571631	0.9199036511051	0	0	0.488941500839127	0.0677599688264854	CENPH
mRNA Splicing	459	0.870589228571631	0.9199036511051	0	0	0.488941500839127	0.0677599688264854	TRA2B
Signaling by ROBO Receptors	460	0.873628355631888	0.921108157568403	0	0	0.48326223486195	0.0652888323862195	PRKACB
SARS-CoV-2-host Interactions	461	0.876596467000689	0.922232725586408	0	0	0.477712043111528	0.0629187468289614	AKT2
Class I MHC Mediated Antigen Processing & Presentation	462	0.881573684746807	0.925149026742836	0	0	0.542549088653017	0.0683865170336106	MRC2;NPEPPS
Membrane Trafficking	463	0.883601370047777	0.925149026742836	0	0	0.618460345161916	0.0765340081408388	DENND2D;AKT2;AP1S1;AP1M2
G Alpha (Q) Signalling Events	464	0.885091027646754	0.925149026742836	0	0	0.461793361277897	0.0563687065116569	ADRA1D
Cell Cycle, Mitotic	465	0.889726545334299	0.927994353735774	0	0	0.576580459770115	0.0673683043262654	CENPH;AKT2;MCM6
Mitotic Anaphase	466	0.897975119226967	0.933839615104804	0	0	0.437473152920962	0.0470777625053535	CENPH
Mitotic Metaphase and Anaphase	467	0.899181650008131	0.933839615104804	0	0	0.435179744671759	0.0462466415790959	CENPH
Vesicle-mediated Transport	468	0.909818998092435	0.94148589230193	0	0	0.580586314464491	0.0548709817680839	DENND2D;AKT2;AP1S1;AP1M2
Axon Guidance	469	0.910426563896093	0.94148589230193	0	0	0.544395380434783	0.0510871718508069	COL6A6;NRTN;PRKACB
Keratinization	470	0.91862542685944	0.94794325963155	0	0	0.397615674011824	0.0337483569589204	DSG3
SLC-mediated Transmembrane Transport	471	0.928620383411148	0.956222687801288	0	0	0.377658586421473	0.027967602144966498	SLCO4C1
Diseases of Metabolism	472	0.931943658859563	0.956413987658099	0	0	0.370883131101177	0.0261409253137442	GALNT12
Interferon Signaling	473	0.932750136417074	0.956413987658099	0	0	0.369226577047096	0.0257047865347317	EGR1
Processing of Capped Intron-Containing Pre-mRNA	474	0.935882067799867	0.957600849963999	0	0	0.362743785424198	0.0240375094515614	TRA2B
Epigenetic Regulation of Gene Expression	475	0.943091419554985	0.962945975756142	0	0	0.34747829062754	0.0203594673250113	TASP1
Antigen Processing Ubiquitination & Proteasome Degradation	476	0.951849314405838	0.969846465308469	0	0	0.328118051344249	0.0161921467506481	NPEPPS
Cell Cycle	477	0.955603367470848	0.971630258329898	0	0	0.460547597042514	0.0209145438803306	CENPH;AKT2;MCM6
Metabolism of RNA	478	0.972260517652342	0.986498642387837	0	0	0.41879215851602	0.011781246647613	TRA2B;NCL;A1CF
M Phase	479	0.976790652730825	0.989026026251461	0	0	0.263783766149028	0.00619441453064858	CENPH
Post-translational Protein Modification	480	0.981703306974134	0.991929383088448	0	0	0.524657870169204	0.00968840970648734	GALNT12;NR4A2;NSMCE4A;NRN1;PHC1;RAB25;EIF5A2;HIC1
Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	481	0.989743868459735	0.997664394587206	0	0	0.216159256872852	0.00222840481289873	AKT2
Cellular Responses to Stimuli	482	0.992646554269653	0.997664394587206	0	0	0.335820259208731	0.00247856024023954	PHC1;AKT2;PRKACB
Cellular Responses to Stress	483	0.995916756959653	0.997664394587206	0	0	0.257007792292037	0.00105157365865666	PHC1;AKT2
Metabolism of Proteins	484	0.997568104891246	0.997664394587206	0	0	0.457242095796313	0.00111331910328368	GALNT12;NR4A2;NSMCE4A;NRN1;PHC1;RAB25;EIF5A2;ADGRF5;HIC1;RGS6
Metabolism	485	0.997664394587206	0.997664394587206	0	0	0.468991999440194	0.00109666143575424	SGMS1;CA2;B3GALT2;HAS1;AGPS;SPNS2;PEMT;SCAP;ELOVL7;PRKACB;PIK3CG
