Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	360	0.148979685400707	0.424128951808562	0	0	2.30518018018018	4.38893702024675	NPPC;SHC2;NRTN
Chordate Embryonic Development (GO:0043009)	361	0.151382627976086	0.424128951808562	0	0	2.98700118171075	5.63929301144512	FOXI3;BMP7
ATP Transport (GO:0015867)	362	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	SLC25A23
G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216)	363	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	GRIK3
Regulation of Hematopoietic Progenitor Cell Differentiation (GO:1901532)	364	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	MYB
Activation of Adenylate Cyclase Activity (GO:0007190)	365	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	DRD1
Aorta Development (GO:0035904)	366	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	EFEMP2
Neuron Maturation (GO:0042551)	367	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	ANKS1A
Calcineurin-Mediated Signaling (GO:0097720)	368	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	NFATC2
Odontogenesis of Dentin-Containing Tooth (GO:0042475)	369	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	FOXI3
One-Carbon Compound Transport (GO:0019755)	370	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	CA2
Peptide Catabolic Process (GO:0043171)	371	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	NPEPPS
Positive Regulation of Cholesterol Metabolic Process (GO:0090205)	372	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	SCAP
Embryo Development Ending in Birth or Egg Hatching (GO:0009792)	373	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	SCEL
Positive Regulation of Interleukin-4 Production (GO:0032753)	374	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	FCER1G
Gastrulation (GO:0007369)	375	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	TASOR
Positive Regulation of Potassium Ion Transmembrane Transport (GO:1901381)	376	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	KCNH2
Immunoglobulin Mediated Immune Response (GO:0016064)	377	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	FCER1G
Melanosome Assembly (GO:1903232)	378	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	AP1S1
Membrane Repolarization During Cardiac Muscle Cell Action Potential (GO:0086013)	379	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	KCNH2
Regulation of DNA-templated DNA Replication (GO:0090329)	380	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	MCM6
Negative Regulation of Axon Extension (GO:0030517)	381	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	MAG
Negative Regulation of Cation Transmembrane Transport (GO:1904063)	382	0.151832839394489	0.424128951808562	0	0	6.53211736716891	12.3128786143049	KCNH2
DNA-templated Transcription (GO:0006351)	383	0.153567616504369	0.424128951808562	0	0	1.97488121538601	3.70016570677576	NR4A2;IVNS1ABP;TAF12;CEBPD
Ras Protein Signal Transduction (GO:0007265)	384	0.155461656789213	0.424128951808562	0	0	2.93532249419332	5.46368059999619	RAPGEF5;RGL2
Cellular Response to Cytokine Stimulus (GO:0071345)	385	0.156229168254755	0.424128951808562	0	0	1.79666076957099	3.33537732840113	EGR1;IL11RA;HCLS1;AQP4;MAPK13
Positive Regulation of Protein Polymerization (GO:0032273)	386	0.159561656943359	0.424128951808562	0	0	2.88539562659173	5.29563834619115	SLAIN2;TTBK1
Regulation of Actin Filament Polymerization (GO:0030833)	387	0.159561656943359	0.424128951808562	0	0	2.88539562659173	5.29563834619115	SYNGAP1;HCLS1
Regulation of Cell-Matrix Adhesion (GO:0001952)	388	0.159561656943359	0.424128951808562	0	0	2.88539562659173	5.29563834619115	MACF1;SYNGAP1
Negative Regulation of Cellular Response to Growth Factor Stimulus (GO:0090288)	389	0.159561656943359	0.424128951808562	0	0	2.88539562659173	5.29563834619115	SPRY1;WNT1
Negative Regulation of Endopeptidase Activity (GO:0010951)	390	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	SPOCK1
Regulation of Microglial Cell Activation (GO:1903978)	391	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	TTBK1
Negative Regulation of Stem Cell Population Maintenance (GO:1902455)	392	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	WNT9B
Negative Regulation of Synaptic Transmission (GO:0050805)	393	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	GRIK3
Antigen Processing and Presentation of Peptide Antigen via MHC Class I (GO:0002474)	394	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	FCER1G
Regulation of Protein Sumoylation (GO:0033233)	395	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	EGR1
Branching Involved in Ureteric Bud Morphogenesis (GO:0001658)	396	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	TCF21
Regulation of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307)	397	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	KCNH2
Cellular Response to Laminar Fluid Shear Stress (GO:0071499)	398	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	PRKACB
Positive Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043517)	399	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	HIC1
Positive Regulation of Cation Transmembrane Transport (GO:1904064)	400	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	KCNH2
Positive Regulation of Cell Activation (GO:0050867)	401	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	TTBK1
Dendritic Cell Chemotaxis (GO:0002407)	402	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	PIK3CG
Digestive Tract Morphogenesis (GO:0048546)	403	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	TCF21
Stress-Activated Protein Kinase Signaling Cascade (GO:0031098)	404	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	MAPK13
Positive Regulation of Glucose Metabolic Process (GO:0010907)	405	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	AKT2
Positive Regulation of Macrophage Activation (GO:0043032)	406	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	TTBK1
Ureteric Bud Morphogenesis (GO:0060675)	407	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	TCF21
Positive Regulation of Transmembrane Transport (GO:0034764)	408	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	CA2
Regulation of Rac Protein Signal Transduction (GO:0035020)	409	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	PIK3CG
Negative Regulation of T Cell Receptor Signaling Pathway (GO:0050860)	410	0.161755586914318	0.424128951808562	0	0	6.06516936671576	11.0487298370523	SLA2
Epithelial Cell Differentiation (GO:0030855)	411	0.168616755001096	0.424128951808562	0	0	2.16750529661017	3.8584344001184	UPK2;AKT2;TCF21
G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213)	412	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	RGS8
G Protein-Coupled Dopamine Receptor Signaling Pathway (GO:0007212)	413	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	DRD1
Regulation of Megakaryocyte Differentiation (GO:0045652)	414	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	MYB
Negative Regulation of Reproductive Process (GO:2000242)	415	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	NPPC
Regulation of Osteoblast Proliferation (GO:0033688)	416	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	MN1
Axon Extension (GO:0048675)	417	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	DCLK1
Positive Regulation by Host of Viral Process (GO:0044794)	418	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	ZDHHC8
Positive Regulation of Axon Extension (GO:0045773)	419	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	MACF1
Dopamine Metabolic Process (GO:0042417)	420	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	DRD1
Positive Regulation of Collagen Biosynthetic Process (GO:0032967)	421	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	WNT4
Epithelial Cell Morphogenesis (GO:0003382)	422	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	RAB25
Extracellular Matrix Assembly (GO:0085029)	423	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	EFEMP2
Fluid Transport (GO:0042044)	424	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	AQP4
Ventricular Cardiac Muscle Cell Action Potential (GO:0086005)	425	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	KCNH2
Water Transport (GO:0006833)	426	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	AQP4
Positive Regulation of Signaling Receptor Activity (GO:2000273)	427	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	IL19
Lymphocyte Mediated Immunity (GO:0002449)	428	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	SLA2
Membrane Repolarization (GO:0086009)	429	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	KCNH2
Microtubule Depolymerization (GO:0007019)	430	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	NCKAP5
Regulation of Bicellular Tight Junction Assembly (GO:2000810)	431	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	DSG3
Negative Regulation of Cellular Senescence (GO:2000773)	432	0.171562836232196	0.424128951808562	0	0	5.66048109965636	9.9783282762162	WNT1
Peptidyl-Serine Modification (GO:0018209)	433	0.171977192729013	0.424128951808562	0	0	2.74527828848404	4.83276981143432	TTBK1;MAPK13
Regulation of GTPase Activity (GO:0043087)	434	0.17436104184218	0.424128951808562	0	0	2.13111979166667	3.72227174427531	ARHGAP11A;RGS8;RGS6
Regulation of Neuron Differentiation (GO:0045664)	435	0.176150890208	0.424128951808562	0	0	2.70153795542397	4.6909891932124	ZEB1;BMP7
Positive Regulation of Interleukin-6 Production (GO:0032755)	436	0.176150890208	0.424128951808562	0	0	2.70153795542397	4.6909891932124	DEFB124;MAPK13
Cellular Response to Decreased Oxygen Levels (GO:0036294)	437	0.180340568481273	0.424128951808562	0	0	2.65916450777202	4.55490460712119	NPEPPS;BMP7
Cellular Response to Hypoxia (GO:0071456)	438	0.180340568481273	0.424128951808562	0	0	2.65916450777202	4.55490460712119	NPEPPS;BMP7
Regulation of Endopeptidase Activity (GO:0052548)	439	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	SPOCK1
Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)	440	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	SPRY1
Regulation of Fibroblast Migration (GO:0010762)	441	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	RFFL
Negative Regulation of Leukocyte Mediated Cytotoxicity (GO:0001911)	442	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	NECTIN4
T Cell Migration (GO:0072678)	443	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	PIK3CG
Negative Regulation of Signal Transduction by P53 Class Mediator (GO:1901797)	444	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	RFFL
Aorta Morphogenesis (GO:0035909)	445	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	EFEMP2
Nuclear Envelope Organization (GO:0006998)	446	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	DMPK
Cardiac Epithelial to Mesenchymal Transition (GO:0060317)	447	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	SPRY1
Phosphatidylcholine Biosynthetic Process (GO:0006656)	448	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	PEMT
Cyclic Nucleotide Biosynthetic Process (GO:0009190)	449	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	NPPC
Positive Regulation of Collagen Metabolic Process (GO:0010714)	450	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	WNT4
Embryonic Digestive Tract Development (GO:0048566)	451	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	TCF21
Endoplasmic Reticulum Tubular Network Organization (GO:0071786)	452	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	REEP2
Transposable Element Silencing by Heterochromatin Formation (GO:0141005)	453	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	TASOR
Heart Trabecula Morphogenesis (GO:0061384)	454	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	BMP7
Positive Regulation of Small Molecule Metabolic Process (GO:0062013)	455	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	AKT2
Lymphocyte Proliferation (GO:0046651)	456	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	PIK3CG
Membrane Depolarization During Action Potential (GO:0086010)	457	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	KCNH2
Mitochondrial Calcium Ion Homeostasis (GO:0051560)	458	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	SLC25A23
Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851)	459	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	SLC25A23
Muscle Tissue Morphogenesis (GO:0060415)	460	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	EFEMP2
Myeloid Cell Activation Involved in Immune Response (GO:0002275)	461	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	FCER1G
Myeloid Cell Development (GO:0061515)	462	0.181255924868604	0.424128951808562	0	0	5.30637886597938	9.06247418957452	MYB
Negative Regulation of Intracellular Signal Transduction (GO:1902532)	463	0.183114550988221	0.424128951808562	0	0	1.6953842940685	2.87815788996322	CTNND1;SLA2;RFFL;LAX1;BMP7
Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	464	0.184545290305439	0.424128951808562	0	0	2.61809485850937	4.42421474555114	FRMPD1;RGS8
Regulation of RNA Biosynthetic Process (GO:2001141)	465	0.187234313986872	0.424128951808562	0	0	1.52878039513678	2.56131015950696	TAF12;MYB;HCLS1;NFATC2;ESRRG;HIC1;KLF1
Protein Modification Process (GO:0036211)	466	0.1874249663297	0.424128951808562	0	0	1.48060197964911	2.47908544668921	DMPK;B3GALT2;AKT2;GMFG;PTPN21;MAP3K6;PRKACB;DCLK1
Regulation of Heterotypic Cell-Cell Adhesion (GO:0034114)	467	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	BMP7
Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)	468	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	WNT1
Regulation of Interleukin-4 Production (GO:0032673)	469	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	FCER1G
Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	470	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	NECTIN4
Regulation of Lysosomal Lumen pH (GO:0035751)	471	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	TMEM165
Regulation of Meiotic Cell Cycle (GO:0051445)	472	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	NPPC
Anterior/Posterior Axis Specification (GO:0009948)	473	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	TASOR
Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	474	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	RFFL
Cell Migration Involved in Sprouting Angiogenesis (GO:0002042)	475	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	CTNND1
Positive Regulation of Adenylate Cyclase Activity (GO:0045762)	476	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	DRD1
Dendritic Cell Migration (GO:0036336)	477	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	PIK3CG
Epithelial Cilium Movement Involved in Extracellular Fluid Movement (GO:0003351)	478	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	AQP4
Positive Regulation of Lamellipodium Assembly (GO:0010592)	479	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	WNT1
Positive Regulation of Monocyte Chemotaxis (GO:0090026)	480	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	DEFB124
Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336)	481	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	ELOVL7
Protein Palmitoylation (GO:0018345)	482	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	ZDHHC8
Mesenchyme Development (GO:0060485)	483	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	BMP7
Negative Regulation of Rho Protein Signal Transduction (GO:0035024)	484	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	SCAI
Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	485	0.19083617487945	0.424128951808562	0	0	4.99393571861734	8.27165519919916	KCNH2
Protein Glycosylation (GO:0006486)	486	0.191911254271129	0.424128951808562	0	0	2.02889384920635	3.34914018152352	GALNT12;B3GALT2;TMEM165
Negative Regulation of Cell Differentiation (GO:0045596)	487	0.192366035237464	0.424128951808562	0	0	1.79630752273354	2.96095300462578	MYB;SPRY1;WNT1;BMP7
Regulation of TOR Signaling (GO:0032006)	488	0.19299621299368	0.424128951808562	0	0	2.5396334390225	4.17791214478286	LIN28A;RFFL
Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	489	0.193110054204676	0.424128951808562	0	0	1.66188818349375	2.73296684746246	SHC2;SYNGAP1;AKT2;NRTN;ANKS1A
Phosphorylation (GO:0016310)	490	0.193110054204676	0.424128951808562	0	0	1.66188818349375	2.73296684746246	DMPK;GMFG;MAP3K6;PRKACB;DCLK1
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	491	0.193627617207898	0.424128951808562	0	0	1.51296206748334	2.48400905688772	MAGEL2;ZEB1;PHC1;MYB;PRDM11;BMP7;WNT4
Negative Regulation of Neuron Apoptotic Process (GO:0043524)	492	0.19724063570099	0.424128951808562	0	0	2.5021334958854	4.06179035619428	MAG;SYNGAP1
Regulation of Notch Signaling Pathway (GO:0008593)	493	0.19724063570099	0.424128951808562	0	0	2.5021334958854	4.06179035619428	RFNG;WNT1
Regulation of Collagen Biosynthetic Process (GO:0032965)	494	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	WNT4
Negative Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902042)	495	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	RFFL
Fc-epsilon Receptor Signaling Pathway (GO:0038095)	496	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	FCER1G
Negative Regulation of Microtubule Depolymerization (GO:0007026)	497	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	SLC25A23
Negative Regulation of Peptidase Activity (GO:0010466)	498	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	SPOCK1
T-helper Cell Differentiation (GO:0042093)	499	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	MYB
Associative Learning (GO:0008306)	500	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	DRD1
Neutrophil Activation (GO:0042119)	501	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	FCER1G
Phosphatidylinositol-Mediated Signaling (GO:0048015)	502	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	PIK3CG
Platelet Dense Granule Organization (GO:0060155)	503	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	AP1S1
Positive Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900227)	504	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	KCNK6
Positive Regulation of Extracellular Matrix Organization (GO:1903055)	505	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	EFEMP2
Energy Reserve Metabolic Process (GO:0006112)	506	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	ADGRF5
Positive Regulation of Lipid Catabolic Process (GO:0050996)	507	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	AKT2
Vasculature Development (GO:0001944)	508	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	TCF21
Mammary Gland Development (GO:0030879)	509	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	WNT4
Receptor Metabolic Process (GO:0043112)	510	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	PHETA2
Regulation of Cholesterol Metabolic Process (GO:0090181)	511	0.200304893136946	0.424128951808562	0	0	4.71620847651775	7.58326050172695	SCAP
Synapse Assembly (GO:0007416)	512	0.201496545018702	0.425818870527804	0	0	2.46572050762184	3.95004244458041	SLITRK6;DRD1
Positive Regulation of Synaptic Transmission (GO:0050806)	513	0.205763098113659	0.428838880526112	0	0	2.43034789045152	3.84245239327991	CLSTN2;DRD1
Negative Regulation of Leukocyte Cell-Cell Adhesion (GO:1903038)	514	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	LAX1
Negative Regulation of miRNA Transcription (GO:1902894)	515	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	ZNF512B
Actin Filament Polymerization (GO:0030041)	516	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	DIAPH1
Adaptive Imm Resp Based on Som Recomb of Imm Rcptrs Built Frm IgSF Domains (GO:0002460)	517	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	SLA2
Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class II (GO:0019886)	518	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	FCER1G
Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404)	519	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	FCER1G
Response to BMP (GO:0071772)	520	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	BMP7
Positive Regulation of Cholesterol Efflux (GO:0010875)	521	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	ZDHHC8
Positive Regulation of Inflammasome-Mediated Signaling Pathway (GO:0141087)	522	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	KCNK6
fatty-acyl-CoA Biosynthetic Process (GO:0046949)	523	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	ELOVL7
Positive Regulation of Synaptic Transmission, Glutamatergic (GO:0051968)	524	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	DRD1
Protein Lipidation (GO:0006497)	525	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	ZDHHC8
Regulation of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)	526	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	GMFG
Negative Regulation of Axonogenesis (GO:0050771)	527	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	MAG
Regulation of Cell-Substrate Junction Assembly (GO:0090109)	528	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	MACF1
Regulation of Cholesterol Biosynthetic Process (GO:0045540)	529	0.209663371347794	0.428838880526112	0	0	4.46771568095496	6.97969788316844	SCAP
Epidermis Development (GO:0008544)	530	0.21432485359526	0.434612372838022	0	0	2.36255037420841	3.63894752725237	SCEL;LAMC2
Actin Filament Organization (GO:0007015)	531	0.215956670580412	0.434612372838022	0	0	1.90683302238806	2.92256005171917	CNN2;HCLS1;DSG3
Regulation of mRNA Splicing, via Spliceosome (GO:0048024)	532	0.21861845885707	0.434612372838022	0	0	2.33004471573568	3.54266351576801	DAZAP1;TRA2B
Wound Healing (GO:0042060)	533	0.21861845885707	0.434612372838022	0	0	2.33004471573568	3.54266351576801	MACF1;MYOZ1
Regulation of Cytoplasmic Translation (GO:2000765)	534	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	LIN28A
Negative Regulation of Myeloid Cell Differentiation (GO:0045638)	535	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	MYB
Negative Regulation of Neuron Differentiation (GO:0045665)	536	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	BMP7
Adenine Nucleotide Transport (GO:0051503)	537	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	SLC25A23
Artery Development (GO:0060840)	538	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	EFEMP2
Oligosaccharide Biosynthetic Process (GO:0009312)	539	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	B3GALT2
Regulation of Ruffle Assembly (GO:1900027)	540	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	EPS8L1
Lymphocyte Chemotaxis (GO:0048247)	541	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	PIK3CG
Metanephros Development (GO:0001656)	542	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	BMP7
Purine Ribonucleotide Transport (GO:0015868)	543	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	SLC25A23
Modulation by Host of Viral Process (GO:0044788)	544	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	ZDHHC8
Negative Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)	545	0.21891288650344	0.434612372838022	0	0	4.24407216494845	6.4470911149908	SLA2
Regulation of Immune Response (GO:0050776)	546	0.22722725985485	0.44093629555756	0	0	2.26763385146805	3.36019031207898	SPNS2;SLA2
Positive Regulation of Biosynthetic Process (GO:0009891)	547	0.22722725985485	0.44093629555756	0	0	2.26763385146805	3.36019031207898	EGR1;WNT4
Negative Regulation of Lipid Biosynthetic Process (GO:0051055)	548	0.228054700811899	0.44093629555756	0	0	4.04172803141875	5.97436016615605	WNT4
Negative Regulation of miRNA Metabolic Process (GO:2000629)	549	0.228054700811899	0.44093629555756	0	0	4.04172803141875	5.97436016615605	ZNF512B
RNA Splicing, via Transesterification Reactions (GO:0000375)	550	0.228054700811899	0.44093629555756	0	0	4.04172803141875	5.97436016615605	TRA2B
Negative Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901223)	551	0.228054700811899	0.44093629555756	0	0	4.04172803141875	5.97436016615605	BMP7
