Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Reduced Male Mating Frequency MP:0001380	57	0.00830645647483889	0.206546183312365	0	0	17.0746113989637	81.7997195104857	NPEPPS;LIN28A
Abnormal Immune Cell Physiology MP:0001819	58	0.00830645647483889	0.206546183312365	0	0	17.0746113989637	81.7997195104857	FCER1G;PIK3CG
Abnormal Large Intestine Morphology MP:0000489	59	0.00830645647483889	0.206546183312365	0	0	17.0746113989637	81.7997195104857	MYCN;TLX2
Abnormal Supraoccipital Bone Morphology MP:0000078	60	0.00830645647483889	0.206546183312365	0	0	17.0746113989637	81.7997195104857	MN1;TBX15
Decreased Somatotroph Cell Number MP:0008329	61	0.00830645647483889	0.206546183312365	0	0	17.0746113989637	81.7997195104857	EGR1;WNT4
Impaired Behavioral Response To Cocaine MP:0009758	62	0.00830645647483889	0.206546183312365	0	0	17.0746113989637	81.7997195104857	AQP4;DRD1
Decreased Neutrophil Cell Number MP:0000222	63	0.00843228253855586	0.206546183312365	0	0	4.22729618163055	20.1882467164249	CNN2;ZEB1;MYB;PRDM11;PIK3CG
Increased Single-Positive T Cell Number MP:0008082	64	0.0084574252923809	0.206546183312365	0	0	7.7907196969697	37.1828496274142	DIAPH1;ZEB1;SPNS2
Abnormal Dendrite Morphology MP:0008143	65	0.00866467150932921	0.208352024139716	0	0	5.29101892871526	25.1244100845734	SYNGAP1;NRN1;ZDHHC8;CC2D1A
Abnormal Liver Development MP:0000596	66	0.00912566060046132	0.212886679380911	0	0	7.56112132352941	35.5120537869354	MYCN;ESRP2;MYB
Impaired Branching Involved In Ureteric Bud Morphogenesis MP:0004936	67	0.00912566060046132	0.212886679380911	0	0	7.56112132352941	35.5120537869354	GREB1L;WNT9B;TCF21
Abnormal Temporal Bone Morphology MP:0005272	68	0.00974171101775845	0.223916092952301	0	0	15.5214319359397	71.8850054177203	TBX15;FOXI3
Abnormal Aorta Wall Morphology MP:0009866	69	0.0112785681079897	0.255484086272289	0	0	14.227115716753	63.806493889764	EFEMP2;KLF5
Abnormal Ovary Morphology MP:0001126	70	0.0121122847411299	0.266383463984524	0	0	3.84750939849624	16.9811176760892	EGR1;DAZAP1;AKT2;TCF21;WNT4
Lethality During Fetal Growth Through Weaning, Incomplete Penetrance MP:0011112	71	0.0129144814242683	0.266383463984524	0	0	13.1319250697489	57.1160737715982	DAZAP1;WNT4
Abnormal Enteric Neuron Morphology MP:0001046	72	0.0129144814242683	0.266383463984524	0	0	13.1319250697489	57.1160737715982	TLX2;NRTN
Abnormal Eye Size MP:0002697	73	0.0129144814242683	0.266383463984524	0	0	13.1319250697489	57.1160737715982	EGR1;SPNS2
Postnatal Lethality, Incomplete Penetrance MP:0011086	74	0.013125197588618	0.266383463984524	0	0	2.1134375828253402	9.15799299579977	PHF2;MAGEL2;UPK2;ESRRG;KLF1;NPPC;MYCN;ZEB1;PPP1R13L;SPRY1;DSG3;DRD1;AP1M2
Decreased Immature B Cell Number MP:0008215	75	0.0137739757426074	0.266383463984524	0	0	6.424609375	27.5292859499469	CD79B;SPNS2;DSG3
Abnormal B Cell Differentiation MP:0002144	76	0.014362839714835	0.266383463984524	0	0	4.52218241939928	19.1881218917097	CD79B;ZEB1;PHC1;MYB
Decreased Body Length MP:0001258	77	0.0145858273251272	0.266383463984524	0	0	2.34161580935774	9.89966075498291	EGR1;PHF2;NPPC;MYCN;NRN1;LIN28A;ZMYM4;AKT2;GRIK3;DCLK1
Abnormal Apical Ectodermal Ridge Morphology MP:0001676	78	0.0146469497504694	0.266383463984524	0	0	12.1931902294597	51.4982214912666	MYCN;BMP7
Small Ears MP:0000018	79	0.0146469497504694	0.266383463984524	0	0	12.1931902294597	51.4982214912666	FOXI3;HIC1
Decreased Circulating Prolactin Level MP:0005121	80	0.0146469497504694	0.266383463984524	0	0	12.1931902294597	51.4982214912666	NPEPPS;SST
Decreased Nephron Number MP:0011290	81	0.0146469497504694	0.266383463984524	0	0	12.1931902294597	51.4982214912666	TCF21;BMP7
Eyelids Fail To Open MP:0005176	82	0.0146469497504694	0.266383463984524	0	0	12.1931902294597	51.4982214912666	SPNS2;BMP7
Increased CD8-positive, Alpha-Beta Memory T Cell Number MP:0010838	83	0.0146469497504694	0.266383463984524	0	0	12.1931902294597	51.4982214912666	DIAPH1;ARHGEF1
Increased Gamma-Delta T Cell Number MP:0008346	84	0.0146469497504694	0.266383463984524	0	0	12.1931902294597	51.4982214912666	CCR9;ARHGEF1
Increased Incidence Of Corneal Inflammation MP:0001313	85	0.0146469497504694	0.266383463984524	0	0	12.1931902294597	51.4982214912666	SPNS2;NRTN
Abnormal Midbrain Development MP:0003864	86	0.0146570555999162	0.266383463984524	0	0	6.26753048780488	26.4667373836504	NR4A2;EGR1;WNT1
Abnormal Definitive Hematopoiesis MP:0002123	87	0.014974416494598	0.26864861156942	0	0	4.46318079825933	18.7516618149455	DIAPH1;MYB;MPL;PIK3CG
Abnormal Vertebrae Morphology MP:0000137	88	0.0152553061812017	0.26864861156942	0	0	3.61963732861566	15.1403199703243	TBX15;MYCN;PHC1;TASP1;BMP7
