skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
SKNSH_skew	(-Inf,-1.5)	dELS	unknown	3	0	0	0	3	0.5860000252723689	0.5025540337464816	0	0	1
SKNSH_skew	(-Inf,-1.5)	non-cCRE	CpG-CGI	274	274	354.077	669.508607	271	237.15299817465706	2483.0072044292097	53	87	78
SKNSH_skew	(-Inf,-1.5)	non-cCRE	CpG-nonCGI	31755	31755	72221.581	173890.793479	31651	-31715.684976724922	93308.90156185933	103	1117	595
SKNSH_skew	(-Inf,-1.5)	non-cCRE	non-CpG-ti	23356	23356	3652.227	701.522051	22978	1390.7770093441936	20055.210183822866	302	864	576
SKNSH_skew	(-Inf,-1.5)	non-cCRE	non-CpG-tv	22971	22971	1540.511	175.015385	22691	-6702.868997523212	39085.50974845644	291	912	651
SKNSH_skew	(-Inf,-1.5)	non-cCRE	unknown	32	0	0	0	29	-4.8880001269280875	28.28418603808128	0	8	0
SKNSH_skew	(-Inf,-1.5)	pELS	CpG-CGI	422	422	218.997	203.726065	422	963.6920004880526	7341.855855003916	156	172	265
SKNSH_skew	(-Inf,-1.5)	pELS	CpG-nonCGI	2132	2132	3891.31	8378.490738	2131	-786.6190025493272	8486.337775303993	121	489	840
SKNSH_skew	(-Inf,-1.5)	pELS	non-CpG-ti	2312	2312	333.593	60.900937	2311	3195.8419999865587	21198.121972892113	537	585	1204
SKNSH_skew	(-Inf,-1.5)	pELS	non-CpG-tv	2660	2660	162.165	15.191765	2658	3034.629001355615	23146.073789438244	580	731	1334
SKNSH_skew	[-0.05,0.05)	Other cCREs	CpG-CGI	16147	16147	27114.808	54298.478456	16055	-11117.533995533015	54737.07789586089	404	2352	557
SKNSH_skew	[-0.05,0.05)	Other cCREs	CpG-nonCGI	1002436	1002436	2098112.97	4678160.423312	995097	-769183.1826855789	2672739.4306453443	10834	42551	41608
SKNSH_skew	[-0.05,0.05)	Other cCREs	non-CpG-ti	10004643	10004643	1487340.9259999997	298332.42683	9973624	361816.93755773705	14492218.847842086	311706	281703	355190
SKNSH_skew	[-0.05,0.05)	Other cCREs	non-CpG-tv	6612008	6612008	397172.276	57198.053932	6580989	207389.8414763889	9955531.891912822	212388	192464	243243
SKNSH_skew	[-0.05,0.05)	Other cCREs	unknown	12294	0	0	0	8452	-2235.7840013050004	6914.090184802728	7	632	180
SKNSH_skew	[-0.05,0.05)	PLS	CpG-CGI	47656	47656	23592.68	20379.924466	47641	46.014015014516005	228368.09134138506	5068	19033	26800
SKNSH_skew	[-0.05,0.05)	PLS	CpG-nonCGI	33649	33649	48229.627	89865.67370500001	33595	-20199.896004011734	148152.53527839438	1649	9198	9571
SKNSH_skew	[-0.05,0.05)	PLS	non-CpG-ti	343940	343940	49360.019	9030.182093	343703	135835.2299435852	1543670.485393284	40925	104799	98808
SKNSH_skew	[-0.05,0.05)	PLS	non-CpG-tv	293546	293546	21765.259000000002	3167.804761	293218	71632.96291340106	1379606.7696432583	33123	95165	99638
SKNSH_skew	[-0.05,0.05)	PLS	unknown	4635	0	0	0	4633	-543.4699991659719	12241.334567278553	206	2335	288
SKNSH_skew	[-0.05,0.05)	dELS	CpG-CGI	55944	55944	71529.696	131630.682854	55859	-39360.04600688025	223262.90393321056	2085	11809	13707
SKNSH_skew	[-0.05,0.05)	dELS	CpG-nonCGI	2621712	2621712	5170966.624	11005908.489120003	2617739	-2105706.42587918	8935050.069332633	50690	224637	333734
SKNSH_skew	[-0.05,0.05)	dELS	non-CpG-ti	23193704	23193704	3356030.627999994	657083.364638	23167881	3193862.7823065897	48873048.1559771	1218787	1542540	2090769
SKNSH_skew	[-0.05,0.05)	dELS	non-CpG-tv	15007758	15007758	872928.8550000004	119868.39891699998	14986105	1959555.4603652037	32883479.861419134	805510	1012960	1428703
SKNSH_skew	[-0.05,0.05)	dELS	unknown	11148	0	0	0	10717	-2918.5720040149745	11051.681249753083	32	918	961
SKNSH_skew	[-0.05,0.05)	non-cCRE	CpG-CGI	58677	58677	60064.013999999996	101862.815334	58558	-26317.584006379362	183011.60778404906	2272	17373	13310
SKNSH_skew	[-0.05,0.05)	non-cCRE	CpG-nonCGI	13510818	13510818	29253124.737	66960635.70288498	13400756	-10713994.14661679	31927733.96296719	68903	414215	68556
SKNSH_skew	[-0.05,0.05)	non-cCRE	non-CpG-ti	156907607	156907607	23883449.7060002	5020777.063379931	155381788	-8739804.014671717	161226862.14764246	2224167	3244999	484873
SKNSH_skew	[-0.05,0.05)	non-cCRE	non-CpG-tv	103276656	103276656	6341587.329999997	1085863.779704005	101883252	-5158357.506710383	108692300.23378272	1543976	2146061	349503
SKNSH_skew	[-0.05,0.05)	non-cCRE	unknown	130620	0	0	0	89287	-25483.924982898763	92677.7594666611	284	4974	1336
SKNSH_skew	[-0.05,0.05)	pELS	CpG-CGI	76553	76553	40224.038	38466.96567	76516	-9612.337987500245	256867.5543973311	5300	29673	32198
SKNSH_skew	[-0.05,0.05)	pELS	CpG-nonCGI	361410	361410	601250.209	1180674.541467	360988	-275075.47892276384	1168695.7996830025	6834	75333	49381
SKNSH_skew	[-0.05,0.05)	pELS	non-CpG-ti	3130222	3130222	446917.056	84868.77459	3127839	475717.3518698923	6841666.731922147	170634	633540	363456
SKNSH_skew	[-0.05,0.05)	pELS	non-CpG-tv	2167780	2167780	133180.405	18733.750299	2165359	239756.3500150369	5038630.861066184	118349	462787	288882
SKNSH_skew	[-0.05,0.05)	pELS	unknown	5875	0	0	0	5561	-1466.0019973031053	10874.901495847356	115	2318	490
SKNSH_skew	[-0.2,-0.05)	Other cCREs	CpG-CGI	15095	15095	25444.352	51622.14211	14974	-10026.258998362233	51965.401384141864	389	2179	547
SKNSH_skew	[-0.2,-0.05)	Other cCREs	CpG-nonCGI	1006061	1006061	2159166.946	4950168.90871	998072	-840193.9305881168	2878183.84834011	9693	43318	50734
SKNSH_skew	[-0.2,-0.05)	Other cCREs	non-CpG-ti	2095850	2095850	285673.804	51715.53534	2086665	158736.83131276033	2886573.5057555847	65769	66294	108933
SKNSH_skew	[-0.2,-0.05)	Other cCREs	non-CpG-tv	1744957	1744957	109855.324	14577.145592	1732782	11291.119288206326	2675720.674607618	53694	57074	92510
SKNSH_skew	[-0.2,-0.05)	Other cCREs	unknown	4391	0	0	0	2569	-545.5939993726787	1544.8993135310484	1	257	113
SKNSH_skew	[-0.2,-0.05)	PLS	CpG-CGI	52243	52243	25384.408	21557.149472	52223	11554.901998334908	272467.6407786846	6951	20910	29819
SKNSH_skew	[-0.2,-0.05)	PLS	CpG-nonCGI	45036	45036	65446.641	124236.227927	44954	-23821.07999299595	203794.56871069336	2545	12683	13666
SKNSH_skew	[-0.2,-0.05)	PLS	non-CpG-ti	156464	156464	22646.355	4111.055017	156360	114761.53096136912	900065.1451056376	26980	53429	60922
SKNSH_skew	[-0.2,-0.05)	PLS	non-CpG-tv	174794	174794	13982.907	1979.204137	174626	83130.81599674412	978336.9182633815	26202	61723	75690
SKNSH_skew	[-0.2,-0.05)	PLS	unknown	1079	0	0	0	1078	-44.132000769605185	2470.0573451220416	58	473	119
SKNSH_skew	[-0.2,-0.05)	dELS	CpG-CGI	56778	56778	72971.424	136029.135076	56663	-34678.30102567375	233047.60873391834	2668	12073	14754
SKNSH_skew	[-0.2,-0.05)	dELS	CpG-nonCGI	3058309	3058309	6170354.3270000005	13493209.723949	3053151	-2593596.493767775	11106494.32109462	60534	276321	461833
SKNSH_skew	[-0.2,-0.05)	dELS	non-CpG-ti	5774512	5774512	781989.62	139047.757008	5766458	1258926.7775752037	12604847.749068132	346489	446274	804318
SKNSH_skew	[-0.2,-0.05)	dELS	non-CpG-tv	4683928	4683928	291164.129	37516.261321	4675304	597252.7208007649	10977041.739606308	268595	367466	678649
SKNSH_skew	[-0.2,-0.05)	dELS	unknown	3563	0	0	0	3033	-886.5030009732583	3552.570031129706	16	278	572
SKNSH_skew	[-0.2,-0.05)	non-cCRE	CpG-CGI	55869	55869	57638.333	99562.281649	55707	-20413.982981451554	179547.67702735163	2628	16530	13216
SKNSH_skew	[-0.2,-0.05)	non-cCRE	CpG-nonCGI	10650992	10650992	23439924.655	54637254.218845	10542672	-9233944.080089992	27928519.539738532	51946	379197	85418
SKNSH_skew	[-0.2,-0.05)	non-cCRE	non-CpG-ti	23107652	23107652	3044777.5689999918	558132.076211	22827553	471753.2467040493	23578410.449621934	412857	590286	151697
SKNSH_skew	[-0.2,-0.05)	non-cCRE	non-CpG-tv	19689519	19689519	1180083.1730000013	155903.19899499978	19347134	-635860.5120737643	22483469.27319592	352091	518892	143168
SKNSH_skew	[-0.2,-0.05)	non-cCRE	unknown	37308	0	0	0	16056	-4695.0620024583795	17261.380207316408	75	1247	1189
SKNSH_skew	[-0.2,-0.05)	pELS	CpG-CGI	75983	75983	39790.911	38197.720753	75938	944.0350022930623	268378.5032774776	6311	29643	33201
SKNSH_skew	[-0.2,-0.05)	pELS	CpG-nonCGI	417839	417839	702955.84	1409747.323908	417318	-318901.1098956041	1416685.4052613357	8981	90422	68912
SKNSH_skew	[-0.2,-0.05)	pELS	non-CpG-ti	847672	847672	116509.845	20633.434655	846889	273091.7230029689	2223466.975377146	65081	194687	160794
SKNSH_skew	[-0.2,-0.05)	pELS	non-CpG-tv	768539	768539	52500.529	7154.885303	767464	143340.18699530463	2139916.764926124	54761	187422	161708
SKNSH_skew	[-0.2,-0.05)	pELS	unknown	1983	0	0	0	1916	-581.5530002003075	3370.578102983237	15	810	349
SKNSH_skew	[-0.5,-0.2)	Other cCREs	CpG-CGI	3568	3568	6108.315	12505.193527	3528	-2398.848994199417	12632.828941130192	100	628	172
SKNSH_skew	[-0.5,-0.2)	Other cCREs	CpG-nonCGI	196434	196434	420625.002	965175.688468	195130	-168787.59590403194	549486.0186128124	1660	9323	16082
SKNSH_skew	[-0.5,-0.2)	Other cCREs	non-CpG-ti	359410	359410	55555.841	11517.852628999999	357428	10401.50703792042	515198.1888911552	10155	12721	31981
SKNSH_skew	[-0.5,-0.2)	Other cCREs	non-CpG-tv	326613	326613	21728.588	2894.947942	323798	-20346.399963152362	506541.84700988897	8479	12267	29155
SKNSH_skew	[-0.5,-0.2)	Other cCREs	unknown	925	0	0	0	530	-165.42499985545876	485.760308687379	0	47	59
SKNSH_skew	[-0.5,-0.2)	PLS	CpG-CGI	18303	18303	8393.493	6703.4012569999995	18295	16510.90099948156	141661.15558365925	4141	7553	11250
SKNSH_skew	[-0.5,-0.2)	PLS	CpG-nonCGI	12790	12790	17862.932	33713.983488	12778	-2304.777985387249	67314.57137503446	1207	3811	5350
SKNSH_skew	[-0.5,-0.2)	PLS	non-CpG-ti	55314	55314	8737.804	1794.242136	55279	72678.4619784509	483176.97327955	14775	20240	27130
SKNSH_skew	[-0.5,-0.2)	PLS	non-CpG-tv	67632	67632	5494.475	786.905807	67582	68492.84098632552	526537.9419696585	15601	25466	35492
SKNSH_skew	[-0.5,-0.2)	PLS	unknown	139	0	0	0	139	42.89400037378075	333.9732195514676	9	45	34
SKNSH_skew	[-0.5,-0.2)	dELS	CpG-CGI	13791	13791	17533.41	32638.983458	13773	-6044.5059868549	56700.34110264673	836	3200	4315
SKNSH_skew	[-0.5,-0.2)	dELS	CpG-nonCGI	614048	614048	1242307.014	2732321.085784	613025	-514456.0519585996	2202682.9493770027	13244	60697	140894
SKNSH_skew	[-0.5,-0.2)	dELS	non-CpG-ti	1085352	1085352	163599.978	33028.475134	1083341	252652.21177694167	2746175.488854946	73065	95422	239836
SKNSH_skew	[-0.5,-0.2)	dELS	non-CpG-tv	962295	962295	62659.885	8153.394681	959926	108435.3780107656	2519306.3866461404	58989	87043	219494
SKNSH_skew	[-0.5,-0.2)	dELS	unknown	1051	0	0	0	718	-245.3900006404146	770.6851892535126	2	102	227
SKNSH_skew	[-0.5,-0.2)	non-cCRE	CpG-CGI	11081	11081	12615.144	23097.28542	11024	-2156.855989739763	41109.740740786416	789	3354	2720
SKNSH_skew	[-0.5,-0.2)	non-cCRE	CpG-nonCGI	1753829	1753829	3778072.295	8629518.066189	1743208	-1605165.4936857854	4590538.543613249	6157	71979	19552
SKNSH_skew	[-0.5,-0.2)	non-cCRE	non-CpG-ti	2461531	2461531	387202.726	84364.430212	2428762	-121808.00554199833	2671743.3608188475	37957	83885	33821
SKNSH_skew	[-0.5,-0.2)	non-cCRE	non-CpG-tv	2340219	2340219	152338.983	19792.110333	2301380	-273281.19420712	2888134.1421029717	34633	81643	35075
SKNSH_skew	[-0.5,-0.2)	non-cCRE	unknown	11744	0	0	0	2959	-966.5269990063973	3279.1719904293186	5	222	685
SKNSH_skew	[-0.5,-0.2)	pELS	CpG-CGI	17377	17377	9081.315	8894.120855	17358	7661.937010393829	87928.27809259258	2498	6751	8795
SKNSH_skew	[-0.5,-0.2)	pELS	CpG-nonCGI	85387	85387	143000.93	287225.66547	85279	-59098.44498449263	293571.30755552615	2462	19299	20914
SKNSH_skew	[-0.5,-0.2)	pELS	non-CpG-ti	174960	174960	26904.338	5430.970124	174768	88947.38998599256	666980.8163407348	19808	44672	51601
SKNSH_skew	[-0.5,-0.2)	pELS	non-CpG-tv	175112	175112	12743.474	1827.2522079999999	174838	63810.97502668542	666990.9794830044	18285	47152	55874
SKNSH_skew	[-0.5,-0.2)	pELS	unknown	446	0	0	0	431	-113.54499928653225	817.9095544908666	7	203	71
SKNSH_skew	[-1.0,-0.5)	Other cCREs	CpG-CGI	1121	1121	1949.044	4021.284202	1108	-658.5679997054394	3563.0624233601197	37	244	55
SKNSH_skew	[-1.0,-0.5)	Other cCREs	CpG-nonCGI	59990	59990	129660.77	300203.970766	59592	-51147.43397505616	164925.59469258043	466	2735	6378
SKNSH_skew	[-1.0,-0.5)	Other cCREs	non-CpG-ti	86179	86179	14004.507	3154.339313	85700	4727.914010339071	137611.20219170355	2709	3031	11141
SKNSH_skew	[-1.0,-0.5)	Other cCREs	non-CpG-tv	80930	80930	5199.235	574.392011	80327	-6519.355968942053	129080.00068821282	1988	3083	10195
SKNSH_skew	[-1.0,-0.5)	Other cCREs	unknown	145	0	0	0	98	-37.531000144779696	152.05089808270327	0	8	27
SKNSH_skew	[-1.0,-0.5)	PLS	CpG-CGI	6215	6215	2842.02	2302.704942	6212	11346.442996444875	78642.00751091535	2222	2685	3955
SKNSH_skew	[-1.0,-0.5)	PLS	CpG-nonCGI	4901	4901	6949.405	13193.185653	4896	1310.8899937794786	34643.52032519124	748	1488	2490
SKNSH_skew	[-1.0,-0.5)	PLS	non-CpG-ti	18334	18334	3081.55	728.242854	18325	40590.35799698741	258020.2932949662	7301	6894	10359
SKNSH_skew	[-1.0,-0.5)	PLS	non-CpG-tv	23272	23272	1698.679	193.32178299999998	23249	40740.22899064036	270577.0582825626	7818	9036	13441
SKNSH_skew	[-1.0,-0.5)	PLS	unknown	18	0	0	0	18	-3.332999907433991	148.14179601634982	1	3	8
SKNSH_skew	[-1.0,-0.5)	dELS	CpG-CGI	4190	4190	5400.85	10015.313572000001	4182	-1382.5310052023285	21234.056993009075	331	1021	1432
SKNSH_skew	[-1.0,-0.5)	dELS	CpG-nonCGI	187611	187611	381468.463	844629.851843	187265	-149282.49796965375	679216.3412511842	4706	19378	55761
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	265766	265766	41203.618	8847.901622	265271	91160.80891995726	849683.8733543165	22809	24208	81579
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	244130	244130	15018.148	1622.161128	243584	39187.791967433994	740379.5353039422	17302	23122	75314
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	143	0	0	0	111	-47.30400060862302	145.57802745758812	0	12	35
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-CGI	3220	3220	3941.256	7399.259926	3195	-330.98400105605856	14632.842290297098	270	958	731
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-nonCGI	391858	391858	863745.49	2024948.1046820001	389340	-352016.1556384502	1024674.3989097922	1440	17807	6279
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-ti	422121	422121	71347.204	17030.110498000002	416963	-22116.95785849774	476252.97158483526	6458	16160	8488
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-tv	403304	403304	26193.641	2982.236689	397529	-67673.71884045098	536745.1157776803	5575	16878	8993
SKNSH_skew	[-1.0,-0.5)	non-cCRE	unknown	1783	0	0	0	447	-167.87800064135808	567.24933325043	1	26	123
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	4745	4745	2505.641	2488.178697	4742	3955.3140026384535	34578.594530715345	959	1986	2493
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-nonCGI	25397	25397	42707.641	86298.855323	25361	-15048.08299674583	95152.8788921883	1026	5953	8022
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-ti	41249	41249	6594.268	1440.32778	41192	32349.740005269185	231109.0239237036	6567	10805	15593
SKNSH_skew	[-1.0,-0.5)	pELS	non-CpG-tv	43565	43565	2942.534	335.99203	43479	25543.235990137768	223495.05676735504	6142	12172	17139
SKNSH_skew	[-1.0,-0.5)	pELS	unknown	105	0	0	0	101	-43.01699918135998	225.46812578701721	3	46	5
SKNSH_skew	[-1.5,-1.0)	Other cCREs	CpG-CGI	221	221	392.523	818.869965	212	-113.95199928712104	1042.8038908985218	10	46	21
SKNSH_skew	[-1.5,-1.0)	Other cCREs	CpG-nonCGI	13104	13104	29110.859	69161.479431	13020	-11000.816993794871	34255.68355603149	88	558	1613
SKNSH_skew	[-1.5,-1.0)	Other cCREs	non-CpG-ti	17488	17488	2936.344	698.551976	17356	453.65700156474486	22429.01804407072	413	682	2542
SKNSH_skew	[-1.5,-1.0)	Other cCREs	non-CpG-tv	16513	16513	1012.898	101.151414	16329	-1955.9959983020108	23174.205596301414	313	657	2266
SKNSH_skew	[-1.5,-1.0)	Other cCREs	unknown	12	0	0	0	11	-0.13800000399351103	1.3731620219503644	0	2	3
SKNSH_skew	[-1.5,-1.0)	PLS	CpG-CGI	2163	2163	996.415	866.049297	2163	6009.184003890958	40757.63337009151	1056	969	1457
SKNSH_skew	[-1.5,-1.0)	PLS	CpG-nonCGI	1460	1460	2157.804	4193.389328	1459	1071.1659999028782	13614.975074743536	295	435	777
SKNSH_skew	[-1.5,-1.0)	PLS	non-CpG-ti	4562	4562	724.151	158.38583500000001	4559	13024.993991442028	83143.01828026383	2218	1762	2854
SKNSH_skew	[-1.5,-1.0)	PLS	non-CpG-tv	6178	6178	435.729	46.227043	6172	15162.594992084783	97490.26859116122	2709	2530	3876
SKNSH_skew	[-1.5,-1.0)	PLS	unknown	5	0	0	0	5	4.16900001466274	7.444029014214039	0	1	2
SKNSH_skew	[-1.5,-1.0)	dELS	CpG-CGI	910	910	1179.887	2221.686001	908	31.872999384999375	5397.214934550035	111	226	342
SKNSH_skew	[-1.5,-1.0)	dELS	CpG-nonCGI	41722	41722	87302.886	198869.444136	41666	-30871.03499978679	144828.32121783268	1161	4356	14495
SKNSH_skew	[-1.5,-1.0)	dELS	non-CpG-ti	53346	53346	8302.739	1828.1803009999999	53252	21099.70700133627	178924.72339835291	4964	4917	20344
SKNSH_skew	[-1.5,-1.0)	dELS	non-CpG-tv	48977	48977	2817.334	261.571288	48854	8054.852010323432	146646.93115382234	3502	4833	18321
SKNSH_skew	[-1.5,-1.0)	dELS	unknown	21	0	0	0	19	0.4239999949931998	12.90928326907195	0	2	11
SKNSH_skew	[-1.5,-1.0)	non-cCRE	CpG-CGI	661	661	838.407	1597.434607	656	186.20800056017464	4663.564292719529	106	212	175
SKNSH_skew	[-1.5,-1.0)	non-cCRE	CpG-nonCGI	84785	84785	191435.808	460446.009088	84398	-72894.26090276567	211725.2177631426	288	4091	1495
SKNSH_skew	[-1.5,-1.0)	non-cCRE	non-CpG-ti	76184	76184	13197.252	3137.778658	75266	-1358.9069671101156	76307.24375709693	1062	3107	1728
SKNSH_skew	[-1.5,-1.0)	non-cCRE	non-CpG-tv	70120	70120	4222.7	420.294216	69130	-10919.917966546376	87639.15851074677	846	3021	1685
SKNSH_skew	[-1.5,-1.0)	non-cCRE	unknown	127	0	0	0	89	-9.472000002861018	240.41357601744733	8	4	1
SKNSH_skew	[-1.5,-1.0)	pELS	CpG-CGI	1112	1112	579.95	546.787308	1112	1716.501993652083	13630.894006169076	335	460	616
SKNSH_skew	[-1.5,-1.0)	pELS	CpG-nonCGI	5466	5466	9553.902	19938.283944	5459	-2769.997994140141	23014.079742248887	298	1290	1948
SKNSH_skew	[-1.5,-1.0)	pELS	non-CpG-ti	7717	7717	1216.413	267.889273	7704	8459.944008616963	55688.07562669035	1566	1986	3437
SKNSH_skew	[-1.5,-1.0)	pELS	non-CpG-tv	8222	8222	505.461	47.590627	8205	6688.171006102348	52857.373160562005	1470	2379	3747
SKNSH_skew	[-1.5,-1.0)	pELS	unknown	29	0	0	0	29	-8.604000158607958	53.36530369242391	2	2	1
SKNSH_skew	[0.05,0.2)	Other cCREs	CpG-CGI	3734	3734	6069.757	11904.618813	3710	-2564.2230020774296	11898.27853305891	91	589	188
SKNSH_skew	[0.05,0.2)	Other cCREs	CpG-nonCGI	119226	119226	244453.226	536781.479684	117645	-99781.24093666846	333046.0716988761	937	6425	5896
SKNSH_skew	[0.05,0.2)	Other cCREs	non-CpG-ti	2945561	2945561	493128.384	117394.92608	2934308	-389913.4908180784	4939915.77511832	73775	90200	128279
SKNSH_skew	[0.05,0.2)	Other cCREs	non-CpG-tv	1843676	1843676	111886.461	12160.435631	1832678	-45840.94383398236	2814671.9304520553	52359	59235	80438
SKNSH_skew	[0.05,0.2)	Other cCREs	unknown	3811	0	0	0	2152	-452.1869998071343	1488.4341116791693	2	161	72
SKNSH_skew	[0.05,0.2)	PLS	CpG-CGI	17536	17536	8241.215	6839.539971	17533	3518.161994856084	99015.33214324189	2397	7137	10469
SKNSH_skew	[0.05,0.2)	PLS	CpG-nonCGI	7120	7120	9207.654	16444.915786	7108	-3360.7269939214466	35250.30876978591	503	2098	2651
SKNSH_skew	[0.05,0.2)	PLS	non-CpG-ti	169809	169809	26469.102	5497.28199	169711	48994.593989059205	872580.2143851692	21773	56051	57710
SKNSH_skew	[0.05,0.2)	PLS	non-CpG-tv	145162	145162	10938.518	1453.253762	145044	44418.75096741924	766578.0857465079	18954	51419	56850
SKNSH_skew	[0.05,0.2)	PLS	unknown	1162	0	0	0	1161	-295.4470006000486	3262.1250164591556	41	618	99
SKNSH_skew	[0.05,0.2)	dELS	CpG-CGI	14594	14594	16867.048	29516.147816	14567	-8646.523001857568	58602.418761181514	689	3213	4498
SKNSH_skew	[0.05,0.2)	dELS	CpG-nonCGI	339253	339253	651604.857	1363840.0469830001	338568	-303406.6579754001	1253100.3872088226	6209	34362	59318
SKNSH_skew	[0.05,0.2)	dELS	non-CpG-ti	7788909	7788909	1283013.488	307303.818002	7779602	-806601.3654802906	18986571.67755927	340773	571153	867512
SKNSH_skew	[0.05,0.2)	dELS	non-CpG-tv	4703201	4703201	271823.302	27875.91518	4695735	359193.86753814144	10680474.495553846	242504	355389	551665
SKNSH_skew	[0.05,0.2)	dELS	unknown	2668	0	0	0	2475	-658.9990011833145	2620.865620542676	11	233	328
SKNSH_skew	[0.05,0.2)	non-cCRE	CpG-CGI	13070	13070	12852.62	21216.90881	13029	-4394.95699995302	43297.112138583536	707	4081	3506
SKNSH_skew	[0.05,0.2)	non-cCRE	CpG-nonCGI	1122712	1122712	2399282.25	5437464.3851459995	1113416	-1003850.5221545674	2957471.846177756	4490	46875	9434
SKNSH_skew	[0.05,0.2)	non-cCRE	non-CpG-ti	35109711	35109711	5949550.042	1434868.440346001	34720214	-5964827.61260711	44865175.02146408	437712	866664	173672
SKNSH_skew	[0.05,0.2)	non-cCRE	non-CpG-tv	22947300	22947300	1447791.6320000007	168426.53623599946	22603861	-2117957.0541657037	24969620.93912612	310277	568447	119224
SKNSH_skew	[0.05,0.2)	non-cCRE	unknown	28237	0	0	0	14888	-4030.9849935071543	15943.475807697618	39	1152	540
SKNSH_skew	[0.05,0.2)	pELS	CpG-CGI	20446	20446	10339.678	9464.575302	20432	1337.0559930246102	78315.62298638099	1967	7897	9973
SKNSH_skew	[0.05,0.2)	pELS	CpG-nonCGI	49715	49715	78916.433	151777.118097	49652	-38684.6159877003	172785.84985215834	1102	11539	9713
SKNSH_skew	[0.05,0.2)	pELS	non-CpG-ti	1111278	1111278	177386.663	40093.766531	1110374	-32561.64506507944	2978239.370715701	60210	244655	165348
SKNSH_skew	[0.05,0.2)	pELS	non-CpG-tv	742162	742162	46039.853	5158.776881	741304	88132.28901048105	1929566.0497534457	46007	174916	128240
SKNSH_skew	[0.05,0.2)	pELS	unknown	1702	0	0	0	1624	-638.9459996073274	2926.3926962240507	13	711	163
SKNSH_skew	[0.2,0.5)	Other cCREs	CpG-CGI	1293	1293	2155.185	4378.959777	1282	-915.1580015127555	5100.429531054179	36	234	53
SKNSH_skew	[0.2,0.5)	Other cCREs	CpG-nonCGI	35811	35811	74701.869	166898.517379	35107	-29694.93698643569	97596.08810230387	246	2087	1999
SKNSH_skew	[0.2,0.5)	Other cCREs	non-CpG-ti	419720	419720	65709.449	13780.280009	417641	-55588.78892741098	646149.4156893175	9052	14834	22774
SKNSH_skew	[0.2,0.5)	Other cCREs	non-CpG-tv	300358	300358	18150.76	1882.180866	297866	-15407.925952964122	448941.64711965277	7624	11601	15926
SKNSH_skew	[0.2,0.5)	Other cCREs	unknown	785	0	0	0	472	-100.52400083467353	314.1524148800009	0	35	29
SKNSH_skew	[0.2,0.5)	PLS	CpG-CGI	6082	6082	2697.719	2141.843431	6080	3163.7459987633656	39911.34628887054	1104	2517	3689
SKNSH_skew	[0.2,0.5)	PLS	CpG-nonCGI	2323	2323	2987.914	5360.963848	2317	-693.9270040522102	11667.259835209861	191	703	932
SKNSH_skew	[0.2,0.5)	PLS	non-CpG-ti	44813	44813	6864.085	1313.2682829999999	44792	27858.237997029326	285500.00722190505	7874	16070	17712
SKNSH_skew	[0.2,0.5)	PLS	non-CpG-tv	44748	44748	3464.976	474.391514	44712	24672.14899046359	273825.1286831471	7408	16623	19153
SKNSH_skew	[0.2,0.5)	PLS	unknown	180	0	0	0	180	77.27499947254547	878.9514274691302	24	84	21
SKNSH_skew	[0.2,0.5)	dELS	CpG-CGI	4628	4628	5557.9259999999995	10000.959194000001	4624	-2185.2609904074347	18852.974953023087	266	1037	1409
SKNSH_skew	[0.2,0.5)	dELS	CpG-nonCGI	101943	101943	199197.012	424437.115702	101695	-93663.60598910139	386884.96354559925	1850	10724	20546
SKNSH_skew	[0.2,0.5)	dELS	non-CpG-ti	1218747	1218747	187948.297	39289.340381	1217050	-73260.76300019234	2881579.1934089307	55515	101278	179036
SKNSH_skew	[0.2,0.5)	dELS	non-CpG-tv	852411	852411	49818.244	4988.737094	850601	68088.23801714834	1975016.5563147054	45015	73960	129369
SKNSH_skew	[0.2,0.5)	dELS	unknown	645	0	0	0	508	-143.71200087654864	441.9237878275864	0	43	81
SKNSH_skew	[0.2,0.5)	non-cCRE	CpG-CGI	3934	3934	3988.285	6891.274251	3917	-449.9610048240286	15130.641188783844	317	1227	1101
SKNSH_skew	[0.2,0.5)	non-cCRE	CpG-nonCGI	265018	265018	567170.611	1287595.671543	262622	-239758.12176050746	709441.8306945271	1007	12720	2790
SKNSH_skew	[0.2,0.5)	non-cCRE	non-CpG-ti	3747530	3747530	577953.941	119066.213871	3714460	-580264.1752590943	4610346.124552707	45104	120608	30313
