skew_type	skew_bin	ccre_class	cell_line	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
K562_skew	[-1.5,-1.0)	Other cCREs	HepG2	23169	23167	8219.272	11466.204456	23149	35819.56295314559	263260.74986931955	6604	3817	17540
K562_skew	[-1.5,-1.0)	Other cCREs	K562	40930	40927	16017.682	24087.012514000002	40868	40819.16996817	338003.98490901664	8441	6198	26246
K562_skew	[-1.5,-1.0)	Other cCREs	MCF-7	23751	23747	9528.886	14210.81745	23718	28551.813985895245	231227.4456349183	5791	4025	16456
K562_skew	[-1.5,-1.0)	Other cCREs	SK-N-SH	27399	27392	10474.807	14541.114997	27382	35780.66897575941	279006.3934950953	7242	5780	18170
K562_skew	[-1.5,-1.0)	PLS	H1	11273	11271	2073.915	850.780465	11262	34620.46298551595	221433.63906153076	5999	5061	8668
K562_skew	[-1.5,-1.0)	PLS	HCT116	10547	10546	2015.955	981.419083	10538	31649.02198832377	201491.78523444265	5550	4834	8153
K562_skew	[-1.5,-1.0)	PLS	HepG2	9803	9802	1893.608	965.271946	9792	29609.916988744975	190710.89081571845	5147	4490	7565
K562_skew	[-1.5,-1.0)	PLS	K562	10913	10913	2200.466	1325.428004	10903	31727.066989147927	201994.3601927751	5552	4900	8359
K562_skew	[-1.5,-1.0)	PLS	MCF-7	11210	11209	2127.899	985.017471	11199	34179.909989189946	216304.02126730097	5963	5048	8600
K562_skew	[-1.5,-1.0)	PLS	SK-N-SH	11907	11905	2200.419	893.460377	11896	36649.299982372555	231966.11955659962	6370	5344	9052
K562_skew	[-1.5,-1.0)	dELS	H1	4053	4053	1547.114	2238.20481	4048	3569.2779993137824	28132.582186420008	782	858	2711
K562_skew	[-1.5,-1.0)	dELS	HCT116	12321	12320	4837.808	7662.827164	12319	10101.40499641782	82021.16252054009	2327	2422	8294
K562_skew	[-1.5,-1.0)	dELS	HepG2	7463	7463	3106.8089999999997	4888.760177	7463	5462.0979991491195	47533.57835355938	1294	1623	4687
K562_skew	[-1.5,-1.0)	dELS	K562	16574	16574	6595.808	10628.226908	16539	8140.033997173654	81490.39603070494	2141	2905	9164
K562_skew	[-1.5,-1.0)	dELS	MCF-7	8069	8069	3502.714	5668.011194	8060	6304.21299326874	57263.59895970133	1566	1781	5468
K562_skew	[-1.5,-1.0)	dELS	SK-N-SH	4021	4021	1521.097	2027.337547	4018	5885.904984096995	44694.531477482145	1193	949	2851
K562_skew	[-1.5,-1.0)	non-cCRE	H1	239673	239546	169933.463	359707.921847	237550	-71917.73781182666	379671.6051991246	2969	11340	7047
K562_skew	[-1.5,-1.0)	non-cCRE	HCT116	239673	239546	169933.463	359707.921847	237550	-71917.73781182666	379671.6051991246	2969	11340	7047
K562_skew	[-1.5,-1.0)	non-cCRE	HepG2	239673	239546	169933.463	359707.921847	237550	-71917.73781182666	379671.6051991246	2969	11340	7047
K562_skew	[-1.5,-1.0)	non-cCRE	K562	239673	239546	169933.463	359707.921847	237550	-71917.73781182666	379671.6051991246	2969	11340	7047
K562_skew	[-1.5,-1.0)	non-cCRE	MCF-7	239673	239546	169933.463	359707.921847	237550	-71917.73781182666	379671.6051991246	2969	11340	7047
K562_skew	[-1.5,-1.0)	non-cCRE	SK-N-SH	239673	239546	169933.463	359707.921847	237550	-71917.73781182666	379671.6051991246	2969	11340	7047
K562_skew	[-1.5,-1.0)	pELS	H1	4526	4526	940.073	625.4445010000001	4524	9271.295995742556	59957.878198374194	1650	1921	3266
K562_skew	[-1.5,-1.0)	pELS	HCT116	7832	7830	1840.751	1594.649961	7832	13547.989995777723	89394.15678878063	2469	3260	5549
K562_skew	[-1.5,-1.0)	pELS	HepG2	6275	6275	1458.441	1165.977251	6269	10970.393997857005	72504.06781640353	2017	2688	4408
K562_skew	[-1.5,-1.0)	pELS	K562	10385	10384	2558.642	2324.749488	10372	15589.536987823203	102337.04739227894	2879	4171	6685
K562_skew	[-1.5,-1.0)	pELS	MCF-7	7381	7380	1699.943	1368.701719	7380	13969.713999866986	89624.72784660572	2543	3176	5254
K562_skew	[-1.5,-1.0)	pELS	SK-N-SH	6319	6318	1273.115	754.953875	6319	13500.495997016196	85839.66133043019	2416	2761	4561
K562_skew	[0.05,0.2)	Inactive cCRE	H1	14607930	14601348	2855857.284999998	2776964.299751002	14574556	-550419.0760826353	31271700.73593161	609242	1133305	1458665
K562_skew	[0.05,0.2)	Inactive cCRE	HCT116	14505720	14499274	2838407.462999998	2760302.709873002	14472530	-489930.5081729795	31464737.9277534	617544	1115080	1429633
K562_skew	[0.05,0.2)	Inactive cCRE	HepG2	14562412	14555840	2845529.020999998	2763994.364293002	14529004	-500472.0031597033	31522714.869433105	618703	1119522	1470859
K562_skew	[0.05,0.2)	Inactive cCRE	K562	14146317	14139841	2765807.923999998	2696813.810018002	14113592	-480024.822154199	30601447.76755556	600951	1025116	1372693
K562_skew	[0.05,0.2)	Inactive cCRE	MCF-7	14533656	14527234	2830432.9009999977	2738777.901373002	14499992	-474556.09017496486	31329336.0880414	613407	1097710	1459995
K562_skew	[0.05,0.2)	Inactive cCRE	SK-N-SH	14401893	14395533	2807379.270999998	2729183.875357002	14368280	-649147.7710381319	30149811.556073505	575548	1047819	1411986
K562_skew	[0.05,0.2)	Other cCREs	H1	599663	599548	105697.479	79287.061203	598918	-2377.41706504148	2004727.4147156714	40427	101330	182415
K562_skew	[0.05,0.2)	Other cCREs	HCT116	464077	463977	80141.578	60014.333484	463300	-41763.405987272505	1206175.2997340492	21895	58147	134183
K562_skew	[0.05,0.2)	Other cCREs	HepG2	466092	465977	82584.007	63411.604160999996	465511	-36439.48595195962	1337394.7937423885	23949	71264	131245
K562_skew	[0.05,0.2)	Other cCREs	K562	663003	662836	124874.893	105653.764731	662049	-57486.987942445914	1718672.6806294108	30963	98616	170994
K562_skew	[0.05,0.2)	Other cCREs	MCF-7	515594	515374	101166.003	92823.443623	515214	-83584.14099244654	1489326.4547486433	24869	80784	123151
K562_skew	[0.05,0.2)	Other cCREs	SK-N-SH	718576	718271	141002.884	122781.666	718076	41802.22494439967	2628983.540593127	59029	144967	185007
K562_skew	[0.05,0.2)	PLS	H1	156811	156770	22113.919	7086.850549	156718	44021.9810080923	994730.3166590751	23182	65663	77050
K562_skew	[0.05,0.2)	PLS	HCT116	145580	145537	20647.435	6908.407781	145537	32387.658988184172	889340.372896166	20294	62793	72205
K562_skew	[0.05,0.2)	PLS	HepG2	135473	135438	19139.708	6533.1911199999995	135380	25650.33600533463	844745.5874892636	18502	59087	66663
K562_skew	[0.05,0.2)	PLS	K562	151886	151849	21809.005	7605.166443	151803	32066.949981009144	900224.8842526136	20520	65155	73939
K562_skew	[0.05,0.2)	PLS	MCF-7	156929	156885	22557.355	7649.410603	156836	43947.51598758438	952844.8689677211	22781	66879	77644
K562_skew	[0.05,0.2)	PLS	SK-N-SH	173615	173557	24913.602	8196.915142	173511	58176.49598034915	1065653.787415142	26187	72619	84431
K562_skew	[0.05,0.2)	dELS	H1	97904	97893	17840.833	14317.092441	97852	22002.588959687968	414928.328505851	9658	17313	32318
K562_skew	[0.05,0.2)	dELS	HCT116	261125	261024	49538.645	44036.735953	260882	6384.526017092052	844788.7180790006	16897	46305	83559
K562_skew	[0.05,0.2)	dELS	HepG2	238299	238287	44876.386	38380.111198	238181	19552.409967142736	795615.8323688253	17363	43492	63914
K562_skew	[0.05,0.2)	dELS	K562	298629	298590	58149.013	52071.451397000004	298395	-6584.46701672277	873617.4545383427	16075	50458	74895
K562_skew	[0.05,0.2)	dELS	MCF-7	174697	174667	34921.279	32768.402335	174550	3243.598014724102	644893.7638814772	13256	37316	57565
K562_skew	[0.05,0.2)	dELS	SK-N-SH	96769	96764	18242.349	14641.879785000001	96711	28011.91497543501	529706.6220285333	12291	20472	37235
K562_skew	[0.05,0.2)	non-cCRE	H1	41993362	41976488	7893980.500999992	7620535.799336984	41519348	-5742193.914478938	50382712.80672434	549570	1124016	247622
K562_skew	[0.05,0.2)	non-cCRE	HCT116	41993362	41976488	7893980.500999992	7620535.799336984	41519348	-5742193.914478938	50382712.80672434	549570	1124016	247622
K562_skew	[0.05,0.2)	non-cCRE	HepG2	41993362	41976488	7893980.500999992	7620535.799336984	41519348	-5742193.914478938	50382712.80672434	549570	1124016	247622
K562_skew	[0.05,0.2)	non-cCRE	K562	41993362	41976488	7893980.500999992	7620535.799336984	41519348	-5742193.914478938	50382712.80672434	549570	1124016	247622
K562_skew	[0.05,0.2)	non-cCRE	MCF-7	41993362	41976488	7893980.500999992	7620535.799336984	41519348	-5742193.914478938	50382712.80672434	549570	1124016	247622
K562_skew	[0.05,0.2)	non-cCRE	SK-N-SH	41993362	41976488	7893980.500999992	7620535.799336984	41519348	-5742193.914478938	50382712.80672434	549570	1124016	247622
K562_skew	[0.05,0.2)	pELS	H1	100991	100980	14338.451000000001	5306.608991	100969	35136.63604160771	515647.6533442081	12588	40710	43427
K562_skew	[0.05,0.2)	pELS	HCT116	186797	186727	27112.846	11699.725844	186764	41286.442016687004	796692.1306937844	18467	75996	74295
K562_skew	[0.05,0.2)	pELS	HepG2	161023	160997	23718.845	10642.642163	160937	40073.45600089653	701263.3661228049	16580	64956	61194
K562_skew	[0.05,0.2)	pELS	K562	303464	303423	45207.132	20817.720346	303174	60394.039994069724	1107771.6621804994	26588	118976	101354
K562_skew	[0.05,0.2)	pELS	MCF-7	182423	182379	26770.429	10942.755001	182421	59313.830026814016	785333.2735171831	20784	75632	75520
K562_skew	[0.05,0.2)	pELS	SK-N-SH	172446	172414	24309.861	8157.576651	172435	69521.84799965928	827578.9430461173	22042	72444	75216
K562_skew	[0.2,0.5)	Inactive cCRE	H1	3306390	3304560	666191.229	706582.486521	3297504	-148313.9199708366	7229810.172690472	140572	291648	429460
K562_skew	[0.2,0.5)	Inactive cCRE	HCT116	3289604	3287822	662076.915	700230.881315	3280784	-128500.60497602666	7333352.963835426	143940	289399	422385
K562_skew	[0.2,0.5)	Inactive cCRE	HepG2	3319204	3317386	666727.555	703993.622857	3310306	-124698.09300771888	7413572.414220108	146081	292320	440278
K562_skew	[0.2,0.5)	Inactive cCRE	K562	3165300	3163522	637732.231	679675.658425	3156689	-132797.04196444186	7011831.646739583	137028	259193	396280
K562_skew	[0.2,0.5)	Inactive cCRE	MCF-7	3283596	3281816	658761.691	695862.070103	3274653	-130764.00698105224	7239009.077818115	140955	280398	428831
K562_skew	[0.2,0.5)	Inactive cCRE	SK-N-SH	3241308	3239566	652183.794	694645.27883	3232359	-193836.98594771622	6846167.551130622	128121	263821	412471
K562_skew	[0.2,0.5)	Other cCREs	H1	181410	181387	31208.371	23732.968607	181174	14861.413984189388	644467.0572992819	14273	33294	64759
K562_skew	[0.2,0.5)	Other cCREs	HCT116	128659	128623	22092.094	17763.223326	128403	-1765.5769920274606	354855.0519931755	7482	17072	44866
K562_skew	[0.2,0.5)	Other cCREs	HepG2	128001	127969	22602.054	18417.859424	127814	-477.7749857867613	390460.24379997276	8028	21468	43582
K562_skew	[0.2,0.5)	Other cCREs	K562	203111	203057	37972.715000000004	33228.395805	202761	-3397.073022812611	558452.0783467158	11449	32221	62100
K562_skew	[0.2,0.5)	Other cCREs	MCF-7	150249	150184	28645.648	26500.26316	150107	-12767.38801342773	460802.24155295454	8929	25372	43338
K562_skew	[0.2,0.5)	Other cCREs	SK-N-SH	216332	216231	40588.525	34231.197459	216165	33000.4499698606	834634.3921322143	20425	46870	65353
K562_skew	[0.2,0.5)	PLS	H1	59627	59612	8104.522	2464.786992	59603	33624.25494966389	428823.6035641147	11094	24901	30358
K562_skew	[0.2,0.5)	PLS	HCT116	54533	54520	7444.634	2361.708378	54518	27381.959951207402	382171.9044072017	9672	23436	28076
K562_skew	[0.2,0.5)	PLS	HepG2	50043	50033	6815.597	2212.205051	50019	22608.945956874868	351699.2903030779	8571	21869	25587
K562_skew	[0.2,0.5)	PLS	K562	56597	56582	7826.565	2563.352547	56576	27254.062955076577	380725.84938767465	9712	24154	28732
K562_skew	[0.2,0.5)	PLS	MCF-7	59801	59789	8243.865	2597.187709	59777	34368.040952274816	414157.39891504653	11077	25386	30700
K562_skew	[0.2,0.5)	PLS	SK-N-SH	66658	66636	9249.086	2853.6827200000002	66630	42144.09094857308	465500.2818004562	12730	27745	33737
K562_skew	[0.2,0.5)	dELS	H1	30371	30367	5331.286	4273.293132	30345	9499.899006807718	135303.2906358189	3366	5730	11654
K562_skew	[0.2,0.5)	dELS	HCT116	79525	79493	15394.383	14649.790897	79456	7458.66498103668	273639.00524996954	5962	14724	30135
K562_skew	[0.2,0.5)	dELS	HepG2	64208	64200	12155.179	10954.869189000001	64172	9578.428005943662	230117.01636730507	5336	12781	20868
K562_skew	[0.2,0.5)	dELS	K562	94058	94040	18410.009000000002	17010.872991	93973	3499.524984858342	294916.85042452376	5916	16638	28699
K562_skew	[0.2,0.5)	dELS	MCF-7	56363	56354	10922.926	10055.562892	56298	6262.541006618879	221432.0683060314	4948	12423	21155
K562_skew	[0.2,0.5)	dELS	SK-N-SH	30442	30439	5579.944	4351.178366	30413	13019.127985406438	179143.82297046366	4351	6906	13424
K562_skew	[0.2,0.5)	non-cCRE	H1	6505091	6501311	1325961.677	1506377.022771	6437460	-1043411.1872843417	8178462.913572784	83401	220740	63971
K562_skew	[0.2,0.5)	non-cCRE	HCT116	6505091	6501311	1325961.677	1506377.022771	6437460	-1043411.1872843417	8178462.913572784	83401	220740	63971
K562_skew	[0.2,0.5)	non-cCRE	HepG2	6505091	6501311	1325961.677	1506377.022771	6437460	-1043411.1872843417	8178462.913572784	83401	220740	63971
K562_skew	[0.2,0.5)	non-cCRE	K562	6505091	6501311	1325961.677	1506377.022771	6437460	-1043411.1872843417	8178462.913572784	83401	220740	63971
K562_skew	[0.2,0.5)	non-cCRE	MCF-7	6505091	6501311	1325961.677	1506377.022771	6437460	-1043411.1872843417	8178462.913572784	83401	220740	63971
K562_skew	[0.2,0.5)	non-cCRE	SK-N-SH	6505091	6501311	1325961.677	1506377.022771	6437460	-1043411.1872843417	8178462.913572784	83401	220740	63971
K562_skew	[0.2,0.5)	pELS	H1	35959	35955	4945.708	1718.983028	35957	20133.415994603303	200313.77559216582	5576	14534	17254
K562_skew	[0.2,0.5)	pELS	HCT116	61436	61423	8773.09	3766.914364	61422	25230.621000237774	294698.9742960792	7825	25476	28023
K562_skew	[0.2,0.5)	pELS	HepG2	52301	52293	7480.731	3193.9617590000003	52272	22793.557995114603	252868.9350913902	6865	21669	23170
K562_skew	[0.2,0.5)	pELS	K562	94691	94680	13839.596	6294.238512	94584	35245.591011747376	392791.4748833551	10776	37901	37674
K562_skew	[0.2,0.5)	pELS	MCF-7	63748	63738	9206.986	3757.434416	63748	32705.87700001397	303317.11318970565	8972	26528	29461
K562_skew	[0.2,0.5)	pELS	SK-N-SH	59017	59009	8179.767	2691.180905	59016	35478.38100830383	313271.851748099	9254	24765	28500
K562_skew	[0.5,1.0)	Inactive cCRE	H1	811985	811498	165849.44	184343.931156	809683	-49521.99295042967	1812864.2239254434	34580	77829	121826
K562_skew	[0.5,1.0)	Inactive cCRE	HCT116	808831	808351	164808.297	182415.879117	806541	-42821.68595625787	1852838.3538675914	35793	77337	119831
K562_skew	[0.5,1.0)	Inactive cCRE	HepG2	818266	817778	166452.048	184086.467436	815958	-40362.16895168928	1888386.701842807	36705	78531	125447
K562_skew	[0.5,1.0)	Inactive cCRE	K562	773640	773165	158284.544	176964.67585	771401	-47275.52495625803	1755242.0481949348	33319	68770	111348
K562_skew	[0.5,1.0)	Inactive cCRE	MCF-7	804713	804233	163776.985	181585.362977	802385	-44830.36894629349	1811437.6103680239	34475	74254	121176
K562_skew	[0.5,1.0)	Inactive cCRE	SK-N-SH	793117	792639	161738.734	180831.843776	790783	-63338.82092526672	1700854.2895307676	30868	69659	116504
K562_skew	[0.5,1.0)	Other cCREs	H1	49702	49689	8371.922	6502.133084	49622	7481.209005605311	189255.26111956604	4421	9289	18993
K562_skew	[0.5,1.0)	Other cCREs	HCT116	33078	33069	5746.36	4929.787314	32998	1081.0070098688595	101488.29649336287	2173	4452	12758
K562_skew	[0.5,1.0)	Other cCREs	HepG2	33141	33132	5742.5779999999995	4732.959454	33080	1572.8700053539346	104167.03381499999	2294	5734	12356
K562_skew	[0.5,1.0)	Other cCREs	K562	54735	54718	9971.19	8932.119254000001	54634	2136.9680169746293	161741.69733062282	3530	8808	18249
K562_skew	[0.5,1.0)	Other cCREs	MCF-7	40197	40184	7508.819	7020.213675	40151	-1860.5609828414194	137022.78367982229	2700	6882	12315
K562_skew	[0.5,1.0)	Other cCREs	SK-N-SH	59748	59732	11156.058	9558.662376	59697	11790.253986651305	249688.437256764	6101	13441	19215
K562_skew	[0.5,1.0)	PLS	H1	15964	15962	2138.273	616.911017	15951	12956.950999803956	130787.18775213022	3463	6726	8223
K562_skew	[0.5,1.0)	PLS	HCT116	14382	14380	1934.171	594.611511	14376	10356.171004624919	112156.680200746	2902	6248	7486
K562_skew	[0.5,1.0)	PLS	HepG2	13094	13092	1768.343	575.246349	13081	8880.479008160997	103726.55686798388	2600	5757	6780
K562_skew	[0.5,1.0)	PLS	K562	14857	14854	2023.914	634.870596	14851	10411.458001017341	112719.71768368346	2959	6449	7682
K562_skew	[0.5,1.0)	PLS	MCF-7	16000	15998	2180.377	658.587241	15987	13052.801996178692	124400.56795768041	3421	6859	8300
K562_skew	[0.5,1.0)	PLS	SK-N-SH	17922	17918	2446.237	718.405423	17909	15547.243999854092	142193.76794950382	3955	7508	9215
K562_skew	[0.5,1.0)	dELS	H1	8566	8565	1441.264	1120.433372	8557	3492.5510005141837	44589.79489120064	1101	1643	3501
K562_skew	[0.5,1.0)	dELS	HCT116	22738	22731	4311.024	4155.161214	22713	3669.1660046526263	84806.4325829272	1985	4437	9294
K562_skew	[0.5,1.0)	dELS	HepG2	17362	17361	3185.16	2839.633478	17348	3607.0400003106347	70278.18643282921	1649	3550	6252
K562_skew	[0.5,1.0)	dELS	K562	26686	26683	5131.641	4912.838309	26660	3144.808995414759	91250.45453047687	2027	4904	9116
K562_skew	[0.5,1.0)	dELS	MCF-7	16794	16791	3128.594	2836.356186	16775	3082.1919964316753	71011.49728165107	1729	3795	6796
K562_skew	[0.5,1.0)	dELS	SK-N-SH	8756	8756	1567.77	1254.302538	8751	4788.11299653945	54151.73533272946	1405	1945	4136
K562_skew	[0.5,1.0)	non-cCRE	H1	1270976	1270070	253564.361	284875.714089	1259669	-231647.09965537747	1644524.346431946	15508	50906	16945
K562_skew	[0.5,1.0)	non-cCRE	HCT116	1270976	1270070	253564.361	284875.714089	1259669	-231647.09965537747	1644524.346431946	15508	50906	16945
K562_skew	[0.5,1.0)	non-cCRE	HepG2	1270976	1270070	253564.361	284875.714089	1259669	-231647.09965537747	1644524.346431946	15508	50906	16945
K562_skew	[0.5,1.0)	non-cCRE	K562	1270976	1270070	253564.361	284875.714089	1259669	-231647.09965537747	1644524.346431946	15508	50906	16945
K562_skew	[0.5,1.0)	non-cCRE	MCF-7	1270976	1270070	253564.361	284875.714089	1259669	-231647.09965537747	1644524.346431946	15508	50906	16945
K562_skew	[0.5,1.0)	non-cCRE	SK-N-SH	1270976	1270070	253564.361	284875.714089	1259669	-231647.09965537747	1644524.346431946	15508	50906	16945
K562_skew	[0.5,1.0)	pELS	H1	10611	10611	1438.397	485.122541	10609	7579.104007874612	70972.08252601292	1903	4421	5218
K562_skew	[0.5,1.0)	pELS	HCT116	17799	17794	2439.444	973.092014	17794	9703.164000479856	97178.78706972626	2615	7434	8392
K562_skew	[0.5,1.0)	pELS	HepG2	14965	14962	2091.167	834.224453	14955	8289.602001232095	81910.0712557336	2220	6336	6926
K562_skew	[0.5,1.0)	pELS	K562	26910	26905	3828.007	1624.027161	26876	13570.11200621969	127514.63247463526	3633	10977	11366
K562_skew	[0.5,1.0)	pELS	MCF-7	19124	19119	2644.521	968.011091	19124	12543.757999892925	104596.09092717458	3143	8118	9174
K562_skew	[0.5,1.0)	pELS	SK-N-SH	17285	17280	2330.497	705.317057	17282	13201.032005590276	101580.32014458813	3139	7355	8691
K562_skew	[1.0,1.5)	Inactive cCRE	H1	158440	158354	33787.989	40444.064223	158012	-11912.511979236155	354397.41657706903	6776	15738	25479
K562_skew	[1.0,1.5)	Inactive cCRE	HCT116	157854	157770	33382.183	39552.642545	157422	-10642.280985697054	361499.53431330447	7012	15708	25046
K562_skew	[1.0,1.5)	Inactive cCRE	HepG2	159855	159767	33979.398	40452.428122	159420	-9931.34198698402	368898.50113710953	7249	15957	26241
K562_skew	[1.0,1.5)	Inactive cCRE	K562	150715	150631	32305.639	39014.580419	150296	-11830.008983623125	341884.4008974188	6526	13966	23478
K562_skew	[1.0,1.5)	Inactive cCRE	MCF-7	156744	156657	33171.794	39476.06688	156309	-11158.08598502085	352225.79078032303	6746	15050	25355
K562_skew	[1.0,1.5)	Inactive cCRE	SK-N-SH	154153	154069	32872.366	39667.878462	153721	-15000.850979247827	330066.6821736304	5976	14096	24338
K562_skew	[1.0,1.5)	Other cCREs	H1	9836	9834	1738.886	1502.68152	9824	1871.459000446136	37683.261465370095	948	1936	3905
K562_skew	[1.0,1.5)	Other cCREs	HCT116	6115	6115	1265.694	1455.43692	6109	380.9090027550702	17940.889948842232	443	848	2451
K562_skew	[1.0,1.5)	Other cCREs	HepG2	6249	6249	1089.808	988.586238	6246	642.1950040092927	20735.797182348393	481	1137	2398
K562_skew	[1.0,1.5)	Other cCREs	K562	10627	10625	1982.875	1888.466445	10612	1025.310002283892	31655.72563612068	771	1767	3550
K562_skew	[1.0,1.5)	Other cCREs	MCF-7	7892	7891	1660.191	1859.290323	7886	-182.00199794408422	25978.268729506854	562	1421	2435
K562_skew	[1.0,1.5)	Other cCREs	SK-N-SH	12163	12158	2325.52	2113.236366	12156	2966.4869966264814	49761.86698733559	1326	2734	3889
K562_skew	[1.0,1.5)	PLS	H1	2683	2682	363.603	108.340691	2682	2690.3539983299534	23144.019905662833	659	1104	1360
