skew_type	skew_bin	ccre_class	mut_class	af_class	n_active_trained	n_active_untrained	n_active_all	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	SINGLETON	3	0	3	121	121	17.754	3.234462	121	140.6450003944338	707.4474968431866	27	23	59
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	SINGLETON	3	1	4	271	271	41.554	8.106442	271	437.72799843852397	2610.693250056689	80	60	158
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	SINGLETON	3	2	5	769	769	118.107	22.356919	767	1728.183000151302	11660.895932214617	291	146	534
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	SINGLETON	3	3	6	2871	2871	440.119	82.181391	2869	6422.451992978459	44186.83019960256	1118	582	2097
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	0	0	0	65721	65721	10717.562	2527.253526	65580	10031.521984102084	151190.67254551064	3774	4629	15343
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	0	1	1	7210	7210	1168.924	271.700748	7196	2960.48799730558	24098.83243165424	691	728	2999
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	0	2	2	1068	1068	165.15	34.047444	1050	498.1610011031151	4617.692670579548	135	133	559
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	0	3	3	156	156	23.506	4.220424	156	182.01700016017998	1133.706372675889	41	30	92
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	1	0	1	8822	8822	1453.541	342.666353	8807	3273.0489939922713	28771.63451028278	843	1046	3276
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	1	1	2	3490	3490	566.602	128.982482	3485	2163.802000987112	16899.834368567255	474	486	1672
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	1	2	3	1254	1254	196.32	40.160462	1250	1031.696997186402	7399.348020074893	211	201	695
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	1	3	4	406	406	65.398	14.354948	403	426.2750014082996	2856.828758722113	86	67	243
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	2	0	2	941	941	154.429	35.624973	938	587.884999649017	4131.749729917449	130	168	437
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	2	1	3	1082	1082	177.906	43.039514	1081	1271.5579963126213	9573.033721197111	234	200	642
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	2	2	4	979	979	159.44899999999998	38.431363	978	1264.5809930311523	8713.948056487816	239	226	608
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	2	3	5	716	716	117.518	25.601632000000002	715	840.8429995141925	5313.502774116016	170	129	459
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	3	0	3	69	69	11.462	2.8027100000000003	69	110.07399888243528	668.8606271950134	20	10	34
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	3	1	4	209	209	34.123	7.383771	209	338.5340021137382	2243.3799343547453	66	55	138
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	3	2	5	528	528	86.999	19.501007	528	1051.5979974324582	7538.681551483455	187	109	369
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-ti	ULTRARARE	3	3	6	1820	1820	292.371	58.867661	1819	4105.346004288059	28712.665894364018	730	373	1357
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	0	0	0	3036	3036	193.072	21.365406	3032	-703.9049997966506	5630.0110318646	82	298	644
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	0	1	1	295	295	18.134	2.041816	295	-39.918999361805625	808.8446384571467	13	40	113
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	0	2	2	37	37	2.08	0.172468	37	1.3849997241049847	172.98867537423413	3	5	22
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	0	3	3	4	4	0.16299999999999998	0.008029	4	0.42400018125772165	9.095921937307615	0	2	2
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	1	0	1	353	353	22.617	2.285661	351	-69.0999996108003	632.8299075296027	7	49	126
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	1	1	2	162	162	11.317	1.201207	162	3.5420000650920023	527.6087373949007	12	33	78
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	1	2	3	39	39	2.143	0.162609	39	6.497999692335708	76.89114917921508	4	7	21
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	1	3	4	16	16	0.883	0.063139	15	12.284999947994955	70.40744297610254	2	2	5
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	2	0	2	37	37	2.439	0.257065	37	3.7109997626394	60.55830376911887	3	14	13
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	2	1	3	40	40	2.786	0.313522	40	4.786000030115237	237.5522793094525	3	10	22
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	2	2	4	41	41	3.479	0.546139	41	15.822999566793463	222.87684114918434	6	13	20
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	2	3	5	26	26	1.565	0.129497	26	-18.336999706923972	137.88386936854104	2	8	15
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	3	0	3	5	5	0.255	0.019051000000000002	5	-7.2249997854232815	45.54763273059373	0	0	2
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	3	1	4	4	4	0.47000000000000003	0.06465	4	2.3299999199807684	12.42272346708868	1	2	3
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	3	2	5	16	16	0.913	0.072979	16	4.022000011987988	49.344438406854	1	2	9
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	COMMON	3	3	6	58	58	3.468	0.265084	58	22.816000171937038	250.49813539388936	6	20	38
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	0	0	0	3487	3487	224.703	29.304831	3470	-264.63399942021346	8174.013070851119	153	252	796
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	0	1	1	356	356	23.279	2.560499	356	37.826000815024585	625.3104828415326	19	37	151
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	0	2	2	58	58	3.461	0.305149	58	6.395999822765619	277.5026599421462	6	5	33
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	0	3	3	9	9	0.476	0.036892	9	6.367999874055391	44.31466107782773	2	1	7
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	1	0	1	489	489	35.553	5.586033	489	-4.6029998643789725	1203.8566061144995	24	70	178
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	1	1	2	188	188	12.427	1.412699	188	75.25400013709437	1250.346762221324	23	24	94
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	1	2	3	73	73	5.603	0.6975830000000001	73	47.00799934193493	388.6622336226536	12	8	47
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	1	3	4	17	17	0.952	0.08518	17	12.865999661386017	48.75424905898085	2	2	8
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	2	0	2	44	44	2.94	0.273942	44	13.458999760448933	175.08225653210215	6	7	22
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	2	1	3	59	59	3.99	0.505556	59	32.82400053832682	413.14432160153166	9	13	31
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	2	2	4	60	60	4.8260000000000005	0.7332420000000001	60	74.67599993478504	499.37394125825836	13	9	43
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	2	3	5	34	34	2.403	0.444391	34	18.610999915283166	120.92848690595109	5	8	14
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	3	0	3	3	3	0.169	0.012849000000000001	3	2.1370000839233434	7.943347447040573	1	0	2
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	3	1	4	10	10	1.012	0.153606	10	21.89099977910519	135.5078701747359	3	0	5
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	3	2	5	19	19	1.173	0.103011	19	23.383999764919263	140.30754387507227	4	6	12
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	LOW_FREQ	3	3	6	93	93	6.83	1.33147	93	35.68999980750952	702.2890258917184	16	20	53
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	0	0	0	8804	8804	569.046	70.779578	8777	-311.04899990290863	18651.14750682365	399	668	2095
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	0	1	1	989	989	67.421	9.521819	986	100.5959998583421	2531.085855283462	67	95	431
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	0	2	2	119	119	8.112	0.915638	117	26.664999284781523	260.0913938440839	11	12	58
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	0	3	3	21	21	1.388	0.120444	21	14.684999853372572	71.78585551236313	3	2	11
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	1	0	1	1173	1173	78.361	10.258071	1170	152.26499882980713	3240.301045327419	72	157	447
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	1	1	2	476	476	34.694	5.9503	476	51.348996945423934	1778.087381593171	40	79	228
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	1	2	3	156	156	10.722	1.4848459999999999	156	84.22699930449012	664.3835675915435	19	29	92
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	1	3	4	54	54	3.9899999999999998	0.501224	54	59.94599992781877	378.19357473575417	12	14	31
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	2	0	2	135	135	9.751	1.682103	135	14.322000702843088	519.2550227518711	12	25	75
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	2	1	3	165	165	11.998999999999999	2.154841	165	130.9500003652648	850.8576932217485	25	31	97
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	2	2	4	141	141	10.161	1.311567	141	109.06799972429879	1137.8700029708518	25	26	86
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	2	3	5	104	104	8.68	1.908534	104	74.88400033512148	660.6949786255727	17	25	70
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	3	0	3	13	13	1.101	0.10652700000000001	13	3.242000170052062	76.98739381015771	2	2	6
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	3	1	4	27	27	2.81	0.701348	27	25.376000130549063	217.68664632314187	6	7	15
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	3	2	5	63	63	5.13	1.038566	63	103.51999996043735	837.9268662664751	16	9	46
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	RARE	3	3	6	246	246	18.595	2.413293	246	210.24599866347867	2080.6805423898913	52	56	162
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	0	0	0	98067	98067	5701.52	547.695074	97860	6928.005008089587	236626.04705088155	5193	7124	23215
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	0	1	1	10390	10390	600.478	58.33319	10366	2461.7600003565885	30918.07777407243	807	1014	4278
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	0	2	2	1526	1526	87.282	8.2102	1516	606.4120012812781	6171.856917396984	171	201	804
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	0	3	3	228	228	13.194	1.228894	228	119.67100139916866	1110.8114860951773	40	36	126
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	1	0	1	13291	13291	806.154	80.973136	13275	3150.8249835574547	45513.49603355058	1108	1768	4883
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	1	1	2	5346	5346	326.916	33.93966	5335	2541.047996564071	23822.170558580194	635	797	2628
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	1	2	3	1952	1952	119.926	12.559524	1948	1042.0810005003589	9511.068385412394	264	341	1124
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	1	3	4	670	670	41.603	4.160579	664	480.58399725309573	3795.050685801855	118	121	402
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	2	0	2	1446	1446	87.693	8.313337	1446	759.8860028514172	7136.973256585273	197	295	713
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	2	1	3	1574	1574	97.373	10.937831	1569	1233.3469981083183	9680.212497076467	265	292	910
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	2	2	4	1469	1469	93.56400000000001	9.689494	1469	1424.6709995542192	10584.205174020313	311	309	922
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	2	3	5	1157	1157	73.657	8.048505	1157	1070.2109967311856	8557.99087811252	221	217	703
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	3	0	3	104	104	6.171	0.512881	104	113.62299975194028	785.1184677893596	24	6	61
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	3	1	4	305	305	19.007	1.755743	305	411.45699597965006	3015.6116694340544	75	63	196
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	3	2	5	723	723	47.768	5.199564	723	1037.430997945368	7683.804857895661	190	119	488
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	SINGLETON	3	3	6	3007	3007	195.397	20.202961000000002	3004	4133.469002794705	34195.72482240025	846	653	2042
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	0	0	0	56038	56038	3573.265	416.182541	55899	1642.9669953583514	132354.57439072957	2819	4040	13267
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	0	1	1	5928	5928	382.786	45.132568	5907	1036.2799996325048	17750.941317538916	444	579	2488
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	0	2	2	832	832	53.728	6.3065560000000005	825	250.8070007403148	2909.849073299976	78	94	439
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	0	3	3	134	134	8.219	0.829767	134	73.43500022019727	622.5678527769591	20	18	66
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	1	0	1	7764	7764	518.975	63.865627	7749	1110.2660021373304	24722.06045558167	574	974	2943
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	1	1	2	3019	3019	190.214	20.204186	3007	1160.19100024621	13178.279366849178	337	462	1519
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	1	2	3	1108	1108	78.437	9.639359	1106	474.54300036653865	5491.13777791319	132	200	631
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	1	3	4	385	385	27.529	4.190177	385	263.62899869377713	2070.0546123970767	67	68	234
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	2	0	2	857	857	63.603	9.607823	856	309.07999904640013	3862.8075968392677	97	177	423
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	2	1	3	967	967	72.305	12.499413	965	738.5749983012208	5995.117568700421	161	210	561
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	2	2	4	892	892	63.354	8.162906	892	683.896998818964	5557.70340766597	147	161	562
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	2	3	5	698	698	50.768	7.070698	697	576.808999220375	4333.548850470273	129	122	438
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	3	0	3	59	59	4.584	0.66164	59	33.895000144373675	325.19696509745705	7	13	33
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	3	1	4	175	175	12.927	1.893437	175	222.29099740879602	1608.3580088517958	48	30	113
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	3	2	5	464	464	34.391	4.103145	464	776.9589983567129	5877.0409483452	139	83	319
SKNSH_skew	[-1.0,-0.5)	dELS	non-CpG-tv	ULTRARARE	3	3	6	1701	1701	127.818	16.686758	1700	2091.1060011057425	17502.34202098491	417	331	1204
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	COMMON	0	0	0	2	0	0	0	1	-0.460999995470047	0.212520995823383	0	0	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	COMMON	1	1	2	3	0	0	0	3	-2.72800011187792	4.02701431324936	0	0	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	LOW_FREQ	0	0	0	5	0	0	0	5	-3.3750000968575544	6.816447404515622	0	1	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	LOW_FREQ	0	1	1	1	0	0	0	0	0	0	0	0	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	RARE	0	0	0	9	0	0	0	8	-4.646999955177314	12.598264761314397	0	1	1
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	RARE	0	1	1	1	0	0	0	0	0	0	0	0	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	RARE	0	2	2	1	0	0	0	0	0	0	0	0	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	RARE	1	0	1	3	0	0	0	3	-0.861999988555911	2.7097338366184247	0	0	3
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	RARE	1	1	2	1	0	0	0	1	0.128999993205071	0.0166409982469082	0	0	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	SINGLETON	0	0	0	40	0	0	0	32	-14.549000307917586	41.88416430345429	0	3	11
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	SINGLETON	0	1	1	4	0	0	0	0	0	0	0	0	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	SINGLETON	0	2	2	2	0	0	0	0	0	0	0	0	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	SINGLETON	1	0	1	4	0	0	0	4	0.35799992084502597	2.6503898974514013	0	0	2
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	SINGLETON	1	1	2	2	0	0	0	2	0.451999992132186	0.1205839967641834	0	0	2
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	SINGLETON	2	1	3	1	0	0	0	0	0	0	0	0	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	SINGLETON	3	2	5	1	0	0	0	1	-1.02199995517731	1.04448390838242	0	0	1
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	SINGLETON	3	3	6	1	0	0	0	1	0.129999995231628	0.0168999987602234	0	1	1
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	ULTRARARE	0	0	0	44	0	0	0	35	-12.386999979615211	42.280932588620324	0	6	6
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	ULTRARARE	0	1	1	2	0	0	0	1	-0.698000013828278	0.487204019304276	0	0	0
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	ULTRARARE	0	2	2	2	0	0	0	0	0	0	0	0	1
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	ULTRARARE	1	0	1	6	0	0	0	6	-7.360000059008599	29.072264325051083	0	0	3
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	ULTRARARE	1	1	2	7	0	0	0	7	-0.39100004732608795	1.6290331098659045	0	0	4
SKNSH_skew	[-1.0,-0.5)	dELS	unknown	ULTRARARE	1	3	4	1	0	0	0	1	0.10700000077486	0.0114490001658201	0	0	0
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-CGI	COMMON	0	0	0	78	78	120.42999999999999	230.671266	77	-49.98600027721841	294.76254608727567	3	25	8
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-CGI	LOW_FREQ	0	0	0	124	124	199.735	422.437981	123	-49.7590001937934	481.12378651735577	4	30	10
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-CGI	RARE	0	0	0	343	343	572.38	1227.68374	335	-206.3099979773399	1319.7024331611624	11	98	46
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-CGI	SINGLETON	0	0	0	1106	1106	944.761	1449.938231	1101	233.80999790900395	5996.265423645793	134	384	362
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-CGI	ULTRARARE	0	0	0	1569	1569	2103.95	4068.528708	1559	-258.73900051671086	6540.988100885505	118	421	305
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-nonCGI	COMMON	0	0	0	17506	17506	36238.33	83929.92044	17374	-16857.070979370397	47496.09471918935	38	839	217
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-nonCGI	LOW_FREQ	0	0	0	23156	23156	53374.498999999996	130104.575111	22956	-21556.14098145977	61931.76110100658	72	948	282
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-nonCGI	RARE	0	0	0	67605	67605	156670.73799999998	383163.469458	66999	-62781.39893522954	180405.22316105818	208	2819	915
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-nonCGI	SINGLETON	0	0	0	52314	52314	105768.48300000001	229897.820297	52063	-43314.33095082944	129305.53846650034	247	2786	1109
SKNSH_skew	[-1.0,-0.5)	non-cCRE	CpG-nonCGI	ULTRARARE	0	0	0	231277	231277	511693.44	1197852.319376	229948	-207507.2137915613	605535.7814620379	875	10415	3756
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-ti	COMMON	0	0	0	9818	9818	1637.672	413.54564	9701	-3434.499999747262	15138.404470502244	97	467	148
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-ti	LOW_FREQ	0	0	0	10626	10626	1893.802	504.58858200000003	10436	-1353.867995275767	12396.588694383225	145	398	168
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-ti	RARE	0	0	0	25574	25574	4650.493	1272.342047	25151	-2861.579987671227	30968.577268011646	359	1007	491
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-ti	SINGLETON	0	0	0	221972	221972	35655.352	7717.606344	219651	-3903.2089504543687	240199.8079134443	3563	8373	4614
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-ti	ULTRARARE	0	0	0	154131	154131	27509.885	7122.027885	152024	-10563.800925349118	177549.59323849372	2294	5915	3067
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-tv	COMMON	0	0	0	8251	8251	551.313	66.472593	8115	-3300.7979949273863	12755.645134530523	66	417	156
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-tv	LOW_FREQ	0	0	0	8877	8877	609.308	79.159382	8686	-2314.317996088299	12243.21617261455	87	353	160
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-tv	RARE	0	0	0	21614	21614	1517.905	212.839679	21171	-4542.621985861916	30241.556747740102	293	913	475
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-tv	SINGLETON	0	0	0	228776	228776	14258.064	1495.105394	225928	-32526.822925113964	298381.8802659625	3278	9494	5139
SKNSH_skew	[-1.0,-0.5)	non-cCRE	non-CpG-tv	ULTRARARE	0	0	0	135786	135786	9257.051	1128.659641	133629	-24989.157938459448	183122.81745683268	1851	5701	3063
SKNSH_skew	[-1.0,-0.5)	non-cCRE	unknown	COMMON	0	0	0	49	0	0	0	19	-15.434000335633757	77.60681199949818	0	2	3
SKNSH_skew	[-1.0,-0.5)	non-cCRE	unknown	LOW_FREQ	0	0	0	112	0	0	0	20	-10.251000173389922	21.790899645406977	0	1	4
SKNSH_skew	[-1.0,-0.5)	non-cCRE	unknown	RARE	0	0	0	244	0	0	0	48	-23.460999628528942	47.61760326647062	0	3	15
SKNSH_skew	[-1.0,-0.5)	non-cCRE	unknown	SINGLETON	0	0	0	618	0	0	0	187	-40.166000273195095	157.30933933820475	1	13	54
SKNSH_skew	[-1.0,-0.5)	non-cCRE	unknown	ULTRARARE	0	0	0	760	0	0	0	173	-78.56600023061037	262.92467900084966	0	7	47
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	0	0	0	14	14	14.054	22.221142	14	-21.095999918878075	83.50713279557567	0	5	0
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	0	1	1	2	2	1.4649999999999999	1.313237	2	-0.6229999810457231	0.5892249736726284	0	0	0
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	1	0	1	10	10	10.328	18.577524	10	-4.334000095725055	18.424318560052644	1	5	2
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	1	1	2	4	4	2.1100000000000003	1.309306	4	-1.463000029325486	2.1352710245528255	0	1	2
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	1	2	3	1	1	0.357	0.127449	1	-1.71599996089935	2.94465586580658	0	0	0
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	1	3	4	1	1	0.236	0.055696	1	-0.180000007152557	0.0324000025749207	0	1	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	2	0	2	1	1	1.238	1.532644	1	-0.324999988079071	0.105624992251396	0	1	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	2	1	3	3	3	1.3479999999999999	0.655818	3	1.9339998960495002	6.55414947900774	0	2	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	2	2	4	6	6	2.313	1.044055	6	-1.338999807834636	25.867194575779465	1	3	3
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	2	3	5	1	1	0.274	0.075076	1	-2.03699994087219	4.14936875911332	0	1	0
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	3	1	4	2	2	0.6859999999999999	0.23569	2	2.82600009441376	4.8251883713836765	0	1	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	3	2	5	2	2	1.787	1.941965	2	0.40899997949600203	0.998944971613885	0	0	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	COMMON	3	3	6	12	12	4.973	3.6677950000000004	12	-3.4859999641776103	10.317259968256362	0	8	10
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	0	0	0	11	11	17.451	31.592811	11	-8.847000228241093	36.86174579853297	0	2	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	0	1	1	3	3	3.8979999999999997	10.609226000000001	3	-0.12200000882148804	0.6323339610610024	0	0	1
SKNSH_skew	[-1.0,-0.5)	pELS	CpG-CGI	LOW_FREQ	0	2	2	1	1	0.315	0.099225	1	-0.248999997973442	0.0620009989907742	0	1	1
