skew_type	skew_bin	ccre_class	af_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
SKNSH_skew	(-Inf,-1.5)	Other cCREs	LOW_FREQ	614	613	808.183	1899.657801	607	-393.1570005584509	1524.8259598352854	12	24	85
SKNSH_skew	(-Inf,-1.5)	Other cCREs	RARE	1594	1592	2423.25	5839.359668	1585	-1033.353001420386	3467.2759825123367	20	44	217
SKNSH_skew	(-Inf,-1.5)	Other cCREs	SINGLETON	7292	7289	2637.535	4432.285423	7240	-1000.009002930136	11496.501486580539	154	267	1094
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ULTRARARE	7480	7479	8452.848	19099.386168	7430	-3810.00499504886	17340.70658665575	104	287	1035
SKNSH_skew	(-Inf,-1.5)	PLS	COMMON	47	47	28.405	55.583819	47	35.36899949749938	336.8546830670493	11	23	24
SKNSH_skew	(-Inf,-1.5)	PLS	LOW_FREQ	111	111	72.547	138.763049	111	165.65200044959775	1363.5006251963764	31	39	66
SKNSH_skew	(-Inf,-1.5)	PLS	RARE	321	321	197.591	348.397623	320	609.6289975920228	4507.812846248069	114	116	182
SKNSH_skew	(-Inf,-1.5)	PLS	SINGLETON	3422	3421	837.639	728.489483	3418	11891.332995610896	83154.30187724126	1910	1374	2274
SKNSH_skew	(-Inf,-1.5)	PLS	ULTRARARE	2281	2281	972.413	1400.450883	2279	6707.466001707827	47957.10925457191	1141	904	1443
SKNSH_skew	(-Inf,-1.5)	dELS	COMMON	1292	1292	1415.367	3105.873783	1290	-620.7300012472555	3467.857328591006	41	142	436
SKNSH_skew	(-Inf,-1.5)	dELS	LOW_FREQ	1708	1708	2188.352	5023.743256	1705	-689.6260031395359	5078.1154671953345	67	172	649
SKNSH_skew	(-Inf,-1.5)	dELS	RARE	4667	4667	6379.915	14765.018614999999	4658	-1750.8589951213219	16363.000137191968	224	444	1716
SKNSH_skew	(-Inf,-1.5)	dELS	SINGLETON	22491	22489	7493.375	12361.888373	22448	5858.987996725484	80344.3156514433	1991	2188	9613
SKNSH_skew	(-Inf,-1.5)	dELS	ULTRARARE	22886	22885	24568.826	53786.238123999996	22863	-4239.493000788383	82216.13381407906	1365	2249	9051
SKNSH_skew	(-Inf,-1.5)	non-cCRE	COMMON	2386	2384	3188.329	7351.0041949999995	2363	-1800.7889990640113	5489.017476375854	8	98	37
SKNSH_skew	(-Inf,-1.5)	non-cCRE	LOW_FREQ	2975	2973	4730.361	11558.399335	2956	-2176.2689981716685	7421.853298850097	20	93	54
SKNSH_skew	(-Inf,-1.5)	non-cCRE	RARE	8295	8292	13867.212	33847.757504	8225	-6646.674996850897	21968.590795901287	48	298	163
SKNSH_skew	(-Inf,-1.5)	non-cCRE	SINGLETON	29860	29850	11295.034	19374.76967	29513	-5478.874993009492	43899.37529446344	402	1182	895
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ULTRARARE	34872	34857	44687.46	103304.908818	34563	-20692.90397976013	76182.07601901524	271	1317	751
SKNSH_skew	(-Inf,-1.5)	pELS	COMMON	141	141	124.461	243.312363	141	-49.448000345379135	447.5154836033072	6	35	59
SKNSH_skew	(-Inf,-1.5)	pELS	LOW_FREQ	158	158	151.333	322.458737	157	70.12599977105862	777.3450575372791	20	29	69
SKNSH_skew	(-Inf,-1.5)	pELS	RARE	569	569	578.113	1224.283353	569	176.44400131236765	3285.858645921773	70	158	244
SKNSH_skew	(-Inf,-1.5)	pELS	SINGLETON	3521	3521	1063.126	1470.570174	3518	4244.284000241432	32772.26763118648	783	957	1792
SKNSH_skew	(-Inf,-1.5)	pELS	ULTRARARE	3137	3137	2689.032	5397.684878	3137	1966.1379983014197	22889.402574389434	515	798	1479
SKNSH_skew	[-0.05,0.05)	Other cCREs	COMMON	389359	388922	129683.985	205148.814451	387440	-106496.95997155111	671319.121816834	8042	15322	13935
SKNSH_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	436503	435937	172286.84	302832.136672	433699	-61354.68497208145	721132.9328106269	10939	13508	16069
SKNSH_skew	[-0.05,0.05)	Other cCREs	RARE	1084985	1083414	480029.814	879091.308178	1078031	-146166.76489542957	1838975.0730092751	28571	34749	40115
SKNSH_skew	[-0.05,0.05)	Other cCREs	SINGLETON	9403570	9398663	1278886.808	759501.374836	9371358	462825.8936035117	13817486.272834519	304319	266319	338519
SKNSH_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	6333111	6328298	1948853.533	2941415.748393	6303689	-362137.20541274035	10133227.93800965	183468	189804	232140
SKNSH_skew	[-0.05,0.05)	PLS	COMMON	13173	13145	3190.688	3514.562658	13151	-2844.1560087180715	53708.61251666444	858	4658	3955
SKNSH_skew	[-0.05,0.05)	PLS	LOW_FREQ	16411	16339	4477.776	5454.0608	16384	201.14299427217276	74839.31193331437	1421	5188	5355
SKNSH_skew	[-0.05,0.05)	PLS	RARE	44098	42564	12366.479	15305.145351	44031	2695.929010259454	214918.37183689917	4272	14371	14081
SKNSH_skew	[-0.05,0.05)	PLS	SINGLETON	381946	381540	58346.592	31064.20778	381675	129204.74191940976	1698649.2218005059	44734	120527	123356
SKNSH_skew	[-0.05,0.05)	PLS	ULTRARARE	267798	265203	64566.05	67105.608436	267549	57513.18295359973	1269923.6981362165	29686	85786	88358
SKNSH_skew	[-0.05,0.05)	dELS	COMMON	849700	849301	273779.219	411267.308783	848446	-183410.9879766788	1855132.8284090033	27788	72156	80884
SKNSH_skew	[-0.05,0.05)	dELS	LOW_FREQ	978811	978296	378278.307	634269.219601	977290	-70992.00803760775	2208227.3187517407	41304	67719	96778
SKNSH_skew	[-0.05,0.05)	dELS	RARE	2461083	2459776	1057988.94	1844590.97555	2457327	-165328.78515546102	5849555.397810253	109383	171501	245588
SKNSH_skew	[-0.05,0.05)	dELS	SINGLETON	21861054	21856229	3043500.010999997	1953536.6558550023	21835326	3205162.3541390602	46990322.78344342	1179943	1464342	2022029
SKNSH_skew	[-0.05,0.05)	dELS	ULTRARARE	14739618	14735516	4717909.326	7070826.775739996	14719912	220002.6258124014	34022654.34349743	718686	1017146	1422595
SKNSH_skew	[-0.05,0.05)	non-cCRE	COMMON	6124800	6118923	1992887.394	3151139.781984	6061424	-2078878.4784271023	8890386.042590102	58516	167340	19739
SKNSH_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	6841490	6834083	2604373.051	4589044.831243	6748207	-1409651.9494302983	8789087.446612207	80254	148609	23268
SKNSH_skew	[-0.05,0.05)	non-cCRE	RARE	16945317	16927881	7222869.334	13313715.999674013	16699973	-3464255.237135691	22007083.30318207	204311	374334	58853
SKNSH_skew	[-0.05,0.05)	non-cCRE	SINGLETON	145622289	145572816	19242352.82299994	10316111.188649036	144165947	-5007060.449127633	147758712.23646778	2189547	3017114	478386
SKNSH_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	98350482	98300055	28475743.18500002	41799127.559752956	97138090	-12704111.062867448	114677316.6827907	1306974	2120225	337332
SKNSH_skew	[-0.05,0.05)	pELS	COMMON	113507	113399	31652.564	41818.824694	113338	-26049.45498009583	263852.5162388525	3700	26839	13889
SKNSH_skew	[-0.05,0.05)	pELS	LOW_FREQ	132926	132796	43792.551	64605.716743	132648	-10915.266991984105	320537.59116110665	5559	27151	17101
SKNSH_skew	[-0.05,0.05)	pELS	RARE	339369	338784	121026.089	185659.001697	338808	-18829.216020472482	854023.3344572553	15654	70643	44344
SKNSH_skew	[-0.05,0.05)	pELS	SINGLETON	3084939	3083119	443324.66	269011.817088	3082522	436994.84792549943	6887495.621963127	171509	643539	390172
SKNSH_skew	[-0.05,0.05)	pELS	ULTRARARE	2071099	2067867	581775.844	761648.6718039999	2068947	48118.973044415005	4990826.7847441705	104810	435479	268901
SKNSH_skew	[-0.2,-0.05)	Other cCREs	COMMON	125079	124953	100759.60800000001	210858.07345	124116	-56835.58295786046	258357.69115420716	2033	5672	6155
SKNSH_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	146772	146519	142717.219	319537.530373	145322	-54068.54295889161	300645.69024346414	2840	5438	7385
SKNSH_skew	[-0.2,-0.05)	Other cCREs	RARE	384240	383624	411536.873	931973.7356509999	380261	-149879.43286958238	811545.684280475	7513	14822	19827
SKNSH_skew	[-0.2,-0.05)	Other cCREs	SINGLETON	2295155	2293574	493383.99	632041.154734	2283482	38381.12532463871	3491669.863640665	71126	74194	119913
SKNSH_skew	[-0.2,-0.05)	Other cCREs	ULTRARARE	1915108	1913293	1431742.736	2973673.237544	1901881	-458335.3995231895	3631769.400082173	46034	68996	99557
SKNSH_skew	[-0.2,-0.05)	PLS	COMMON	7377	7374	2943.416	4279.580234	7362	-1573.753991333884	31567.701615852642	545	2771	2721
SKNSH_skew	[-0.2,-0.05)	PLS	LOW_FREQ	9985	9968	4462.525	6839.545247	9969	1057.9730088564106	49003.91381976327	1101	3416	4004
SKNSH_skew	[-0.2,-0.05)	PLS	RARE	27700	27441	13014.704	20586.661328	27654	5959.543991381768	147603.53378551808	3411	9540	11350
SKNSH_skew	[-0.2,-0.05)	PLS	SINGLETON	218836	218656	44363.84	34345.559592	218683	121386.7899659138	1213572.075637813	34403	76510	93021
SKNSH_skew	[-0.2,-0.05)	PLS	ULTRARARE	165718	165098	62675.826	85832.290152	165573	58751.48398786459	915387.1053445725	23276	56981	69120
SKNSH_skew	[-0.2,-0.05)	dELS	COMMON	318958	318830	246585.271	490810.523731	318377	-133783.70597044664	851426.9150765114	9196	31178	44068
SKNSH_skew	[-0.2,-0.05)	dELS	LOW_FREQ	388497	388308	360060.976	764140.604428	387655	-125365.53100892052	1076928.224865948	14004	31677	56662
SKNSH_skew	[-0.2,-0.05)	dELS	RARE	1029539	1029040	1048962.417	2254931.691099	1027350	-344142.47992502933	2978571.1792524583	39082	85420	153294
SKNSH_skew	[-0.2,-0.05)	dELS	SINGLETON	6389511	6388161	1486770.1	1941674.352418	6379879	834698.0965889073	15083102.31746796	370418	504126	907034
SKNSH_skew	[-0.2,-0.05)	dELS	ULTRARARE	5450585	5449188	4174100.736	8354245.705678002	5441348	-1004388.179102963	14934955.351871226	245602	450011	799068
SKNSH_skew	[-0.2,-0.05)	non-cCRE	COMMON	1406341	1404995	1127784.746	2413522.692518	1387584	-694372.8984441165	2582311.049893834	12698	49317	8856
SKNSH_skew	[-0.2,-0.05)	non-cCRE	LOW_FREQ	1618766	1616570	1572294.9	3594472.712744	1589171	-645253.4703762427	2812533.073203814	17802	46052	11556
SKNSH_skew	[-0.2,-0.05)	non-cCRE	RARE	4236613	4231058	4554932.79	10533189.295980003	4156597	-1790429.160304803	7639627.30788658	46685	124118	30666
SKNSH_skew	[-0.2,-0.05)	non-cCRE	SINGLETON	25317651	25304629	5069796.556999993	6448375.5227869935	24997307	-580257.1071136165	28673108.685370658	456227	677054	184532
SKNSH_skew	[-0.2,-0.05)	non-cCRE	ULTRARARE	20961969	20946780	15397614.736999992	32461291.551671002	20658463	-5712847.754204838	32479628.20343619	286185	609611	159078
SKNSH_skew	[-0.2,-0.05)	pELS	COMMON	44078	44040	26351.41	46651.302540000004	44000	-15131.492988422862	118507.44291776104	1524	11289	7808
SKNSH_skew	[-0.2,-0.05)	pELS	LOW_FREQ	55021	54975	39182.309	74758.200437	54893	-11014.885976284511	161748.37629798998	2584	12629	10572
SKNSH_skew	[-0.2,-0.05)	pELS	RARE	146441	146173	112767.112	218295.619764	146168	-30419.013993819382	447492.86882062856	7246	33279	28445
SKNSH_skew	[-0.2,-0.05)	pELS	SINGLETON	1039396	1038814	240438.196	263762.540598	1038436	202748.25499761305	2864481.774286138	74814	251523	212939
SKNSH_skew	[-0.2,-0.05)	pELS	ULTRARARE	827080	826031	493018.098	872265.70128	826028	-48289.57993432389	2459587.764622547	48981	194264	165200
SKNSH_skew	[-0.5,-0.2)	Other cCREs	COMMON	22764	22739	19334.508	40520.638616	22585	-11853.737995718491	48273.51160273035	303	1180	1831
SKNSH_skew	[-0.5,-0.2)	Other cCREs	LOW_FREQ	27279	27215	27468.623	61287.857789	26979	-11828.09599777963	56534.01050246519	431	1150	2251
SKNSH_skew	[-0.5,-0.2)	Other cCREs	RARE	71761	71615	79757.432	180804.147976	71006	-31932.38397863483	152665.8500053422	1246	3144	6053
SKNSH_skew	[-0.5,-0.2)	Other cCREs	SINGLETON	408678	408353	96581.225	125806.254983	406154	-18220.26093681843	635936.6023741683	11043	14969	36478
SKNSH_skew	[-0.5,-0.2)	Other cCREs	ULTRARARE	356468	356103	280875.958	583674.783202	353690	-107462.28391436732	690934.6692789684	7371	14543	30836
SKNSH_skew	[-0.5,-0.2)	PLS	COMMON	2251	2245	771.105	994.175559	2249	227.95800080185305	10664.734521017648	251	982	986
SKNSH_skew	[-0.5,-0.2)	PLS	LOW_FREQ	3309	3307	1304.092	1907.73593	3306	1759.248004912865	19765.909288018633	584	1217	1624
SKNSH_skew	[-0.5,-0.2)	PLS	RARE	9458	9440	3773.544	5403.18344	9449	7126.742003122112	67257.981519652	1884	3522	4674
SKNSH_skew	[-0.5,-0.2)	PLS	SINGLETON	80324	80290	15249.011	10284.349773	80275	92075.43298034495	659496.820576132	19871	29680	41807
SKNSH_skew	[-0.5,-0.2)	PLS	ULTRARARE	58836	58757	19390.952	24409.087986	58794	54230.93899006269	461839.1695226329	13143	21714	30165
SKNSH_skew	[-0.5,-0.2)	dELS	COMMON	60931	60900	48481.612	96969.348174	60768	-27365.48898117094	160550.6837737851	1698	6734	12522
SKNSH_skew	[-0.5,-0.2)	dELS	LOW_FREQ	76724	76671	72123.198	153323.241756	76492	-24469.171010282356	212766.36595185823	2893	7030	17091
SKNSH_skew	[-0.5,-0.2)	dELS	RARE	205668	205517	211617.655	454708.748055	205113	-70274.78501724266	622403.5899293302	8556	19145	46667
SKNSH_skew	[-0.5,-0.2)	dELS	SINGLETON	1249211	1248809	305609.403	401000.047065	1246786	163793.71390097187	3324717.8011077065	79347	112785	281528
SKNSH_skew	[-0.5,-0.2)	dELS	ULTRARARE	1084003	1083589	848268.419	1700140.554007	1081624	-201342.62705066332	3205197.41040731	53642	100770	246958
SKNSH_skew	[-0.5,-0.2)	non-cCRE	COMMON	178692	178330	167483.469	354522.752109	176282	-108952.60193714478	362813.3917130889	1218	7840	1975
SKNSH_skew	[-0.5,-0.2)	non-cCRE	LOW_FREQ	213259	212509	240833.199	544750.689249	209155	-112714.12588837769	413110.5698360423	1770	7805	2554
SKNSH_skew	[-0.5,-0.2)	non-cCRE	RARE	569611	567956	701291.426	1602630.908704	559521	-316083.0717035046	1133059.698022839	4622	21200	7317
SKNSH_skew	[-0.5,-0.2)	non-cCRE	SINGLETON	2892329	2888198	762760.9990000001	1072243.659611	2855318	-348016.66904292605	3578290.5111469426	43420	102096	42863
SKNSH_skew	[-0.5,-0.2)	non-cCRE	ULTRARARE	2724513	2719667	2457860.055	5182623.882481	2687057	-1117611.607851696	4707530.78854737	28511	102142	37144
SKNSH_skew	[-0.5,-0.2)	pELS	COMMON	8813	8809	5329.278	9457.014768	8787	-2404.661003718734	24962.793044589016	405	2543	2237
SKNSH_skew	[-0.5,-0.2)	pELS	LOW_FREQ	11546	11532	8013.081999999999	14999.543088	11516	-1359.35498789826	40947.637955469836	758	2899	3349
SKNSH_skew	[-0.5,-0.2)	pELS	RARE	31327	31258	23562.87	44974.461473999996	31269	-2199.3460121878893	115886.89873736352	2287	7736	8959
SKNSH_skew	[-0.5,-0.2)	pELS	SINGLETON	223396	223264	51678.957	54347.493801000004	223174	86359.8530292234	859856.0898966974	23852	59208	69603
SKNSH_skew	[-0.5,-0.2)	pELS	ULTRARARE	178200	177973	103145.87	179599.495526	177928	20811.821013874127	674635.8713922295	15758	45691	53107
SKNSH_skew	[-1.0,-0.5)	Other cCREs	COMMON	6160	6156	6094.556	13159.341444	6113	-3495.966997664074	13476.503764188976	78	346	637
SKNSH_skew	[-1.0,-0.5)	Other cCREs	LOW_FREQ	7390	7383	8478.381	19270.367479	7331	-3610.2549998221243	15871.453569655863	106	314	858
SKNSH_skew	[-1.0,-0.5)	Other cCREs	RARE	19600	19578	24504.388	56515.486114	19420	-9672.186991028604	42937.83915156165	289	829	2195
SKNSH_skew	[-1.0,-0.5)	Other cCREs	SINGLETON	101517	101456	26988.641	37905.863351	100900	-5535.023977410979	171363.33206367656	2783	3768	12974
SKNSH_skew	[-1.0,-0.5)	Other cCREs	ULTRARARE	93698	93647	84747.59	181102.927904	93061	-31321.541967583573	191682.78234485674	1944	3844	11132
SKNSH_skew	[-1.0,-0.5)	PLS	COMMON	638	638	279.322	439.611604	638	293.6160014676861	3972.5947563023087	113	301	312
SKNSH_skew	[-1.0,-0.5)	PLS	LOW_FREQ	1133	1132	499.912	752.875304	1131	1084.3159991033613	8404.005484610212	258	445	589
SKNSH_skew	[-1.0,-0.5)	PLS	RARE	3018	3018	1384.001	2188.693779	3016	3830.44000893319	31246.465813867973	872	1101	1684
SKNSH_skew	[-1.0,-0.5)	PLS	SINGLETON	28142	28134	5510.832	4001.909674	28120	55791.74298196741	367241.85883903963	10353	10805	16396
SKNSH_skew	[-1.0,-0.5)	PLS	ULTRARARE	19809	19800	6897.587	9034.364871	19795	32984.47198647309	231166.09631583185	6494	7454	11272
SKNSH_skew	[-1.0,-0.5)	dELS	COMMON	16065	16060	14361.852	29341.039646	16039	-7913.144000522441	43888.62722668635	457	1852	4291
SKNSH_skew	[-1.0,-0.5)	dELS	LOW_FREQ	20724	20718	22232.901	48364.317280999996	20667	-7416.717992988649	64309.5426338143	878	1960	5956
SKNSH_skew	[-1.0,-0.5)	dELS	RARE	56397	56382	64374.525	141071.358457	56263	-19402.45600406545	182346.58025071697	2596	5591	16905
SKNSH_skew	[-1.0,-0.5)	dELS	SINGLETON	317965	317910	86846.477	122599.232661	317385	63155.62394039088	1030682.0315430955	24511	30080	98372
SKNSH_skew	[-1.0,-0.5)	dELS	ULTRARARE	290689	290627	255275.324	523739.28012	290059	-48787.03803088783	969432.6032755964	16706	28258	88597
SKNSH_skew	[-1.0,-0.5)	non-cCRE	COMMON	35702	35653	38547.745	84640.609939	35286	-23657.78897465791	75762.51368230888	204	1750	532
SKNSH_skew	[-1.0,-0.5)	non-cCRE	LOW_FREQ	42895	42783	56077.344	131110.761056	42221	-25284.33697319101	87074.48065416713	308	1730	624
SKNSH_skew	[-1.0,-0.5)	non-cCRE	RARE	115380	115136	163411.516	385876.334924	113704	-70415.37190636856	242982.67721323774	871	4840	1942
SKNSH_skew	[-1.0,-0.5)	non-cCRE	SINGLETON	504786	504168	156626.66	240560.470266	498930	-79550.71882876196	674040.801408891	7223	21050	11278
SKNSH_skew	[-1.0,-0.5)	non-cCRE	ULTRARARE	523523	522763	550564.326	1210171.53561	517333	-243397.477656117	973012.1049372507	5138	22459	10238
SKNSH_skew	[-1.0,-0.5)	pELS	COMMON	2140	2140	1523.109	2798.518365	2138	-702.1639983017233	7526.841216581691	108	611	664
SKNSH_skew	[-1.0,-0.5)	pELS	LOW_FREQ	3021	3020	2456.825	4766.081709	3012	-211.5890003137756	11741.23745193409	230	734	1050
SKNSH_skew	[-1.0,-0.5)	pELS	RARE	8034	8020	6749.626	13240.19457	8018	305.84100190037947	34955.57827862713	755	2078	2843
SKNSH_skew	[-1.0,-0.5)	pELS	SINGLETON	56154	56122	14146.569	15946.709261	56080	35465.14799742891	308861.7676519326	8362	15618	21865
SKNSH_skew	[-1.0,-0.5)	pELS	ULTRARARE	45712	45654	29873.954999999998	53811.849925	45627	11899.954001404461	221475.5976406739	5242	11921	16830
SKNSH_skew	[-1.5,-1.0)	Other cCREs	COMMON	1202	1201	1253.846	2724.277796	1191	-666.4330001970519	2414.519760847156	12	69	137
SKNSH_skew	[-1.5,-1.0)	Other cCREs	LOW_FREQ	1570	1570	1883.1879999999999	4428.486332	1555	-720.5570007057395	3275.092218644385	24	67	229
SKNSH_skew	[-1.5,-1.0)	Other cCREs	RARE	4122	4120	5467.842	12851.226782	4079	-2160.645000434482	8816.126522126104	54	175	560
SKNSH_skew	[-1.5,-1.0)	Other cCREs	SINGLETON	20841	20836	6096.026	9301.732338	20678	-1798.3849976856732	29664.51608229339	449	823	2923
SKNSH_skew	[-1.5,-1.0)	Other cCREs	ULTRARARE	19603	19599	18751.722	41474.329538	19425	-7271.225990800305	36732.82966541301	285	811	2596
SKNSH_skew	[-1.5,-1.0)	PLS	COMMON	142	142	70.592	119.75779800000001	141	25.10200003907086	929.9950078287769	23	58	62
SKNSH_skew	[-1.5,-1.0)	PLS	LOW_FREQ	258	257	110.214	174.997182	257	426.2140000090004	2851.290386107878	85	89	164
SKNSH_skew	[-1.5,-1.0)	PLS	RARE	753	751	363.686	598.292786	753	1401.651998579269	9684.572597194985	271	313	432
SKNSH_skew	[-1.5,-1.0)	PLS	SINGLETON	7741	7739	1658.476	1374.51664	7738	20808.607985842867	135354.4933892707	3622	3116	4961
SKNSH_skew	[-1.5,-1.0)	PLS	ULTRARARE	5474	5474	2111.131	2996.487097	5469	12610.53200286511	86192.98796487183	2277	2121	3347
SKNSH_skew	[-1.5,-1.0)	dELS	COMMON	3329	3327	3203.744	6784.730906	3321	-1683.8560027487122	9496.131680413346	93	385	1104
SKNSH_skew	[-1.5,-1.0)	dELS	LOW_FREQ	4318	4318	4963.637	11228.445557	4310	-1485.9289978081363	14258.323680420635	188	408	1547
SKNSH_skew	[-1.5,-1.0)	dELS	RARE	12000	11996	14825.994	33521.875588	11968	-3974.7930023936788	39028.44382511375	569	1166	4226
SKNSH_skew	[-1.5,-1.0)	dELS	SINGLETON	64585	64575	18966.156	28737.003672	64464	14657.264009871878	212363.43952076742	5300	6271	24488
SKNSH_skew	[-1.5,-1.0)	dELS	ULTRARARE	60744	60739	57643.315	122908.826003	60636	-9196.86499566841	200663.76128111186	3588	6104	22148
SKNSH_skew	[-1.5,-1.0)	non-cCRE	COMMON	6771	6769	8101.402	18341.272228	6703	-4222.124994674115	13474.262381243992	35	320	120
SKNSH_skew	[-1.5,-1.0)	non-cCRE	LOW_FREQ	8511	8500	12226.163	29467.247109	8427	-5340.0969980094815	18053.275312564918	50	357	153
SKNSH_skew	[-1.5,-1.0)	non-cCRE	RARE	23422	23407	36622.899	89467.585395	23174	-14259.866976667081	46953.44206334559	139	1131	419
SKNSH_skew	[-1.5,-1.0)	non-cCRE	SINGLETON	91236	91194	32465.099000000002	53816.933127	90255	-12852.732952299757	115246.56091520908	1219	4016	2290
SKNSH_skew	[-1.5,-1.0)	non-cCRE	ULTRARARE	101937	101880	120278.604	274508.47871	100980	-48321.52791421442	186848.05722736	867	4611	2102
SKNSH_skew	[-1.5,-1.0)	pELS	COMMON	447	446	299.81	540.096118	446	-141.27199832745836	1482.7992140791785	24	140	163
SKNSH_skew	[-1.5,-1.0)	pELS	LOW_FREQ	610	610	541.543	1127.032009	607	9.788999489974263	2793.365724658788	60	153	238
SKNSH_skew	[-1.5,-1.0)	pELS	RARE	1522	1520	1429.707	2899.809491	1520	61.698999823303986	7903.285789585016	159	416	603
SKNSH_skew	[-1.5,-1.0)	pELS	SINGLETON	10950	10942	3057.9320000000002	3854.79708	10939	9985.246998010203	77567.5838839039	2111	3051	4983
SKNSH_skew	[-1.5,-1.0)	pELS	ULTRARARE	9017	8999	6526.734	12378.816454	8997	4170.552015076625	55496.753227135785	1317	2357	3762
SKNSH_skew	[0.05,0.2)	Other cCREs	COMMON	110711	110619	24455.29	26638.373292	110039	-44500.04698144356	217771.4901039438	1803	4720	4973
SKNSH_skew	[0.05,0.2)	Other cCREs	LOW_FREQ	118560	118359	30665.248	39119.03075	117626	-25067.809986436154	209068.0887968672	2638	3957	5108
SKNSH_skew	[0.05,0.2)	Other cCREs	RARE	288453	287977	81622.593	111422.405707	286087	-56881.74296925313	507222.7191369624	6636	9843	12496
SKNSH_skew	[0.05,0.2)	Other cCREs	SINGLETON	2647716	2646171	344274.191	128624.819043	2636110	-154433.19384140687	4162329.656135195	72363	81739	115706
SKNSH_skew	[0.05,0.2)	Other cCREs	ULTRARARE	1750568	1749071	374520.506	372436.831416	1740631	-257669.29181207408	3004628.535741022	43724	56351	76590
SKNSH_skew	[0.05,0.2)	PLS	COMMON	6346	6328	1068.385	671.808661	6337	-1839.306007876527	27111.249408262247	403	2427	2208
SKNSH_skew	[0.05,0.2)	PLS	LOW_FREQ	7534	7523	1466.06	1173.683694	7532	174.66599615372277	32296.579591076315	722	2561	2749
SKNSH_skew	[0.05,0.2)	PLS	RARE	20258	19931	4019.924	3184.902454	20234	1635.0610021259622	110397.14889952193	2293	7094	7605
SKNSH_skew	[0.05,0.2)	PLS	SINGLETON	181717	181573	25237.68	9533.001554	181607	64206.62898320554	935247.229072291	24281	61945	67720
SKNSH_skew	[0.05,0.2)	PLS	ULTRARARE	124934	124272	23064.44	15671.595146	124847	29098.282983204368	671633.8590900125	15969	43296	47497
SKNSH_skew	[0.05,0.2)	dELS	COMMON	274482	274379	58107.514	57952.812853999996	274039	-103769.80499132631	695540.0044983387	7848	26100	32966
SKNSH_skew	[0.05,0.2)	dELS	LOW_FREQ	296982	296851	73359.283	86027.343127	296469	-53889.28301414825	735542.7302870207	11389	22242	35056
SKNSH_skew	[0.05,0.2)	dELS	RARE	737894	737604	198474.335	250074.133515	736562	-120907.14803050205	1867790.8411816044	30409	55767	87515
SKNSH_skew	[0.05,0.2)	dELS	SINGLETON	6964363	6963184	902963.961	353377.662305	6955646	4983.498495562324	16259098.725771064	336949	515956	796291
SKNSH_skew	[0.05,0.2)	dELS	ULTRARARE	4574904	4573939	990403.602	981103.97618	4568231	-486536.9403801761	11423397.542965626	203591	344285	531493
SKNSH_skew	[0.05,0.2)	non-cCRE	COMMON	1310014	1308920	270743.345	271434.684991	1294382	-572493.8127471107	2270897.329674357	11269	43014	6639
SKNSH_skew	[0.05,0.2)	non-cCRE	LOW_FREQ	1428702	1427326	337759.039	398477.102591	1406302	-351454.31866467465	1976827.7827854084	15550	36542	7363
SKNSH_skew	[0.05,0.2)	non-cCRE	RARE	3495737	3492015	903073.202	1163094.661086	3437782	-819540.9681971135	4829231.863609305	39523	91426	18200
SKNSH_skew	[0.05,0.2)	non-cCRE	SINGLETON	31853486	31842672	4070790.364999989	1364595.3735670012	31493680	-3466618.321160783	36539990.37117048	428678	782950	164006
SKNSH_skew	[0.05,0.2)	non-cCRE	ULTRARARE	21133091	21121860	4227110.592999995	3864374.448303004	20833262	-3884953.7101511625	27234561.047474656	258205	533287	110168
SKNSH_skew	[0.05,0.2)	pELS	COMMON	38317	38287	7268.102	6221.265748	38272	-13226.051997588835	100235.70606109814	1217	9817	5984
SKNSH_skew	[0.05,0.2)	pELS	LOW_FREQ	43181	43141	9334.664999999999	9182.557811	43086	-5645.4380062789405	115485.13635301564	1930	9665	6936
SKNSH_skew	[0.05,0.2)	pELS	RARE	109715	109554	25299.53	26630.130206	109540	-11243.915010895586	316769.3889899791	5554	25053	18188
SKNSH_skew	[0.05,0.2)	pELS	SINGLETON	1045045	1044559	135913.704	51137.467182	1044243	67441.53798682547	2713600.906740579	62141	237211	169144
SKNSH_skew	[0.05,0.2)	pELS	ULTRARARE	689045	688060	134866.626	113322.815864	688245	-19741.99502094347	1915742.1478592362	38457	157972	113185
SKNSH_skew	[0.2,0.5)	Other cCREs	COMMON	18382	18362	5510.956	8351.372174	18231	-8794.477000075627	37939.858984752704	289	909	1094
SKNSH_skew	[0.2,0.5)	Other cCREs	LOW_FREQ	19169	19116	7222.182	12457.307838	18915	-5041.217003881349	32995.545680097915	354	831	1016
SKNSH_skew	[0.2,0.5)	Other cCREs	RARE	46747	46634	19579.615	35230.954751	46155	-11708.856980311102	80291.6549461325	868	1916	2376
