skew_type	skew_bin_coarse	ccre_class	indel_type	indel_len_coarse	COMMON	SINGLETON	gw_COMMON	gw_SINGLETON	odds	lci	uci	log2odds	log2lci	log2uci
SKNSH_skew	< -0.5	PLS	Insertion	1 bp	7	337	3204935	25747115	5.259231157752044	2.638576357247658	12.281314586965463	2.3948519086485223	1.399759734006135	3.618393089356806
SKNSH_skew	< -0.5	PLS	Insertion	2-4 bp	5	197	3204935	25747115	4.1077824679362145	1.8540375150014512	11.328590036129503	2.038359784202559	0.8906704360664554	3.501896408432
SKNSH_skew	< -0.5	PLS	Insertion	5-9 bp	6	120	3204935	25747115	2.1516894299292546	1.0130111243944722	5.4659136458503195	1.1054698575250212	0.018650017199876204	2.4504626673825944
SKNSH_skew	< -0.5	PLS	Insertion	10+ bp	9	174	3204935	25747115	2.1783657776335787	1.1567314402468423	4.622889607235902	1.1232462227743023	0.2100539510504743	2.2087949120017436
SKNSH_skew	< -0.5	pELS	Deletion	1 bp	36	1765	3204935	25747115	5.9416171718425455	4.293131129110499	8.467051454758991	2.570855652955753	2.1020302390397	3.0818596564303777
SKNSH_skew	< -0.5	pELS	Deletion	2-4 bp	41	1113	3204935	25747115	3.3017183621658397	2.4265726221465598	4.606976614772096	1.7232170630628922	1.2789200375358176	2.2038202747734776
SKNSH_skew	< -0.5	pELS	Deletion	5-9 bp	18	539	3204935	25747115	3.5378360136091205	2.2434293629333175	5.92155797559249	1.8228671775264313	1.1657057597440852	2.5659768021970955
SKNSH_skew	< -0.5	pELS	Deletion	10+ bp	23	706	3204935	25747115	3.666974095395668	2.444296719643809	5.7617775857304485	1.8745900744553028	1.289419428354257	2.526513971126593
SKNSH_skew	< -0.5	pELS	Insertion	1 bp	18	634	3204935	25747115	4.160248077646713	2.641849632871045	6.956367420584529	2.056669559548956	1.4015483545163103	2.7983341347514914
SKNSH_skew	< -0.5	pELS	Insertion	2-4 bp	26	408	3204935	25747115	1.8856165970409653	1.2769751493282593	2.89660299656664	0.9150363622387512	0.35273044963755884	1.5343619648523164
SKNSH_skew	< -0.5	pELS	Insertion	5-9 bp	3	195	3204935	25747115	6.099437096726697	2.344643751910164	22.608514596785547	2.608676105752069	1.2293687345119886	4.498794303507197
SKNSH_skew	< -0.5	pELS	Insertion	10+ bp	9	229	3204935	25747115	2.8630005388375985	1.5287961376688222	6.050605815629501	1.5175279418630283	0.6123960386261526	2.5970795991555
SKNSH_skew	< -0.5	dELS	Deletion	1 bp	249	10869	3204935	25747115	5.414146136412155	4.7758675276930624	6.162059419550489	2.4367338287113105	2.2557628198960935	2.623412594074361
SKNSH_skew	< -0.5	dELS	Deletion	2-4 bp	209	6566	3204935	25747115	3.8933283414903137	3.3931722606523333	4.488005834689482	1.9610040186293967	1.7626346729844855	2.1660745515420956
SKNSH_skew	< -0.5	dELS	Deletion	5-9 bp	125	2980	3204935	25747115	2.94520617747505	2.4639344654896207	3.5481397378302275	1.558368632632681	1.3009638844538904	1.8270628290033546
SKNSH_skew	< -0.5	dELS	Deletion	10+ bp	156	3325	3204935	25747115	2.6372331168997407	2.24662117548141	3.1149676923219536	1.399025103144262	1.1677568782652819	1.6392172000490801
SKNSH_skew	< -0.5	dELS	Insertion	1 bp	145	3324	3204935	25747115	2.835085568359954	2.401592075208189	3.3694966486199713	1.5033922791483079	1.2639911214630157	1.7525330908797194
SKNSH_skew	< -0.5	dELS	Insertion	2-4 bp	106	2000	3204935	25747115	2.3279503036750193	1.9158337406213066	2.8547842274591813	1.2190602603910108	0.9379723669255319	1.51338170680054
SKNSH_skew	< -0.5	dELS	Insertion	5-9 bp	48	903	3204935	25747115	2.2965298948415156	1.7220831337118896	3.127612227590806	1.199455563815285	0.7841547906434982	1.6450616533067701
SKNSH_skew	< -0.5	dELS	Insertion	10+ bp	55	938	3204935	25747115	2.0872591921188244	1.593259277610663	2.7843570074457764	1.0616097629156698	0.6719810616437802	1.4773442039489944
SKNSH_skew	< -0.5	non-cCRE	Deletion	1 bp	418	15619	3204935	25747115	4.642636991101746	4.213046130568129	5.128120648797671	2.2149444806436818	2.074863712714199	2.35843020450239
SKNSH_skew	< -0.5	non-cCRE	Deletion	2-4 bp	372	9056	3204935	25747115	3.0232136500773588	2.725463773268691	3.3620919324529566	1.596082937621089	1.4465017441886345	1.7493591739139518
SKNSH_skew	< -0.5	non-cCRE	Deletion	5-9 bp	219	4849	3204935	25747115	2.7444931158530617	2.3973201603224066	3.155981681910184	1.4565397205341488	1.2614225927022198	1.6580888316206899
SKNSH_skew	< -0.5	non-cCRE	Deletion	10+ bp	312	5421	3204935	25747115	2.1565294382556965	1.9238671710726867	2.424546057587955	1.1087114100838338	0.9440091950279397	1.2777146599716558
SKNSH_skew	< -0.5	non-cCRE	Insertion	1 bp	227	4087	3204935	25747115	2.2320568820061824	1.9528414712459414	2.561743302898061	1.1583737934496139	0.9655748381493433	1.3571259190090184
SKNSH_skew	< -0.5	non-cCRE	Insertion	2-4 bp	188	3399	3204935	25747115	2.2394429744300557	1.9338447885937453	2.6064202801260796	1.1631399296209697	0.9514720079936937	1.3820697343917747
SKNSH_skew	< -0.5	non-cCRE	Insertion	5-9 bp	69	1449	3204935	25747115	2.578552870210922	2.028090596723903	3.3260983962239172	1.3665616266149396	1.0201221003318495	1.7338308486145155
SKNSH_skew	< -0.5	non-cCRE	Insertion	10+ bp	132	2084	3204935	25747115	1.9514712520393165	1.6370966200401673	2.343214225946633	0.9645622099734815	0.7111394709502972	1.2284888571385375
SKNSH_skew	< -0.5	Other cCREs	Deletion	1 bp	106	3272	3204935	25747115	3.8079735854908896	3.140777818833936	4.66083347529714	1.9290234712368566	1.6511218891841437	2.220587968432588
SKNSH_skew	< -0.5	Other cCREs	Deletion	2-4 bp	105	1961	3204935	25747115	2.304108959569841	1.894387713615444	2.8285634114749154	1.2042089423506168	0.9217316292575249	1.5000695140592688
SKNSH_skew	< -0.5	Other cCREs	Deletion	5-9 bp	51	923	3204935	25747115	2.211914435528601	1.672177312883716	2.9843819656069	1.1452955782371128	0.7417278347722336	1.577432195318615
SKNSH_skew	< -0.5	Other cCREs	Deletion	10+ bp	56	1099	3204935	25747115	2.402258780962409	1.8401613414576312	3.192927748608055	1.264391572318098	0.8798322642802653	1.6748799071503457
SKNSH_skew	< -0.5	Other cCREs	Insertion	1 bp	48	891	3204935	25747115	2.2660439508390615	1.6990866376155667	3.0866220190585887	1.1801758430836908	0.7647594184265315	1.6260288245088625
SKNSH_skew	< -0.5	Other cCREs	Insertion	2-4 bp	43	637	3204935	25747115	1.8049427510200207	1.3289855417117513	2.5091576330289787	0.85195307859204	0.41032540934379425	1.3272031081506481
SKNSH_skew	< -0.5	Other cCREs	Insertion	5-9 bp	16	302	3204935	25747115	2.218644242322689	1.3627617456093302	3.859362459062051	1.1496783511833253	0.44653335489917056	1.9483625435773233
SKNSH_skew	< -0.5	Other cCREs	Insertion	10+ bp	14	322	3204935	25747115	2.6804380260969998	1.6010052458504394	4.84524687221186	1.4224687792057176	0.6789780349934673	2.2765701748750655
SKNSH_skew	[-0.5,-0.2)	PLS	Deletion	1 bp	44	1883	3204935	25747115	5.211767065291885	3.879207453549559	7.1714985413109815	2.3817726055372965	1.9557619308588043	2.842274612961372
SKNSH_skew	[-0.5,-0.2)	PLS	Deletion	2-4 bp	20	751	3204935	25747115	4.457581983654857	2.8947526523032274	7.2453881431327	2.156261332079011	1.5334400796339158	2.8570629785569848
SKNSH_skew	[-0.5,-0.2)	PLS	Deletion	5-9 bp	17	486	3204935	25747115	3.3678539583379465	2.1083916850019593	5.731013136790395	1.7518295795712513	1.0761429075433475	2.518790203243883
SKNSH_skew	[-0.5,-0.2)	PLS	Deletion	10+ bp	25	592	3204935	25747115	2.839088280324552	1.9180493775348253	4.383221630600468	1.5054277097901276	0.9396398610274047	2.131991628277206
SKNSH_skew	[-0.5,-0.2)	PLS	Insertion	1 bp	36	900	3204935	25747115	3.0312677708370277	2.18227710931447	4.333595363559768	1.5999213000257424	1.1258343092004979	2.115564452407456
SKNSH_skew	[-0.5,-0.2)	PLS	Insertion	2-4 bp	37	690	3204935	25747115	2.2635604946991017	1.6325092223912379	3.226437375110899	1.1785938637919136	0.7070911418853492	1.6899420231595619
SKNSH_skew	[-0.5,-0.2)	PLS	Insertion	5-9 bp	36	653	3204935	25747115	2.2002559259635355	1.5794662897081262	3.153221266223383	1.1376713426791318	0.6594371462079897	1.6568264096288814
SKNSH_skew	[-0.5,-0.2)	PLS	Insertion	10+ bp	70	1245	3204935	25747115	2.1845513101873846	1.7191892957421924	2.8155132386871644	1.1273369918354792	0.7817284051958469	1.493397934531718
SKNSH_skew	[-0.5,-0.2)	pELS	Deletion	1 bp	126	5271	3204935	25747115	5.168140814191137	4.33387873895469	6.212310799724656	2.3696453790812995	2.115658787682595	2.6351300090563323
SKNSH_skew	[-0.5,-0.2)	pELS	Deletion	2-4 bp	144	3253	3204935	25747115	2.7936749038920596	2.3650132274017275	3.3227001285337256	1.4821641460763066	1.2418482525090724	1.7323560966415357
SKNSH_skew	[-0.5,-0.2)	pELS	Deletion	5-9 bp	73	1610	3204935	25747115	2.7100172532142137	2.146106184892083	3.4690849443578053	1.4383020364674683	1.101721459424976	1.794555167030572
SKNSH_skew	[-0.5,-0.2)	pELS	Deletion	10+ bp	93	1696	3204935	25747115	2.2472998737473295	1.8252768540681084	2.79618719628821	1.1681926467708788	0.8681153054711749	1.4834609480224985
SKNSH_skew	[-0.5,-0.2)	pELS	Insertion	1 bp	83	2141	3204935	25747115	3.174358454584978	2.5521561808504463	3.996761142211079	1.6664650492357225	1.351716618461692	1.9988313557845159
SKNSH_skew	[-0.5,-0.2)	pELS	Insertion	2-4 bp	81	1592	3204935	25747115	2.418292393384476	1.9363241562952433	3.0574350385037854	1.2739886899894128	0.9533204916272372	1.6123218460546853
SKNSH_skew	[-0.5,-0.2)	pELS	Insertion	5-9 bp	72	1194	3204935	25747115	2.037726461953242	1.6080977927708453	2.6177999354448125	1.026960401616852	0.6853551433673154	1.3883548439712143
SKNSH_skew	[-0.5,-0.2)	pELS	Insertion	10+ bp	244	2272	3204935	25747115	1.1548856572881598	1.0118044533816626	1.3229461707246772	0.20775002062028394	0.01693049418616736	0.40375436108108165
SKNSH_skew	[-0.5,-0.2)	dELS	Deletion	1 bp	818	30686	3204935	25747115	4.668403797337481	4.354619502292079	5.010161518758297	2.2229293535091084	2.1225466646017956	2.3248571141101944
SKNSH_skew	[-0.5,-0.2)	dELS	Deletion	2-4 bp	740	20103	3204935	25747115	3.379046025583416	3.1401451887177174	3.641058156853411	1.75661600141285	1.650831265550205	1.8643577844336057
SKNSH_skew	[-0.5,-0.2)	dELS	Deletion	5-9 bp	389	8790	3204935	25747115	2.8064687399601973	2.535396547573661	3.1139829122886473	1.4887559898341245	1.3422114089549901	1.6387610277746676
SKNSH_skew	[-0.5,-0.2)	dELS	Deletion	10+ bp	466	7831	3204935	25747115	2.0879264827374042	1.9014818156814237	2.2972368597357207	1.0620709145622904	0.9271241422019122	1.1998996154223842
SKNSH_skew	[-0.5,-0.2)	dELS	Insertion	1 bp	510	10381	3204935	25747115	2.529630824276809	2.3144955301948125	2.770001917878369	1.3389268525687057	1.21069777646778	1.4698869751598984
SKNSH_skew	[-0.5,-0.2)	dELS	Insertion	2-4 bp	460	8164	3204935	25747115	2.2050665238046623	2.0072193322534018	2.427235739774532	1.1408221805516747	1.0051982710429632	1.2793142337825665
SKNSH_skew	[-0.5,-0.2)	dELS	Insertion	5-9 bp	356	5698	3204935	25747115	1.9873244895124593	1.785458052058784	2.217829222290284	0.9908274544645642	0.8362942393299293	1.1491482790972045
SKNSH_skew	[-0.5,-0.2)	dELS	Insertion	10+ bp	1305	10075	3204935	25747115	0.960339705974794	0.906445865391417	1.0180926921069517	-0.05838326672695305	-0.14170723273748365	0.025868917361831646
SKNSH_skew	[-0.5,-0.2)	non-cCRE	Deletion	1 bp	2116	67703	3204935	25747115	3.988788469589886	3.819390669895991	4.166907556583933	1.9959506175425492	1.9333424949003377	2.0589770940079917
SKNSH_skew	[-0.5,-0.2)	non-cCRE	Deletion	2-4 bp	2361	55905	3204935	25747115	2.9504852207057457	2.831376757849221	3.075710565303334	1.5609522317428084	1.5015037345900026	1.620919747237286
SKNSH_skew	[-0.5,-0.2)	non-cCRE	Deletion	5-9 bp	1644	34895	3204935	25747115	2.642815829087305	2.515333121628148	2.7783904792877925	1.4020758908439321	1.330749478001197	1.47424937215721
SKNSH_skew	[-0.5,-0.2)	non-cCRE	Deletion	10+ bp	1859	29083	3204935	25747115	1.947468821489075	1.8581831586607613	2.0420613607011586	0.9616002312686338	0.8938927132750069	1.0300262175620607
SKNSH_skew	[-0.5,-0.2)	non-cCRE	Insertion	1 bp	1207	20919	3204935	25747115	2.1566278443704534	2.03507028561081	2.2871513770893377	1.1087772412160994	1.0250786219859171	1.1935518549269946
SKNSH_skew	[-0.5,-0.2)	non-cCRE	Insertion	2-4 bp	1200	18851	3204935	25747115	1.95461100259844	1.84378908288911	2.0738699335890503	0.9668815177819449	0.8826736305646636	1.0523254158241278
SKNSH_skew	[-0.5,-0.2)	non-cCRE	Insertion	5-9 bp	1075	15015	3204935	25747115	1.7375614111499913	1.6331245697972039	1.8502313621133613	0.7970639683373619	0.7076348395060937	0.8877056837705934
SKNSH_skew	[-0.5,-0.2)	non-cCRE	Insertion	10+ bp	3682	31269	3204935	25747115	1.0569322255903975	1.0213823551819978	1.0939362417482614	0.07988286873620308	0.030523041202999496	0.12952865550331624
SKNSH_skew	[-0.5,-0.2)	Other cCREs	Deletion	1 bp	276	9800	3204935	25747115	4.4056439127942495	3.909328549356083	4.9827320724675275	2.1393528935848054	1.9669208372770495	2.316937000649073
SKNSH_skew	[-0.5,-0.2)	Other cCREs	Deletion	2-4 bp	315	6863	3204935	25747115	2.7042961834836077	2.4155665305483076	3.0368172934819615	1.435253169017416	1.2723615886301813	1.6025601130767797
SKNSH_skew	[-0.5,-0.2)	Other cCREs	Deletion	5-9 bp	160	3130	3204935	25747115	2.4209137523179525	2.065779323573543	2.8545225703364503	1.2755516826744733	1.0466861468504443	1.513249469579101
SKNSH_skew	[-0.5,-0.2)	Other cCREs	Deletion	10+ bp	206	2895	3204935	25747115	1.74156489305942	1.5120224753191887	2.015050100964859	0.800384230691372	0.5964795845262775	1.0108157094802752
SKNSH_skew	[-0.5,-0.2)	Other cCREs	Insertion	1 bp	147	3235	3204935	25747115	2.721901571134011	2.3079107068626983	3.2314824153382222	1.4446148973325943	1.2065874071469929	1.6921961409665038
SKNSH_skew	[-0.5,-0.2)	Other cCREs	Insertion	2-4 bp	175	2645	3204935	25747115	1.8714945515855763	1.6061396953849056	2.192613425678919	0.9041908481780769	0.6835973779575442	1.1326514763903424
SKNSH_skew	[-0.5,-0.2)	Other cCREs	Insertion	5-9 bp	117	1908	3204935	25747115	2.0138666574159885	1.6715696910291535	2.4463877368898266	1.0099681624642292	0.7412035050039011	1.2906530799716824
SKNSH_skew	[-0.5,-0.2)	Other cCREs	Insertion	10+ bp	420	3562	3204935	25747115	1.0534868920334808	0.9520091810183512	1.1682332750544937	0.07517236359428761	-0.07095260817580623	0.2243283830887293
SKNSH_skew	[-0.2,-0.05)	PLS	Deletion	1 bp	290	5500	3204935	25747115	2.353385959434108	2.091289878407208	2.6570594036998423	1.2347379444887732	1.064393051002075	1.4098304824257681
SKNSH_skew	[-0.2,-0.05)	PLS	Deletion	2-4 bp	131	2315	3204935	25747115	2.1841223546175628	1.8320781269589614	2.6230120631948	1.1270536783528	0.8734810268917075	1.3912244425519236
SKNSH_skew	[-0.2,-0.05)	PLS	Deletion	5-9 bp	62	992	3204935	25747115	1.9620383955144547	1.520170122592237	2.5730940084858274	0.9723532742158133	0.6042327850414306	1.3635041671761519
SKNSH_skew	[-0.2,-0.05)	PLS	Deletion	10+ bp	60	869	3204935	25747115	1.775360142118781	1.3685757360146882	2.341195579667056	0.82811171337551015	0.4526752746367064	1.2272454598791283
SKNSH_skew	[-0.2,-0.05)	PLS	Insertion	1 bp	158	3248	3204935	25747115	2.5437648253500567	2.1689425539249303	3.001803224629025	1.3469652975937954	1.1169918426528131	1.5858294079524715
SKNSH_skew	[-0.2,-0.05)	PLS	Insertion	2-4 bp	313	2586	3204935	25747115	1.0255553822156023	0.9118494685255987	1.156716228953777	0.03640540258362242	-0.1331324162608608	0.21003497914342545
SKNSH_skew	[-0.2,-0.05)	PLS	Insertion	5-9 bp	219	2166	3204935	25747115	1.226079880455961	1.0668684653247222	1.4149607216263582	0.2940529752631876	0.09338231662970767	0.5007620053530055
SKNSH_skew	[-0.2,-0.05)	PLS	Insertion	10+ bp	147	1949	3204935	25747115	1.6401229979953469	1.3871317316187326	1.9518429417303127	0.7138040111507035	0.47210480246225534	0.9648369687292212
SKNSH_skew	[-0.2,-0.05)	pELS	Deletion	1 bp	1732	26268	3204935	25747115	1.8877479214445643	1.7981047530972054	1.9830074004925313	0.9166661287028878	0.8464770711146719	0.9876900616484313
SKNSH_skew	[-0.2,-0.05)	pELS	Deletion	2-4 bp	1038	19128	3204935	25747115	2.292713758841551	2.153885414709996	2.4427042192262394	1.197056248299739	1.1069415014945603	1.2884791819474721
SKNSH_skew	[-0.2,-0.05)	pELS	Deletion	5-9 bp	449	7184	3204935	25747115	1.9877651369339964	1.8068780883694264	2.191244920817263	0.991147306297945	0.8534991696014314	1.1317507469025594
SKNSH_skew	[-0.2,-0.05)	pELS	Deletion	10+ bp	333	3904	3204935	25747115	1.4554119722069252	1.301218607620298	1.6323687560695304	0.5414275834654575	0.37986335839360474	0.7069670024429556
SKNSH_skew	[-0.2,-0.05)	pELS	Insertion	1 bp	651	13061	3204935	25747115	2.494509863783811	2.3056169980281664	2.7026308121831777	1.3187563740582458	1.2051528768503776	1.4343644486798666
SKNSH_skew	[-0.2,-0.05)	pELS	Insertion	2-4 bp	1141	10325	3204935	25747115	1.1255975605233506	1.058709096093984	1.1975727691304074	0.1706911069771702	0.08230623118455474	0.2601133223279677
SKNSH_skew	[-0.2,-0.05)	pELS	Insertion	5-9 bp	871	6815	3204935	25747115	0.9729686429523535	0.9065718593644909	1.0452110873764078	-0.03953478462517834	-0.1415067152489382	0.06379433365319688
SKNSH_skew	[-0.2,-0.05)	pELS	Insertion	10+ bp	883	6231	3204935	25747115	0.8775197600610078	0.817681872789835	0.9425950390995296	-0.18849648238064667	-0.29038843731748765	-0.08529000645298178
SKNSH_skew	[-0.2,-0.05)	dELS	Deletion	1 bp	10827	169937	3204935	25747115	1.959922839186942	1.9220772829802666	1.9986522438465026	0.9707968575478267	0.9426663452328038	0.9990274717209523
SKNSH_skew	[-0.2,-0.05)	dELS	Deletion	2-4 bp	6843	126451	3204935	25747115	2.30630475062082	2.2506907008532004	2.363480272988669	1.2055831605005396	1.1703678093443457	1.240912823156393
SKNSH_skew	[-0.2,-0.05)	dELS	Deletion	5-9 bp	2715	42920	3204935	25747115	1.9687339247214635	1.8937680882878842	2.0474331238987435	0.977268143528204	0.9212596685241239	1.0338163293288818
SKNSH_skew	[-0.2,-0.05)	dELS	Deletion	10+ bp	2273	21575	3204935	25747115	1.1812442739104843	1.131184493520574	1.2339549266076346	0.24030733587680395	0.1778342486737555	0.3032896972853295
SKNSH_skew	[-0.2,-0.05)	dELS	Insertion	1 bp	3428	66586	3204935	25747115	2.420877598595838	2.3391138955190853	2.5060995080044304	1.2755301374273427	1.2259621107284213	1.3254436999169037
SKNSH_skew	[-0.2,-0.05)	dELS	Insertion	2-4 bp	5748	55125	3204935	25747115	1.1940441757361058	1.1619810693718386	1.2271056957046271	0.255856212596397	0.21658656500247608	0.29525951966224057
SKNSH_skew	[-0.2,-0.05)	dELS	Insertion	5-9 bp	4226	37425	3204935	25747115	1.102289035149504	1.067748866918202	1.1381748580899769	0.14050256774018585	0.09457236701085947	0.18672221627398777
SKNSH_skew	[-0.2,-0.05)	dELS	Insertion	10+ bp	5314	32871	3204935	25747115	0.7695699519834404	0.7475408014969812	0.7923735212676962	-0.37787562500338795	-0.4197757697426447	-0.33574742436977273
SKNSH_skew	[-0.2,-0.05)	non-cCRE	Deletion	1 bp	59253	657605	3204935	25747115	1.391459705556032	1.379677187499213	1.403378772928631	0.47659913113722197	0.4643307492689383	0.48890444593214233
SKNSH_skew	[-0.2,-0.05)	non-cCRE	Deletion	2-4 bp	53382	774733	3204935	25747115	1.8315286625987044	1.815440954453482	1.8478660420205428	0.8730482787507818	0.8603200085724851	0.8858601747639645
SKNSH_skew	[-0.2,-0.05)	non-cCRE	Deletion	5-9 bp	20982	316826	3204935	25747115	1.8904694138271114	1.8641165873419234	1.9171672660797607	0.9187445079461952	0.8984920932111056	0.9389762125494013
SKNSH_skew	[-0.2,-0.05)	non-cCRE	Deletion	10+ bp	19400	139681	3204935	25747115	0.8956593931364512	0.8822597077889538	0.9092673900055173	-0.15897789525609834	-0.18072469535481572	-0.13722348197682263
SKNSH_skew	[-0.2,-0.05)	non-cCRE	Insertion	1 bp	16306	226149	3204935	25747115	1.7327232704939004	1.705341316333606	1.7606271903565534	0.7930412631737868	0.7700605170214282	0.8160894534256639
SKNSH_skew	[-0.2,-0.05)	non-cCRE	Insertion	2-4 bp	25151	201308	3204935	25747115	0.9962509297513222	0.983248286616394	1.009489905196148	-0.00541892938827205	-0.02437232772089032	0.013626483927163471
SKNSH_skew	[-0.2,-0.05)	non-cCRE	Insertion	5-9 bp	22361	180733	3204935	25747115	1.0060940891991956	0.9921617588439633	1.0202606027260432	0.008765231260372992	-0.011352742766003879	0.028937703412284282
SKNSH_skew	[-0.2,-0.05)	non-cCRE	Insertion	10+ bp	31953	192819	3204935	25747115	0.7492587137861235	0.7403689973190544	0.7582541341183823	-0.4164641376861489	-0.4336836107411572	-0.3992466362207986
SKNSH_skew	[-0.2,-0.05)	Other cCREs	Deletion	1 bp	4383	61201	3204935	25747115	1.739501438795324	1.686912755203168	1.7941369086455887	0.7986738722558892	0.7543853613607917	0.8432899849548796
SKNSH_skew	[-0.2,-0.05)	Other cCREs	Deletion	2-4 bp	3363	51311	3204935	25747115	1.9004823091795535	1.8352607937411	1.9685933470440637	0.9263655957982916	0.8759850871028863	0.9771651240410586
SKNSH_skew	[-0.2,-0.05)	Other cCREs	Deletion	5-9 bp	1271	18276	3204935	25747115	1.7891404285896604	1.6902026992635484	1.8952062751270966	0.8392666281270417	0.7571962735408546	0.9223548805374236
SKNSH_skew	[-0.2,-0.05)	Other cCREs	Deletion	10+ bp	1775	9467	3204935	25747115	0.6634798117043899	0.6306005126763069	0.6983851366560077	-0.5918755268006668	-0.6652017519589393	-0.517905239672658
SKNSH_skew	[-0.2,-0.05)	Other cCREs	Insertion	1 bp	1333	21837	3204935	25747115	2.0386154257782834	1.9288587086489775	2.1561924916845445	1.0275896440884456	0.9477474680127085	1.108485978833625
SKNSH_skew	[-0.2,-0.05)	Other cCREs	Insertion	2-4 bp	2584	20013	3204935	25747115	0.963713987916559	0.9249767704439933	1.0044418824397106	-0.053323049509389805	-0.11251096016227051	0.006394091356763056
SKNSH_skew	[-0.2,-0.05)	Other cCREs	Insertion	5-9 bp	2066	15341	3204935	25747115	0.9238442792141938	0.8823311421875796	0.9677715366893707	-0.11427839967268828	-0.18060788861437052	-0.04726158642379233
SKNSH_skew	[-0.2,-0.05)	Other cCREs	Insertion	10+ bp	2536	15222	3204935	25747115	0.7467665639173271	0.7159571784350881	0.7791243821564715	-0.42127076179373485	-0.48205479274251867	-0.36007443130401573
SKNSH_skew	[-0.05,0.05)	PLS	Deletion	1 bp	809	11341	3204935	25747115	1.7433189460892093	1.6231821321854867	1.874514882078562	0.8018365395418452	0.6988248892626131	0.9065172794620723
SKNSH_skew	[-0.05,0.05)	PLS	Deletion	2-4 bp	643	7333	3204935	25747115	1.417693225442576	1.3077705521393383	1.5390141941586273	0.5035453816505079	0.3871094427259205	0.622006537545154
SKNSH_skew	[-0.05,0.05)	PLS	Deletion	5-9 bp	199	1941	3204935	25747115	1.2087352519776393	1.0444440209438104	1.40515314510055	0.27349828719661573	0.0627351703648248	0.49072737573918745
SKNSH_skew	[-0.05,0.05)	PLS	Deletion	10+ bp	100	1084	3204935	25747115	1.3372079251685243	1.0897636777730093	1.6564079154015552	0.4192238104474384	0.12401531126837795	0.7280580019784134
SKNSH_skew	[-0.05,0.05)	PLS	Insertion	1 bp	1012	7806	3204935	25747115	0.9593031650251859	0.8983998321394688	1.0252228120710707	-0.059941278017078665	-0.15457043670759543	0.03593748527905375
SKNSH_skew	[-0.05,0.05)	PLS	Insertion	2-4 bp	749	3947	3204935	25747115	0.6552006510572242	0.6058237634487051	0.7093470119787127	-0.6099913043361543	-0.7230299259036167	-0.49543652950106254
SKNSH_skew	[-0.05,0.05)	PLS	Insertion	5-9 bp	300	2235	3204935	25747115	0.9246577495004807	0.8194799951962619	1.0464286321983032	-0.11300862597975646	-0.28721936360218076	0.0654739212595772
SKNSH_skew	[-0.05,0.05)	PLS	Insertion	10+ bp	133	1271	3204935	25747115	1.181650135643707	0.9882789564882464	1.4226135363549604	0.24080294390160425	-0.017009773382841598	0.5085437961521422
SKNSH_skew	[-0.05,0.05)	pELS	Deletion	1 bp	7518	92800	3204935	25747115	1.5382657214256192	1.5024803252542496	1.57511246475747	0.6213047372857909	0.5873460991933855	0.6554548422984214
SKNSH_skew	[-0.05,0.05)	pELS	Deletion	2-4 bp	7293	79283	3204935	25747115	1.354125151526132	1.3219646590393512	1.3872337404710713	0.4373610824447899	0.40268360883487353	0.472210893506815
SKNSH_skew	[-0.05,0.05)	pELS	Deletion	5-9 bp	2033	17364	3204935	25747115	1.0627571016299597	1.0149578813774272	1.1132485812406068	0.08781189948717329	0.021419859835384004	0.15477577316555025
SKNSH_skew	[-0.05,0.05)	pELS	Deletion	10+ bp	878	6970	3204935	25747115	0.9871771751056057	0.920146725684807	1.0601233062518651	-0.01861905710853503	-0.12006416465274421	0.08423207891301378
SKNSH_skew	[-0.05,0.05)	pELS	Insertion	1 bp	9093	60895	3204935	25747115	0.8331425615750175	0.814931000082744	0.8518188102182358	-0.2633647142069387	-0.29525018284743043	-0.2313815064537552
SKNSH_skew	[-0.05,0.05)	pELS	Insertion	2-4 bp	7807	30110	3204935	25747115	0.4794274356091893	0.4676155883784463	0.4915649174620827	-1.060615624188246	-1.0966050707033665	-1.0245461393263977
SKNSH_skew	[-0.05,0.05)	pELS	Insertion	5-9 bp	2284	11361	3204935	25747115	0.6187913532773096	0.5915276090115174	0.6475444237388117	-0.6924750575559764	-0.7574825882759103	-0.6269489249310451
SKNSH_skew	[-0.05,0.05)	pELS	Insertion	10+ bp	957	5595	3204935	25747115	0.7270583373679116	0.6787595195216396	0.7794161389446449	-0.4598569678060729	-0.5590275682018867	-0.35953428997222303
SKNSH_skew	[-0.05,0.05)	dELS	Deletion	1 bp	50200	655903	3204935	25747115	1.6427399633028288	1.6278478526688709	1.6579450895478873	0.7161041276743105	0.7029658639421776	0.7293962261649105
SKNSH_skew	[-0.05,0.05)	dELS	Deletion	2-4 bp	46012	513035	3204935	25747115	1.395785836782005	1.382390007334586	1.4093346646730025	0.4810775977689147	0.4671646940687772	0.4950142388539085
SKNSH_skew	[-0.05,0.05)	dELS	Deletion	5-9 bp	12855	109168	3204935	25747115	1.0572699391339984	1.0380541445496982	1.0768821213575666	0.08034376851851074	0.0538816961390536	0.106860336938465
SKNSH_skew	[-0.05,0.05)	dELS	Deletion	10+ bp	5635	42377	3204935	25747115	0.9358411875152902	0.9101377328322512	0.9624200349129329	-0.09566437001854598	-0.13584320733648103	-0.055261419155711256
