skew_type	skew_bin	ccre_class	af_class	indel_class	n
mean_skew	[-0.05,0.05)	PLS	RARE	ins_10plus	409
mean_skew	[-0.05,0.05)	PLS	RARE	ins_2	508
mean_skew	[-0.05,0.05)	PLS	RARE	ins_3	322
mean_skew	[-0.05,0.05)	PLS	RARE	ins_4	261
mean_skew	[-0.05,0.05)	PLS	RARE	ins_5	175
mean_skew	[-0.05,0.05)	PLS	RARE	ins_6	217
mean_skew	[-0.05,0.05)	PLS	RARE	ins_7	100
mean_skew	[-0.05,0.05)	PLS	RARE	ins_8	126
mean_skew	[-0.05,0.05)	PLS	RARE	ins_9	83
mean_skew	[-0.05,0.05)	PLS	SINGLETON	del_1	11692
mean_skew	[-0.05,0.05)	PLS	SINGLETON	del_10plus	1157
mean_skew	[-0.05,0.05)	PLS	SINGLETON	del_2	4036
mean_skew	[-0.05,0.05)	PLS	SINGLETON	del_3	2095
mean_skew	[-0.05,0.05)	PLS	SINGLETON	del_4	1582
mean_skew	[-0.05,0.05)	PLS	SINGLETON	del_5	634
mean_skew	[-0.05,0.05)	PLS	SINGLETON	del_6	529
mean_skew	[-0.05,0.05)	PLS	SINGLETON	del_7	361
mean_skew	[-0.05,0.05)	PLS	SINGLETON	del_8	319
mean_skew	[-0.05,0.05)	PLS	SINGLETON	del_9	233
mean_skew	[-0.05,0.05)	PLS	SINGLETON	ins_1	7757
mean_skew	[-0.05,0.05)	PLS	SINGLETON	ins_10plus	1358
mean_skew	[-0.05,0.05)	PLS	SINGLETON	ins_2	2087
mean_skew	[-0.05,0.05)	PLS	SINGLETON	ins_3	1053
mean_skew	[-0.05,0.05)	PLS	SINGLETON	ins_4	1022
mean_skew	[-0.05,0.05)	PLS	SINGLETON	ins_5	616
mean_skew	[-0.05,0.05)	PLS	SINGLETON	ins_6	660
mean_skew	[-0.05,0.05)	PLS	SINGLETON	ins_7	396
mean_skew	[-0.05,0.05)	PLS	SINGLETON	ins_8	377
mean_skew	[-0.05,0.05)	PLS	SINGLETON	ins_9	211
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	del_1	7364
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	del_10plus	844
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	del_2	3142
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	del_3	1601
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	del_4	1340
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	del_5	473
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	del_6	405
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	del_7	215
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	del_8	233
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	del_9	165
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_1	5866
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_10plus	1173
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_2	1504
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_3	838
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_4	762
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_5	551
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_6	613
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_7	277
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_8	290
mean_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_9	217
mean_skew	[-0.05,0.05)	dELS	COMMON	del_1	48394
mean_skew	[-0.05,0.05)	dELS	COMMON	del_10plus	4439
mean_skew	[-0.05,0.05)	dELS	COMMON	del_2	26553
mean_skew	[-0.05,0.05)	dELS	COMMON	del_3	7045
mean_skew	[-0.05,0.05)	dELS	COMMON	del_4	13202
mean_skew	[-0.05,0.05)	dELS	COMMON	del_5	2414
mean_skew	[-0.05,0.05)	dELS	COMMON	del_6	5343
mean_skew	[-0.05,0.05)	dELS	COMMON	del_7	905
mean_skew	[-0.05,0.05)	dELS	COMMON	del_8	3657
mean_skew	[-0.05,0.05)	dELS	COMMON	del_9	540
mean_skew	[-0.05,0.05)	dELS	COMMON	ins_1	54632
mean_skew	[-0.05,0.05)	dELS	COMMON	ins_10plus	4315
mean_skew	[-0.05,0.05)	dELS	COMMON	ins_2	29161
mean_skew	[-0.05,0.05)	dELS	COMMON	ins_3	6173
mean_skew	[-0.05,0.05)	dELS	COMMON	ins_4	13032
mean_skew	[-0.05,0.05)	dELS	COMMON	ins_5	2252
mean_skew	[-0.05,0.05)	dELS	COMMON	ins_6	6321
mean_skew	[-0.05,0.05)	dELS	COMMON	ins_7	853
mean_skew	[-0.05,0.05)	dELS	COMMON	ins_8	4461
mean_skew	[-0.05,0.05)	dELS	COMMON	ins_9	497
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_1	42538
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_10plus	5046
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_2	22641
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_3	8923
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_4	11723
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_5	3062
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_6	4094
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_7	1198
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_8	2797
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_9	704
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_1	39902
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_10plus	6489
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_2	19954
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_3	6380
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_4	9594
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_5	2910
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_6	5602
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_7	1339
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_8	4123
mean_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_9	833
mean_skew	[-0.05,0.05)	dELS	RARE	del_1	77875
mean_skew	[-0.05,0.05)	dELS	RARE	del_10plus	10035
mean_skew	[-0.05,0.05)	dELS	RARE	del_2	48940
mean_skew	[-0.05,0.05)	dELS	RARE	del_3	21713
mean_skew	[-0.05,0.05)	dELS	RARE	del_4	25023
mean_skew	[-0.05,0.05)	dELS	RARE	del_5	7257
mean_skew	[-0.05,0.05)	dELS	RARE	del_6	6878
mean_skew	[-0.05,0.05)	dELS	RARE	del_7	3048
mean_skew	[-0.05,0.05)	dELS	RARE	del_8	4578
mean_skew	[-0.05,0.05)	dELS	RARE	del_9	1632
mean_skew	[-0.05,0.05)	dELS	RARE	ins_1	67450
mean_skew	[-0.05,0.05)	dELS	RARE	ins_10plus	11516
mean_skew	[-0.05,0.05)	dELS	RARE	ins_2	28816
mean_skew	[-0.05,0.05)	dELS	RARE	ins_3	10829
mean_skew	[-0.05,0.05)	dELS	RARE	ins_4	14186
mean_skew	[-0.05,0.05)	dELS	RARE	ins_5	5761
mean_skew	[-0.05,0.05)	dELS	RARE	ins_6	7662
mean_skew	[-0.05,0.05)	dELS	RARE	ins_7	3037
mean_skew	[-0.05,0.05)	dELS	RARE	ins_8	5568
mean_skew	[-0.05,0.05)	dELS	RARE	ins_9	1855
mean_skew	[-0.05,0.05)	dELS	SINGLETON	del_1	660969
mean_skew	[-0.05,0.05)	dELS	SINGLETON	del_10plus	43445
mean_skew	[-0.05,0.05)	dELS	SINGLETON	del_2	273826
mean_skew	[-0.05,0.05)	dELS	SINGLETON	del_3	140952
mean_skew	[-0.05,0.05)	dELS	SINGLETON	del_4	122063
mean_skew	[-0.05,0.05)	dELS	SINGLETON	del_5	45515
mean_skew	[-0.05,0.05)	dELS	SINGLETON	del_6	27666
mean_skew	[-0.05,0.05)	dELS	SINGLETON	del_7	17599
mean_skew	[-0.05,0.05)	dELS	SINGLETON	del_8	16147
mean_skew	[-0.05,0.05)	dELS	SINGLETON	del_9	9342
mean_skew	[-0.05,0.05)	dELS	SINGLETON	ins_1	361710
mean_skew	[-0.05,0.05)	dELS	SINGLETON	ins_10plus	31255
mean_skew	[-0.05,0.05)	dELS	SINGLETON	ins_2	97654
mean_skew	[-0.05,0.05)	dELS	SINGLETON	ins_3	45557
mean_skew	[-0.05,0.05)	dELS	SINGLETON	ins_4	54108
mean_skew	[-0.05,0.05)	dELS	SINGLETON	ins_5	20604
mean_skew	[-0.05,0.05)	dELS	SINGLETON	ins_6	19085
mean_skew	[-0.05,0.05)	dELS	SINGLETON	ins_7	11875
mean_skew	[-0.05,0.05)	dELS	SINGLETON	ins_8	15372
mean_skew	[-0.05,0.05)	dELS	SINGLETON	ins_9	6298
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	del_1	393724
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	del_10plus	32522
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	del_2	202331
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	del_3	108662
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	del_4	107250
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	del_5	33580
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	del_6	21567
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	del_7	11397
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	del_8	12738
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	del_9	6213
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_1	260515
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_10plus	25009
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_2	77177
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_3	32466
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_4	39742
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_5	16203
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_6	16729
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_7	8959
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_8	12270
mean_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_9	4854
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	del_1	433366
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	del_10plus	38974
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	del_2	206523
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	del_3	68258
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	del_4	120589
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	del_5	29278
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	del_6	40861
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	del_7	8313
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	del_8	29778
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	del_9	6134
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_1	487786
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_10plus	39531
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_2	237519
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_3	62224
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_4	115326
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_5	25085
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_6	48129
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_7	7809
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_8	36260
mean_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_9	6670
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_1	364214
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_10plus	43243
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_2	175586
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_3	79541
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_4	111716
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_5	34603
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_6	34809
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_7	11351
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_8	24842
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_9	6858
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_1	349469
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_10plus	65641
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_2	180033
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_3	61896
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_4	90904
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_5	28686
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_6	49674
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_7	13293
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_8	39486
mean_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_9	10299
mean_skew	[-0.05,0.05)	non-cCRE	RARE	del_1	661951
mean_skew	[-0.05,0.05)	non-cCRE	RARE	del_10plus	80815
mean_skew	[-0.05,0.05)	non-cCRE	RARE	del_2	369729
mean_skew	[-0.05,0.05)	non-cCRE	RARE	del_3	185326
mean_skew	[-0.05,0.05)	non-cCRE	RARE	del_4	240925
mean_skew	[-0.05,0.05)	non-cCRE	RARE	del_5	81653
mean_skew	[-0.05,0.05)	non-cCRE	RARE	del_6	61789
mean_skew	[-0.05,0.05)	non-cCRE	RARE	del_7	25926
mean_skew	[-0.05,0.05)	non-cCRE	RARE	del_8	40477
mean_skew	[-0.05,0.05)	non-cCRE	RARE	del_9	15004
mean_skew	[-0.05,0.05)	non-cCRE	RARE	ins_1	576376
mean_skew	[-0.05,0.05)	non-cCRE	RARE	ins_10plus	122926
mean_skew	[-0.05,0.05)	non-cCRE	RARE	ins_2	264136
mean_skew	[-0.05,0.05)	non-cCRE	RARE	ins_3	100688
mean_skew	[-0.05,0.05)	non-cCRE	RARE	ins_4	137633
mean_skew	[-0.05,0.05)	non-cCRE	RARE	ins_5	55602
mean_skew	[-0.05,0.05)	non-cCRE	RARE	ins_6	73190
mean_skew	[-0.05,0.05)	non-cCRE	RARE	ins_7	30282
mean_skew	[-0.05,0.05)	non-cCRE	RARE	ins_8	57624
mean_skew	[-0.05,0.05)	non-cCRE	RARE	ins_9	21364
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_1	4797645
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_10plus	286443
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_2	1774798
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_3	1056707
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_4	1018003
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_5	424519
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_6	232465
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_7	123582
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_8	117070
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_9	69199
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_1	2487213
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_10plus	282226
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_2	710745
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_3	331311
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_4	410787
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_5	161952
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_6	160662
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_7	93178
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_8	134240
mean_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_9	61259
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_1	3030452
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_10plus	230757
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_2	1373421
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_3	851398
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_4	966562
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_5	351244
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_6	194966
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_7	88779
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_8	102745
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_9	50586
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_1	2004213
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_10plus	244448
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_2	620181
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_3	262584
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_4	337694
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_5	136644
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_6	147580
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_7	75137
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_8	115426
mean_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_9	50232
mean_skew	[-0.05,0.05)	pELS	COMMON	del_1	7168
mean_skew	[-0.05,0.05)	pELS	COMMON	del_10plus	729
mean_skew	[-0.05,0.05)	pELS	COMMON	del_2	4283
mean_skew	[-0.05,0.05)	pELS	COMMON	del_3	1102
mean_skew	[-0.05,0.05)	pELS	COMMON	del_4	2023
mean_skew	[-0.05,0.05)	pELS	COMMON	del_5	402
mean_skew	[-0.05,0.05)	pELS	COMMON	del_6	820
mean_skew	[-0.05,0.05)	pELS	COMMON	del_7	166
mean_skew	[-0.05,0.05)	pELS	COMMON	del_8	550
mean_skew	[-0.05,0.05)	pELS	COMMON	del_9	84
mean_skew	[-0.05,0.05)	pELS	COMMON	ins_1	8617
mean_skew	[-0.05,0.05)	pELS	COMMON	ins_10plus	684
mean_skew	[-0.05,0.05)	pELS	COMMON	ins_2	4747
mean_skew	[-0.05,0.05)	pELS	COMMON	ins_3	1108
mean_skew	[-0.05,0.05)	pELS	COMMON	ins_4	2055
mean_skew	[-0.05,0.05)	pELS	COMMON	ins_5	376
mean_skew	[-0.05,0.05)	pELS	COMMON	ins_6	1014
mean_skew	[-0.05,0.05)	pELS	COMMON	ins_7	161
mean_skew	[-0.05,0.05)	pELS	COMMON	ins_8	671
mean_skew	[-0.05,0.05)	pELS	COMMON	ins_9	98
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	del_1	6245
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	del_10plus	904
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	del_2	3603
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	del_3	1445
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	del_4	1932
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	del_5	469
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	del_6	659
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	del_7	206
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	del_8	451
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	del_9	124
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	ins_1	6256
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	ins_10plus	1101
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	ins_2	3188
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	ins_3	1177
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	ins_4	1441
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	ins_5	488
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	ins_6	901
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	ins_7	245
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	ins_8	633
mean_skew	[-0.05,0.05)	pELS	LOW_FREQ	ins_9	146
mean_skew	[-0.05,0.05)	pELS	RARE	del_1	11459
mean_skew	[-0.05,0.05)	pELS	RARE	del_10plus	1610
mean_skew	[-0.05,0.05)	pELS	RARE	del_2	7994
mean_skew	[-0.05,0.05)	pELS	RARE	del_3	3665
mean_skew	[-0.05,0.05)	pELS	RARE	del_4	4169
mean_skew	[-0.05,0.05)	pELS	RARE	del_5	1181
mean_skew	[-0.05,0.05)	pELS	RARE	del_6	1147
mean_skew	[-0.05,0.05)	pELS	RARE	del_7	520
mean_skew	[-0.05,0.05)	pELS	RARE	del_8	738
mean_skew	[-0.05,0.05)	pELS	RARE	del_9	297
mean_skew	[-0.05,0.05)	pELS	RARE	ins_1	10745
mean_skew	[-0.05,0.05)	pELS	RARE	ins_10plus	1798
mean_skew	[-0.05,0.05)	pELS	RARE	ins_2	4647
mean_skew	[-0.05,0.05)	pELS	RARE	ins_3	1927
mean_skew	[-0.05,0.05)	pELS	RARE	ins_4	2357
mean_skew	[-0.05,0.05)	pELS	RARE	ins_5	975
mean_skew	[-0.05,0.05)	pELS	RARE	ins_6	1292
mean_skew	[-0.05,0.05)	pELS	RARE	ins_7	541
mean_skew	[-0.05,0.05)	pELS	RARE	ins_8	835
mean_skew	[-0.05,0.05)	pELS	RARE	ins_9	304
mean_skew	[-0.05,0.05)	pELS	SINGLETON	del_1	93487
mean_skew	[-0.05,0.05)	pELS	SINGLETON	del_10plus	7275
mean_skew	[-0.05,0.05)	pELS	SINGLETON	del_2	42710
mean_skew	[-0.05,0.05)	pELS	SINGLETON	del_3	21629
mean_skew	[-0.05,0.05)	pELS	SINGLETON	del_4	18515
mean_skew	[-0.05,0.05)	pELS	SINGLETON	del_5	7035
mean_skew	[-0.05,0.05)	pELS	SINGLETON	del_6	4394
mean_skew	[-0.05,0.05)	pELS	SINGLETON	del_7	2812
mean_skew	[-0.05,0.05)	pELS	SINGLETON	del_8	2594
mean_skew	[-0.05,0.05)	pELS	SINGLETON	del_9	1515
mean_skew	[-0.05,0.05)	pELS	SINGLETON	ins_1	59684
mean_skew	[-0.05,0.05)	pELS	SINGLETON	ins_10plus	5476
mean_skew	[-0.05,0.05)	pELS	SINGLETON	ins_2	15260
mean_skew	[-0.05,0.05)	pELS	SINGLETON	ins_3	7269
mean_skew	[-0.05,0.05)	pELS	SINGLETON	ins_4	8242
mean_skew	[-0.05,0.05)	pELS	SINGLETON	ins_5	3263
mean_skew	[-0.05,0.05)	pELS	SINGLETON	ins_6	3062
mean_skew	[-0.05,0.05)	pELS	SINGLETON	ins_7	1963
mean_skew	[-0.05,0.05)	pELS	SINGLETON	ins_8	2355
mean_skew	[-0.05,0.05)	pELS	SINGLETON	ins_9	1037
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	del_1	56029
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	del_10plus	5407
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	del_2	33170
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	del_3	17569
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	del_4	17210
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	del_5	5312
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	del_6	3482
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	del_7	1919
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	del_8	2123
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	del_9	1016
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	ins_1	42856
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	ins_10plus	4422
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	ins_2	12333
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	ins_3	5431
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	ins_4	6275
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	ins_5	2678
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	ins_6	2934
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	ins_7	1556
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	ins_8	1877
mean_skew	[-0.05,0.05)	pELS	ULTRARARE	ins_9	855
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	del_1	5382
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	del_10plus	2590
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	del_2	1316
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	del_3	1164
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	del_4	867
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	del_5	337
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	del_6	350
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	del_7	154
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	del_8	734
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	del_9	76
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	ins_1	1224
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	ins_10plus	2299
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	ins_2	666
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	ins_3	456
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	ins_4	1156
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	ins_5	314
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	ins_6	403
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	ins_7	142
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	ins_8	603
mean_skew	[-0.2,-0.05)	Other cCREs	COMMON	ins_9	217
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	del_1	4885
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	del_10plus	2829
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	del_2	1353
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	del_3	1353
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	del_4	997
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	del_5	378
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	del_6	361
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	del_7	247
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	del_8	618
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	del_9	94
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	ins_1	1203
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	ins_10plus	3061
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	ins_2	633
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	ins_3	435
mean_skew	[-0.2,-0.05)	Other cCREs	LOW_FREQ	ins_4	970
