skew_type	skew_bin	ccre_class	indel_class	n
K562_skew	[-0.2,-0.05)	dELS	ins_4	37693
K562_skew	[-0.2,-0.05)	dELS	ins_5	17268
K562_skew	[-0.2,-0.05)	dELS	ins_6	20056
K562_skew	[-0.2,-0.05)	dELS	ins_7	10777
K562_skew	[-0.2,-0.05)	dELS	ins_8	11191
K562_skew	[-0.2,-0.05)	dELS	ins_9	9082
K562_skew	[-0.2,-0.05)	non-cCRE	del_1	1630504
K562_skew	[-0.2,-0.05)	non-cCRE	del_10plus	450000
K562_skew	[-0.2,-0.05)	non-cCRE	del_2	556534
K562_skew	[-0.2,-0.05)	non-cCRE	del_3	696491
K562_skew	[-0.2,-0.05)	non-cCRE	del_4	510400
K562_skew	[-0.2,-0.05)	non-cCRE	del_5	227294
K562_skew	[-0.2,-0.05)	non-cCRE	del_6	131599
K562_skew	[-0.2,-0.05)	non-cCRE	del_7	80649
K562_skew	[-0.2,-0.05)	non-cCRE	del_8	138754
K562_skew	[-0.2,-0.05)	non-cCRE	del_9	58303
K562_skew	[-0.2,-0.05)	non-cCRE	ins_1	498422
K562_skew	[-0.2,-0.05)	non-cCRE	ins_10plus	454159
K562_skew	[-0.2,-0.05)	non-cCRE	ins_2	146460
K562_skew	[-0.2,-0.05)	non-cCRE	ins_3	95315
K562_skew	[-0.2,-0.05)	non-cCRE	ins_4	167262
K562_skew	[-0.2,-0.05)	non-cCRE	ins_5	92832
K562_skew	[-0.2,-0.05)	non-cCRE	ins_6	105622
K562_skew	[-0.2,-0.05)	non-cCRE	ins_7	62282
K562_skew	[-0.2,-0.05)	non-cCRE	ins_8	67341
K562_skew	[-0.2,-0.05)	non-cCRE	ins_9	52727
K562_skew	[-0.2,-0.05)	pELS	del_1	53029
K562_skew	[-0.2,-0.05)	pELS	del_10plus	12335
K562_skew	[-0.2,-0.05)	pELS	del_2	16809
K562_skew	[-0.2,-0.05)	pELS	del_3	17086
K562_skew	[-0.2,-0.05)	pELS	del_4	11472
K562_skew	[-0.2,-0.05)	pELS	del_5	4598
K562_skew	[-0.2,-0.05)	pELS	del_6	3610
K562_skew	[-0.2,-0.05)	pELS	del_7	2330
K562_skew	[-0.2,-0.05)	pELS	del_8	3996
K562_skew	[-0.2,-0.05)	pELS	del_9	1776
K562_skew	[-0.2,-0.05)	pELS	ins_1	24734
K562_skew	[-0.2,-0.05)	pELS	ins_10plus	10905
K562_skew	[-0.2,-0.05)	pELS	ins_2	6864
K562_skew	[-0.2,-0.05)	pELS	ins_3	4145
K562_skew	[-0.2,-0.05)	pELS	ins_4	6721
K562_skew	[-0.2,-0.05)	pELS	ins_5	3238
K562_skew	[-0.2,-0.05)	pELS	ins_6	4011
K562_skew	[-0.2,-0.05)	pELS	ins_7	2056
K562_skew	[-0.2,-0.05)	pELS	ins_8	1939
K562_skew	[-0.2,-0.05)	pELS	ins_9	1572
K562_skew	[-0.5,-0.2)	Other cCREs	del_1	19425
K562_skew	[-0.5,-0.2)	Other cCREs	del_10plus	10740
K562_skew	[-0.5,-0.2)	Other cCREs	del_2	6539
K562_skew	[-0.5,-0.2)	Other cCREs	del_3	6374
K562_skew	[-0.5,-0.2)	Other cCREs	del_4	5044
K562_skew	[-0.5,-0.2)	Other cCREs	del_5	2520
K562_skew	[-0.5,-0.2)	Other cCREs	del_6	1829
K562_skew	[-0.5,-0.2)	Other cCREs	del_7	1456
K562_skew	[-0.5,-0.2)	Other cCREs	del_8	1963
K562_skew	[-0.5,-0.2)	Other cCREs	del_9	1072
K562_skew	[-0.5,-0.2)	Other cCREs	ins_1	8103
K562_skew	[-0.5,-0.2)	Other cCREs	ins_10plus	7973
K562_skew	[-0.5,-0.2)	Other cCREs	ins_2	2709
K562_skew	[-0.5,-0.2)	Other cCREs	ins_3	1445
K562_skew	[-0.5,-0.2)	Other cCREs	ins_4	2042
K562_skew	[-0.5,-0.2)	Other cCREs	ins_5	962
K562_skew	[-0.5,-0.2)	Other cCREs	ins_6	980
K562_skew	[-0.5,-0.2)	Other cCREs	ins_7	632
K562_skew	[-0.5,-0.2)	Other cCREs	ins_8	692
K562_skew	[-0.5,-0.2)	Other cCREs	ins_9	619
K562_skew	[-0.5,-0.2)	PLS	del_1	3694
K562_skew	[-0.5,-0.2)	PLS	del_10plus	1898
K562_skew	[-0.5,-0.2)	PLS	del_2	683
K562_skew	[-0.5,-0.2)	PLS	del_3	601
K562_skew	[-0.5,-0.2)	PLS	del_4	391
K562_skew	[-0.5,-0.2)	PLS	del_5	281
K562_skew	[-0.5,-0.2)	PLS	del_6	259
K562_skew	[-0.5,-0.2)	PLS	del_7	211
K562_skew	[-0.5,-0.2)	PLS	del_8	265
K562_skew	[-0.5,-0.2)	PLS	del_9	203
K562_skew	[-0.5,-0.2)	PLS	ins_1	2181
K562_skew	[-0.5,-0.2)	PLS	ins_10plus	1858
K562_skew	[-0.5,-0.2)	PLS	ins_2	568
K562_skew	[-0.5,-0.2)	PLS	ins_3	365
K562_skew	[-0.5,-0.2)	PLS	ins_4	388
K562_skew	[-0.5,-0.2)	PLS	ins_5	265
K562_skew	[-0.5,-0.2)	PLS	ins_6	316
K562_skew	[-0.5,-0.2)	PLS	ins_7	224
K562_skew	[-0.5,-0.2)	PLS	ins_8	198
K562_skew	[-0.5,-0.2)	PLS	ins_9	238
K562_skew	[-0.5,-0.2)	dELS	del_1	57055
K562_skew	[-0.5,-0.2)	dELS	del_10plus	28303
K562_skew	[-0.5,-0.2)	dELS	del_2	18625
K562_skew	[-0.5,-0.2)	dELS	del_3	17882
K562_skew	[-0.5,-0.2)	dELS	del_4	13289
K562_skew	[-0.5,-0.2)	dELS	del_5	6849
K562_skew	[-0.5,-0.2)	dELS	del_6	4784
K562_skew	[-0.5,-0.2)	dELS	del_7	3919
K562_skew	[-0.5,-0.2)	dELS	del_8	4735
K562_skew	[-0.5,-0.2)	dELS	del_9	3065
K562_skew	[-0.5,-0.2)	dELS	ins_1	24939
K562_skew	[-0.5,-0.2)	dELS	ins_10plus	20788
K562_skew	[-0.5,-0.2)	dELS	ins_2	7807
K562_skew	[-0.5,-0.2)	dELS	ins_3	4202
K562_skew	[-0.5,-0.2)	dELS	ins_4	5751
K562_skew	[-0.5,-0.2)	dELS	ins_5	2579
K562_skew	[-0.5,-0.2)	dELS	ins_6	2809
K562_skew	[-0.5,-0.2)	dELS	ins_7	1831
K562_skew	[-0.5,-0.2)	dELS	ins_8	1988
K562_skew	[-0.5,-0.2)	dELS	ins_9	1978
K562_skew	[-0.5,-0.2)	non-cCRE	del_1	140611
K562_skew	[-0.5,-0.2)	non-cCRE	del_10plus	101336
K562_skew	[-0.5,-0.2)	non-cCRE	del_2	54744
K562_skew	[-0.5,-0.2)	non-cCRE	del_3	59671
K562_skew	[-0.5,-0.2)	non-cCRE	del_4	51962
K562_skew	[-0.5,-0.2)	non-cCRE	del_5	31080
K562_skew	[-0.5,-0.2)	non-cCRE	del_6	19604
K562_skew	[-0.5,-0.2)	non-cCRE	del_7	17437
K562_skew	[-0.5,-0.2)	non-cCRE	del_8	20187
K562_skew	[-0.5,-0.2)	non-cCRE	del_9	12716
K562_skew	[-0.5,-0.2)	non-cCRE	ins_1	58393
K562_skew	[-0.5,-0.2)	non-cCRE	ins_10plus	98899
K562_skew	[-0.5,-0.2)	non-cCRE	ins_2	20944
K562_skew	[-0.5,-0.2)	non-cCRE	ins_3	10394
K562_skew	[-0.5,-0.2)	non-cCRE	ins_4	14638
K562_skew	[-0.5,-0.2)	non-cCRE	ins_5	7667
K562_skew	[-0.5,-0.2)	non-cCRE	ins_6	8206
K562_skew	[-0.5,-0.2)	non-cCRE	ins_7	6038
K562_skew	[-0.5,-0.2)	non-cCRE	ins_8	6643
K562_skew	[-0.5,-0.2)	non-cCRE	ins_9	6705
K562_skew	[-0.5,-0.2)	pELS	del_1	10476
K562_skew	[-0.5,-0.2)	pELS	del_10plus	5528
K562_skew	[-0.5,-0.2)	pELS	del_2	3266
K562_skew	[-0.5,-0.2)	pELS	del_3	3029
K562_skew	[-0.5,-0.2)	pELS	del_4	2238
K562_skew	[-0.5,-0.2)	pELS	del_5	1122
K562_skew	[-0.5,-0.2)	pELS	del_6	1002
K562_skew	[-0.5,-0.2)	pELS	del_7	770
K562_skew	[-0.5,-0.2)	pELS	del_8	941
K562_skew	[-0.5,-0.2)	pELS	del_9	619
K562_skew	[-0.5,-0.2)	pELS	ins_1	5435
K562_skew	[-0.5,-0.2)	pELS	ins_10plus	4268
K562_skew	[-0.5,-0.2)	pELS	ins_2	1546
K562_skew	[-0.5,-0.2)	pELS	ins_3	967
K562_skew	[-0.5,-0.2)	pELS	ins_4	1103
K562_skew	[-0.5,-0.2)	pELS	ins_5	553
K562_skew	[-0.5,-0.2)	pELS	ins_6	653
K562_skew	[-0.5,-0.2)	pELS	ins_7	444
K562_skew	[-0.5,-0.2)	pELS	ins_8	412
K562_skew	[-0.5,-0.2)	pELS	ins_9	478
K562_skew	[-1.0,-0.5)	Other cCREs	del_1	5185
K562_skew	[-1.0,-0.5)	Other cCREs	del_10plus	2356
K562_skew	[-1.0,-0.5)	Other cCREs	del_2	1631
K562_skew	[-1.0,-0.5)	Other cCREs	del_3	1310
K562_skew	[-1.0,-0.5)	Other cCREs	del_4	923
K562_skew	[-1.0,-0.5)	Other cCREs	del_5	562
K562_skew	[-1.0,-0.5)	Other cCREs	del_6	410
K562_skew	[-1.0,-0.5)	Other cCREs	del_7	305
K562_skew	[-1.0,-0.5)	Other cCREs	del_8	391
K562_skew	[-1.0,-0.5)	Other cCREs	del_9	279
K562_skew	[-1.0,-0.5)	Other cCREs	ins_1	1900
K562_skew	[-1.0,-0.5)	Other cCREs	ins_10plus	611
K562_skew	[-1.0,-0.5)	Other cCREs	ins_2	569
K562_skew	[-1.0,-0.5)	Other cCREs	ins_3	309
K562_skew	[-1.0,-0.5)	Other cCREs	ins_4	379
K562_skew	[-1.0,-0.5)	Other cCREs	ins_5	149
K562_skew	[-1.0,-0.5)	Other cCREs	ins_6	140
K562_skew	[-1.0,-0.5)	Other cCREs	ins_7	78
K562_skew	[-1.0,-0.5)	Other cCREs	ins_8	93
K562_skew	[-1.0,-0.5)	Other cCREs	ins_9	98
K562_skew	[-1.0,-0.5)	PLS	del_1	1306
K562_skew	[-1.0,-0.5)	PLS	del_10plus	1158
K562_skew	[-1.0,-0.5)	PLS	del_2	247
K562_skew	[-1.0,-0.5)	PLS	del_3	233
K562_skew	[-1.0,-0.5)	PLS	del_4	136
K562_skew	[-1.0,-0.5)	PLS	del_5	138
K562_skew	[-1.0,-0.5)	PLS	del_6	146
K562_skew	[-1.0,-0.5)	PLS	del_7	81
K562_skew	[-1.0,-0.5)	PLS	del_8	95
K562_skew	[-1.0,-0.5)	PLS	del_9	82
K562_skew	[-1.0,-0.5)	PLS	ins_1	713
K562_skew	[-1.0,-0.5)	PLS	ins_10plus	339
K562_skew	[-1.0,-0.5)	PLS	ins_2	167
K562_skew	[-1.0,-0.5)	PLS	ins_3	76
K562_skew	[-1.0,-0.5)	PLS	ins_4	76
K562_skew	[-1.0,-0.5)	PLS	ins_5	44
K562_skew	[-1.0,-0.5)	PLS	ins_6	62
K562_skew	[-1.0,-0.5)	PLS	ins_7	35
K562_skew	[-1.0,-0.5)	PLS	ins_8	38
K562_skew	[-1.0,-0.5)	PLS	ins_9	42
K562_skew	[-1.0,-0.5)	dELS	del_1	15741
K562_skew	[-1.0,-0.5)	dELS	del_10plus	6821
K562_skew	[-1.0,-0.5)	dELS	del_2	5111
K562_skew	[-1.0,-0.5)	dELS	del_3	4061
K562_skew	[-1.0,-0.5)	dELS	del_4	2805
K562_skew	[-1.0,-0.5)	dELS	del_5	1695
K562_skew	[-1.0,-0.5)	dELS	del_6	1207
K562_skew	[-1.0,-0.5)	dELS	del_7	983
K562_skew	[-1.0,-0.5)	dELS	del_8	1080
K562_skew	[-1.0,-0.5)	dELS	del_9	753
K562_skew	[-1.0,-0.5)	dELS	ins_1	6030
K562_skew	[-1.0,-0.5)	dELS	ins_10plus	1826
K562_skew	[-1.0,-0.5)	dELS	ins_2	1735
K562_skew	[-1.0,-0.5)	dELS	ins_3	907
K562_skew	[-1.0,-0.5)	dELS	ins_4	1063
K562_skew	[-1.0,-0.5)	dELS	ins_5	470
K562_skew	[-1.0,-0.5)	dELS	ins_6	366
K562_skew	[-1.0,-0.5)	dELS	ins_7	290
K562_skew	[-1.0,-0.5)	dELS	ins_8	260
K562_skew	[-1.0,-0.5)	dELS	ins_9	273
K562_skew	[-1.0,-0.5)	non-cCRE	del_1	25498
K562_skew	[-1.0,-0.5)	non-cCRE	del_10plus	15908
K562_skew	[-1.0,-0.5)	non-cCRE	del_2	7543
K562_skew	[-1.0,-0.5)	non-cCRE	del_3	7496
K562_skew	[-1.0,-0.5)	non-cCRE	del_4	4878
K562_skew	[-1.0,-0.5)	non-cCRE	del_5	3463
K562_skew	[-1.0,-0.5)	non-cCRE	del_6	2805
K562_skew	[-1.0,-0.5)	non-cCRE	del_7	2282
K562_skew	[-1.0,-0.5)	non-cCRE	del_8	2873
K562_skew	[-1.0,-0.5)	non-cCRE	del_9	1841
K562_skew	[-1.0,-0.5)	non-cCRE	ins_1	8303
K562_skew	[-1.0,-0.5)	non-cCRE	ins_10plus	4194
K562_skew	[-1.0,-0.5)	non-cCRE	ins_2	3153
K562_skew	[-1.0,-0.5)	non-cCRE	ins_3	1556
K562_skew	[-1.0,-0.5)	non-cCRE	ins_4	1658
K562_skew	[-1.0,-0.5)	non-cCRE	ins_5	764
K562_skew	[-1.0,-0.5)	non-cCRE	ins_6	689
K562_skew	[-1.0,-0.5)	non-cCRE	ins_7	490
K562_skew	[-1.0,-0.5)	non-cCRE	ins_8	491
K562_skew	[-1.0,-0.5)	non-cCRE	ins_9	464
K562_skew	[-1.0,-0.5)	pELS	del_1	2811
K562_skew	[-1.0,-0.5)	pELS	del_10plus	1659
K562_skew	[-1.0,-0.5)	pELS	del_2	834
K562_skew	[-1.0,-0.5)	pELS	del_3	722
K562_skew	[-1.0,-0.5)	pELS	del_4	499
K562_skew	[-1.0,-0.5)	pELS	del_5	312
K562_skew	[-1.0,-0.5)	pELS	del_6	277
K562_skew	[-1.0,-0.5)	pELS	del_7	174
K562_skew	[-1.0,-0.5)	pELS	del_8	241
K562_skew	[-1.0,-0.5)	pELS	del_9	157
K562_skew	[-1.0,-0.5)	pELS	ins_1	1369
K562_skew	[-1.0,-0.5)	pELS	ins_10plus	479
K562_skew	[-1.0,-0.5)	pELS	ins_2	352
K562_skew	[-1.0,-0.5)	pELS	ins_3	218
K562_skew	[-1.0,-0.5)	pELS	ins_4	185
K562_skew	[-1.0,-0.5)	pELS	ins_5	98
K562_skew	[-1.0,-0.5)	pELS	ins_6	95
K562_skew	[-1.0,-0.5)	pELS	ins_7	51
K562_skew	[-1.0,-0.5)	pELS	ins_8	56
K562_skew	[-1.0,-0.5)	pELS	ins_9	63
K562_skew	[-1.5,-1.0)	Other cCREs	del_1	1320
K562_skew	[-1.5,-1.0)	Other cCREs	del_10plus	561
K562_skew	[-1.5,-1.0)	Other cCREs	del_2	386
K562_skew	[-1.5,-1.0)	Other cCREs	del_3	281
K562_skew	[-1.5,-1.0)	Other cCREs	del_4	154
K562_skew	[-1.5,-1.0)	Other cCREs	del_5	122
K562_skew	[-1.5,-1.0)	Other cCREs	del_6	108
K562_skew	[-1.5,-1.0)	Other cCREs	del_7	66
K562_skew	[-1.5,-1.0)	Other cCREs	del_8	82
K562_skew	[-1.5,-1.0)	Other cCREs	del_9	64
K562_skew	[-1.5,-1.0)	Other cCREs	ins_1	409
K562_skew	[-1.5,-1.0)	Other cCREs	ins_10plus	70
K562_skew	[-1.5,-1.0)	Other cCREs	ins_2	136
K562_skew	[-1.5,-1.0)	Other cCREs	ins_3	56
K562_skew	[-1.5,-1.0)	Other cCREs	ins_4	72
K562_skew	[-1.5,-1.0)	Other cCREs	ins_5	26
K562_skew	[-1.5,-1.0)	Other cCREs	ins_6	14
K562_skew	[-1.5,-1.0)	Other cCREs	ins_7	17
K562_skew	[-1.5,-1.0)	Other cCREs	ins_8	21
K562_skew	[-1.5,-1.0)	Other cCREs	ins_9	9
K562_skew	[-1.5,-1.0)	PLS	del_1	381
K562_skew	[-1.5,-1.0)	PLS	del_10plus	356
K562_skew	[-1.5,-1.0)	PLS	del_2	68
K562_skew	[-1.5,-1.0)	PLS	del_3	63
K562_skew	[-1.5,-1.0)	PLS	del_4	56
K562_skew	[-1.5,-1.0)	PLS	del_5	43
K562_skew	[-1.5,-1.0)	PLS	del_6	46
K562_skew	[-1.5,-1.0)	PLS	del_7	26
K562_skew	[-1.5,-1.0)	PLS	del_8	25
K562_skew	[-1.5,-1.0)	PLS	del_9	29
K562_skew	[-1.5,-1.0)	PLS	ins_1	154
K562_skew	[-1.5,-1.0)	PLS	ins_10plus	48
K562_skew	[-1.5,-1.0)	PLS	ins_2	47
K562_skew	[-1.5,-1.0)	PLS	ins_3	16
K562_skew	[-1.5,-1.0)	PLS	ins_4	19
K562_skew	[-1.5,-1.0)	PLS	ins_5	19
K562_skew	[-1.5,-1.0)	PLS	ins_6	6
K562_skew	[-1.5,-1.0)	PLS	ins_7	8
K562_skew	[-1.5,-1.0)	PLS	ins_8	10
K562_skew	[-1.5,-1.0)	PLS	ins_9	4
K562_skew	[-1.5,-1.0)	dELS	del_1	4026
K562_skew	[-1.5,-1.0)	dELS	del_10plus	1758
K562_skew	[-1.5,-1.0)	dELS	del_2	1260
K562_skew	[-1.5,-1.0)	dELS	del_3	883
K562_skew	[-1.5,-1.0)	dELS	del_4	637
K562_skew	[-1.5,-1.0)	dELS	del_5	466
K562_skew	[-1.5,-1.0)	dELS	del_6	303
K562_skew	[-1.5,-1.0)	dELS	del_7	221
K562_skew	[-1.5,-1.0)	dELS	del_8	219
K562_skew	[-1.5,-1.0)	dELS	del_9	176
K562_skew	[-1.5,-1.0)	dELS	ins_1	1403
K562_skew	[-1.5,-1.0)	dELS	ins_10plus	212
K562_skew	[-1.5,-1.0)	dELS	ins_2	403
K562_skew	[-1.5,-1.0)	dELS	ins_3	203
K562_skew	[-1.5,-1.0)	dELS	ins_4	241
K562_skew	[-1.5,-1.0)	dELS	ins_5	93
K562_skew	[-1.5,-1.0)	dELS	ins_6	69
K562_skew	[-1.5,-1.0)	dELS	ins_7	59
K562_skew	[-1.5,-1.0)	dELS	ins_8	42
K562_skew	[-1.5,-1.0)	dELS	ins_9	41
K562_skew	[-1.5,-1.0)	non-cCRE	del_1	4047
K562_skew	[-1.5,-1.0)	non-cCRE	del_10plus	2174
K562_skew	[-1.5,-1.0)	non-cCRE	del_2	1167
K562_skew	[-1.5,-1.0)	non-cCRE	del_3	987
K562_skew	[-1.5,-1.0)	non-cCRE	del_4	688
K562_skew	[-1.5,-1.0)	non-cCRE	del_5	466
K562_skew	[-1.5,-1.0)	non-cCRE	del_6	366
K562_skew	[-1.5,-1.0)	non-cCRE	del_7	247
K562_skew	[-1.5,-1.0)	non-cCRE	del_8	272
K562_skew	[-1.5,-1.0)	non-cCRE	del_9	217
K562_skew	[-1.5,-1.0)	non-cCRE	ins_1	1188
K562_skew	[-1.5,-1.0)	non-cCRE	ins_10plus	265
K562_skew	[-1.5,-1.0)	non-cCRE	ins_2	518
K562_skew	[-1.5,-1.0)	non-cCRE	ins_3	235
K562_skew	[-1.5,-1.0)	non-cCRE	ins_4	258
K562_skew	[-1.5,-1.0)	non-cCRE	ins_5	91
K562_skew	[-1.5,-1.0)	non-cCRE	ins_6	100
K562_skew	[-1.5,-1.0)	non-cCRE	ins_7	53
K562_skew	[-1.5,-1.0)	non-cCRE	ins_8	45
K562_skew	[-1.5,-1.0)	non-cCRE	ins_9	42
K562_skew	[-1.5,-1.0)	pELS	del_1	690
K562_skew	[-1.5,-1.0)	pELS	del_10plus	477
K562_skew	[-1.5,-1.0)	pELS	del_2	229
K562_skew	[-1.5,-1.0)	pELS	del_3	205
K562_skew	[-1.5,-1.0)	pELS	del_4	109
K562_skew	[-1.5,-1.0)	pELS	del_5	83
K562_skew	[-1.5,-1.0)	pELS	del_6	66
K562_skew	[-1.5,-1.0)	pELS	del_7	40
K562_skew	[-1.5,-1.0)	pELS	del_8	53
K562_skew	[-1.5,-1.0)	pELS	del_9	36
K562_skew	[-1.5,-1.0)	pELS	ins_1	316
K562_skew	[-1.5,-1.0)	pELS	ins_10plus	55
K562_skew	[-1.5,-1.0)	pELS	ins_2	81
K562_skew	[-1.5,-1.0)	pELS	ins_3	43
K562_skew	[-1.5,-1.0)	pELS	ins_4	37
K562_skew	[-1.5,-1.0)	pELS	ins_5	16
K562_skew	[-1.5,-1.0)	pELS	ins_6	16
K562_skew	[-1.5,-1.0)	pELS	ins_7	13
K562_skew	[-1.5,-1.0)	pELS	ins_8	6
K562_skew	[-1.5,-1.0)	pELS	ins_9	8
K562_skew	[0.05,0.2)	Other cCREs	del_1	81717
K562_skew	[0.05,0.2)	Other cCREs	del_10plus	42560
K562_skew	[0.05,0.2)	Other cCREs	del_2	28845
K562_skew	[0.05,0.2)	Other cCREs	del_3	19125
K562_skew	[0.05,0.2)	Other cCREs	del_4	28660
K562_skew	[0.05,0.2)	Other cCREs	del_5	11791
K562_skew	[0.05,0.2)	Other cCREs	del_6	10515
K562_skew	[0.05,0.2)	Other cCREs	del_7	5786
K562_skew	[0.05,0.2)	Other cCREs	del_8	6027
K562_skew	[0.05,0.2)	Other cCREs	del_9	5630
K562_skew	[0.05,0.2)	Other cCREs	ins_1	80026
K562_skew	[0.05,0.2)	Other cCREs	ins_10plus	41772
K562_skew	[0.05,0.2)	Other cCREs	ins_2	21089
K562_skew	[0.05,0.2)	Other cCREs	ins_3	17697
K562_skew	[0.05,0.2)	Other cCREs	ins_4	14952
K562_skew	[0.05,0.2)	Other cCREs	ins_5	5071
K562_skew	[0.05,0.2)	Other cCREs	ins_6	6883
K562_skew	[0.05,0.2)	Other cCREs	ins_7	3512
K562_skew	[0.05,0.2)	Other cCREs	ins_8	13539
K562_skew	[0.05,0.2)	Other cCREs	ins_9	2874
K562_skew	[0.05,0.2)	PLS	del_1	8271
K562_skew	[0.05,0.2)	PLS	del_10plus	2572
K562_skew	[0.05,0.2)	PLS	del_2	2767
K562_skew	[0.05,0.2)	PLS	del_3	2008
K562_skew	[0.05,0.2)	PLS	del_4	1885
K562_skew	[0.05,0.2)	PLS	del_5	872
K562_skew	[0.05,0.2)	PLS	del_6	821
K562_skew	[0.05,0.2)	PLS	del_7	475
K562_skew	[0.05,0.2)	PLS	del_8	396
K562_skew	[0.05,0.2)	PLS	del_9	486
K562_skew	[0.05,0.2)	PLS	ins_1	7022
K562_skew	[0.05,0.2)	PLS	ins_10plus	3184
K562_skew	[0.05,0.2)	PLS	ins_2	1558
K562_skew	[0.05,0.2)	PLS	ins_3	1084
K562_skew	[0.05,0.2)	PLS	ins_4	894
K562_skew	[0.05,0.2)	PLS	ins_5	771
K562_skew	[0.05,0.2)	PLS	ins_6	1032
K562_skew	[0.05,0.2)	PLS	ins_7	397
K562_skew	[0.05,0.2)	PLS	ins_8	634
K562_skew	[0.05,0.2)	PLS	ins_9	384
K562_skew	[0.05,0.2)	dELS	del_1	220075
K562_skew	[0.05,0.2)	dELS	del_10plus	89089
K562_skew	[0.05,0.2)	dELS	del_2	82804
K562_skew	[0.05,0.2)	dELS	del_3	51538
K562_skew	[0.05,0.2)	dELS	del_4	69279
K562_skew	[0.05,0.2)	dELS	del_5	28783
K562_skew	[0.05,0.2)	dELS	del_6	25226
K562_skew	[0.05,0.2)	dELS	del_7	14850
K562_skew	[0.05,0.2)	dELS	del_8	12476
K562_skew	[0.05,0.2)	dELS	del_9	13151
K562_skew	[0.05,0.2)	dELS	ins_1	209483
K562_skew	[0.05,0.2)	dELS	ins_10plus	78644
K562_skew	[0.05,0.2)	dELS	ins_2	50624
K562_skew	[0.05,0.2)	dELS	ins_3	40583
K562_skew	[0.05,0.2)	dELS	ins_4	31407
K562_skew	[0.05,0.2)	dELS	ins_5	11852
K562_skew	[0.05,0.2)	dELS	ins_6	16779
K562_skew	[0.05,0.2)	dELS	ins_7	7959
K562_skew	[0.05,0.2)	dELS	ins_8	24288
K562_skew	[0.05,0.2)	dELS	ins_9	5930
K562_skew	[0.05,0.2)	non-cCRE	del_1	939761
K562_skew	[0.05,0.2)	non-cCRE	del_10plus	504626
K562_skew	[0.05,0.2)	non-cCRE	del_2	297909
K562_skew	[0.05,0.2)	non-cCRE	del_3	200210
K562_skew	[0.05,0.2)	non-cCRE	del_4	320823
K562_skew	[0.05,0.2)	non-cCRE	del_5	151378
K562_skew	[0.05,0.2)	non-cCRE	del_6	131584
K562_skew	[0.05,0.2)	non-cCRE	del_7	73250
K562_skew	[0.05,0.2)	non-cCRE	del_8	68633
K562_skew	[0.05,0.2)	non-cCRE	del_9	61052
K562_skew	[0.05,0.2)	non-cCRE	ins_1	1124744
K562_skew	[0.05,0.2)	non-cCRE	ins_10plus	613196
K562_skew	[0.05,0.2)	non-cCRE	ins_2	306470
K562_skew	[0.05,0.2)	non-cCRE	ins_3	270460
K562_skew	[0.05,0.2)	non-cCRE	ins_4	183716
K562_skew	[0.05,0.2)	non-cCRE	ins_5	79184
K562_skew	[0.05,0.2)	non-cCRE	ins_6	93321
K562_skew	[0.05,0.2)	non-cCRE	ins_7	51226
K562_skew	[0.05,0.2)	non-cCRE	ins_8	151047
K562_skew	[0.05,0.2)	non-cCRE	ins_9	46626
K562_skew	[0.05,0.2)	pELS	del_1	37656
K562_skew	[0.05,0.2)	pELS	del_10plus	15410
K562_skew	[0.05,0.2)	pELS	del_2	14902
K562_skew	[0.05,0.2)	pELS	del_3	10185
K562_skew	[0.05,0.2)	pELS	del_4	12754
K562_skew	[0.05,0.2)	pELS	del_5	5175
K562_skew	[0.05,0.2)	pELS	del_6	4759
K562_skew	[0.05,0.2)	pELS	del_7	2672
K562_skew	[0.05,0.2)	pELS	del_8	2231
K562_skew	[0.05,0.2)	pELS	del_9	2330
K562_skew	[0.05,0.2)	pELS	ins_1	37650
K562_skew	[0.05,0.2)	pELS	ins_10plus	13279
K562_skew	[0.05,0.2)	pELS	ins_2	8892
K562_skew	[0.05,0.2)	pELS	ins_3	6744
K562_skew	[0.05,0.2)	pELS	ins_4	5436
K562_skew	[0.05,0.2)	pELS	ins_5	2272
K562_skew	[0.05,0.2)	pELS	ins_6	3134
K562_skew	[0.05,0.2)	pELS	ins_7	1581
K562_skew	[0.05,0.2)	pELS	ins_8	4016
K562_skew	[0.05,0.2)	pELS	ins_9	1220
K562_skew	[0.2,0.5)	Other cCREs	del_1	14931
K562_skew	[0.2,0.5)	Other cCREs	del_10plus	12764
K562_skew	[0.2,0.5)	Other cCREs	del_2	5448
K562_skew	[0.2,0.5)	Other cCREs	del_3	3111
K562_skew	[0.2,0.5)	Other cCREs	del_4	3804
K562_skew	[0.2,0.5)	Other cCREs	del_5	1735
K562_skew	[0.2,0.5)	Other cCREs	del_6	1526
K562_skew	[0.2,0.5)	Other cCREs	del_7	1036
K562_skew	[0.2,0.5)	Other cCREs	del_8	1086
K562_skew	[0.2,0.5)	Other cCREs	del_9	1059
K562_skew	[0.2,0.5)	Other cCREs	ins_1	7678
K562_skew	[0.2,0.5)	Other cCREs	ins_10plus	9495
K562_skew	[0.2,0.5)	Other cCREs	ins_2	2937
K562_skew	[0.2,0.5)	Other cCREs	ins_3	2294
K562_skew	[0.2,0.5)	Other cCREs	ins_4	2150
K562_skew	[0.2,0.5)	Other cCREs	ins_5	938
K562_skew	[0.2,0.5)	Other cCREs	ins_6	1307
K562_skew	[0.2,0.5)	Other cCREs	ins_7	628
